service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1976081,0,0,0,0,0,0,0,20151007,20151216
1976080,0,0,0,0,0,0,0,20151008,20151217
1976074,0,0,0,0,0,0,0,20151019,20151230
1976078,0,0,0,0,0,0,0,20151009,20151218
1976077,0,0,0,0,0,0,0,20151010,20151226
1976076,0,0,0,0,0,0,0,20151007,20151216
1976075,0,0,0,0,0,0,0,20151008,20151217
1976086,0,0,0,0,0,0,0,20151009,20151218
1976087,0,0,0,0,0,0,0,20151023,20151231
1976079,0,0,0,0,0,0,0,20151023,20151231
1976082,0,0,0,0,0,0,0,20151009,20151218
1976083,0,0,0,0,0,0,0,20151019,20151230
1976084,0,0,0,0,0,0,0,20151008,20151217
1976085,0,0,0,0,0,0,0,20151007,20151216
