from_stop_id,to_stop_id,transfer_type,min_transfer_time
4377638,4373720,2,64
4394999,3732172,2,56
4376555,4377607,2,11
4377633,4373729,2,140
4394984,3732172,2,53
4377608,4378128,2,75
4377637,4373719,2,120
4394962,3732216,2,13
4377607,4378179,2,75
4394979,4373719,2,110
4394979,3732131,2,64
4394969,3759087,2,54
4394969,3759088,2,64
4377633,3732127,2,140
4377633,3732128,2,131
4394979,3732132,2,110
4377628,3732140,2,36
4376555,4394973,2,11
4394994,4377185,2,13
4394994,4377184,2,13
4376555,4377608,2,11
4377633,4373723,2,37
4377613,4377192,2,17
4376588,4394973,2,21
4394972,4377186,2,37
4377607,4378180,2,75
4376554,4394973,2,11
4377607,4284897,2,34
4377610,4377186,2,37
4377627,3732140,2,42
4377607,4284896,2,34
4394994,4284897,2,15
4394994,4284896,2,15
4394991,4377191,2,17
4377627,3732139,2,56
4377616,3759088,2,64
4377637,3732132,2,120
4377616,3759087,2,54
4395004,4377186,2,130
4376554,4377608,2,11
4377608,4378127,2,75
4377637,3732131,2,69
4376554,4377607,2,11
4377615,3759087,2,72
4377615,3759088,2,59
4439585,4394973,2,75
4377637,4373720,2,69
4377635,3732130,2,132
4377635,3732132,2,127
4394973,4377185,2,10
4395006,4378179,2,62
4394973,4377184,2,10
4376588,4377608,2,21
4377638,3732132,2,110
4377637,3732217,2,120
4395004,4377188,2,33
4394971,4377186,2,130
4377638,3732131,2,64
4394980,3732129,2,132
4377636,3732166,2,132
4394999,3732212,2,42
4376588,4377607,2,21
4377637,3732167,2,69
4376555,4395006,2,14
4395006,4378180,2,62
4394966,3732212,2,42
4394984,3732212,2,36
4376555,4394994,2,14
4377636,4373722,2,132
4377635,4373719,2,127
4376554,4394994,2,14
4377635,4373721,2,132
4394994,4378127,2,62
4394994,4378128,2,62
4377633,3732165,2,140
4377611,4377190,2,124
4439584,4394973,2,11
4377608,4378179,2,75
4394992,4377188,2,33
4377612,4377188,2,33
4377611,4377189,2,33
4394992,4377186,2,130
4394966,3732172,2,56
4377612,4377186,2,130
4439585,4395006,2,62
4377638,3732217,2,110
4439585,4377607,2,75
4439585,4377608,2,75
4394979,4373720,2,64
4376554,4395006,2,14
4377628,3732172,2,53
4377609,4377189,2,130
4377609,4377187,2,37
4395006,4377184,2,13
4394973,4378127,2,75
4395006,4377185,2,13
4394973,4378128,2,75
4394973,4284896,2,34
4394973,4284897,2,34
4439584,4377608,2,11
4395003,4377191,2,17
4439584,4377607,2,11
4377627,3732172,2,56
4394980,3732166,2,132
4377608,4378180,2,75
4394999,3732139,2,56
4439584,4394994,2,14
4377607,4378127,2,75
4377638,3732167,2,64
4377607,4378128,2,75
4377641,3732216,2,13
4377614,4377191,2,17
4439584,4395006,2,14
4394984,3732140,2,36
4394990,3759088,2,64
4377635,3732217,2,127
4377635,3732218,2,132
4394990,3759087,2,54
4394979,3732167,2,64
4394971,4377188,2,33
4377627,3732212,2,42
4394970,4377191,2,17
4394984,3732139,2,53
4395006,4378128,2,62
4394993,4377186,2,37
4377628,3732212,2,36
4394995,3732216,2,13
4395006,4378127,2,62
4377608,4377185,2,10
4394994,4378179,2,62
4395002,3759087,2,54
4395002,3759088,2,64
4377608,4377184,2,10
4395006,4284896,2,15
4395006,4284897,2,15
4394994,4378180,2,62
4377608,4284896,2,34
4377608,4284897,2,34
4394966,3732140,2,42
4394979,3732217,2,110
4394973,4378180,2,75
4439585,4394994,2,62
4395005,4377186,2,37
4377628,3732139,2,53
4394966,3732139,2,56
4394973,4378179,2,75
4377638,4373719,2,110
4377607,4377184,2,10
4377607,4377185,2,10
4377636,3732129,2,132
4394980,4373722,2,132
4377633,3732219,2,131
4394999,3732140,2,42
