stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
4025139,,"MAIRIE DE PUTEAUX","FACE104BIS RUE DE LA REPUBLIQUE - 92062",48.884503004736075,2.238987243699706,0,
4025137,,"CARTAULT - PALISSY","29 RUE CARTAULT - 92062",48.881681136378475,2.22877256644245,0,
4025138,,"GUTENBERG","FACE 49 RUE BERNARD PALISSY - 92062",48.88336972653603,2.227665233716108,0,
4025132,,"CIMETIERE NOUVEAU","BD DES BOUVETS - 92050",48.89225832527781,2.227932658046209,0,
4025130,,"BERTHELOT - CARRE VERT","FACE 16 R MARCELLIN BERTHELOT - 92062",48.889178388225055,2.230882947886533,0,
4025136,,"OFFENBACH","33-35 RUE CARTAULT - 92062",48.88297823050571,2.2320403424676556,0,
4025135,,"LES BERGERES","129 ROND-POINT DES BERGERES - 92062",48.8843757175651,2.227036245944437,0,
4025134,,"EDGAR QUINET","86 AVENUE DU PRESIDENT WILSON - 92062",48.886400305331634,2.229730273795458,0,
4025133,,"PERGOLA","FACE 4 RUE MARCELIN BERTHELOT - 92062",48.88830746642792,2.231825097915858,0,
4025093,,"JULES VERNE - PALAIS DE LA JEUNESSE","6 RUE MARCELIN BERTHELOT - 92062",48.8884961733333,2.2317974570829215,0,
4025148,,"VOLTAIRE","5 R PARMENTIER - 92062",48.87796073829657,2.239544673463894,0,
4025149,,"ILE DE PUTEAUX","ALLEE GEORGES HASSAUX - 92062",48.8784594456576,2.245075829970116,0,
4025092,,"CHARLES LORILLEUX","81 AVENUE DU PRESIDENT WILSON - 92062",48.88661738971453,2.2312834155269843,0,
4025095,,"BERTHELOT - CARRE VERT","FACE 16 R MARCELLIN BERTHELOT - 92062",48.889178388225055,2.230882947886533,0,
4025094,,"BERTHELOT - CARRE VERT","18 R MARCELLIN BERTHELOT - 92062",48.88947494098112,2.2308550817689756,0,
4025091,,"PALISSY","198 RUE DE LA REPUBLIQUE - 92062",48.88463762429675,2.228425692075591,0,
4025090,,"LE MOULIN","172 RUE DE LA REPUBLIQUE - 92062",48.88427128989094,2.230797625984633,0,
4025097,,"CIMETIERE NOUVEAU","BD DES BOUVETS - 92050",48.89225832527781,2.227932658046209,0,
4025096,,"CIMETIERE NOUVEAU","BD DES BOUVETS - 92050",48.89225832527781,2.227932658046209,0,
4025099,,"EDGAR QUINET","86 AVENUE DU PRESIDENT WILSON - 92062",48.886400305331634,2.229730273795458,0,
4025098,,"PERGOLA","FACE 4 RUE MARCELIN BERTHELOT - 92062",48.88830746642792,2.231825097915858,0,
4025141,,"ARAGO - JEAN JAURES","FACE 52 RUE JEAN JAURES - 92062",48.884058815418165,2.2454746925662836,0,
4025140,,"ROQUE DE FILLOL","RUE JEAN JAURES - 92062",48.88267095834993,2.240639578928195,0,
4025143,,"ESPLANADE DE LA DEFENSE-METRO","5-7 RUE BELLINI - 92062",48.88659626860713,2.2495313409976747,0,
4025142,,"BELLINI","2-4 RUE BELLINI - 92062",48.88611165762972,2.2504861115803076,0,
4025145,,"GALLIENI","39 RUE PAUL LAFARGUE - 92062",48.8871763106982,2.244092729902989,0,
4025144,,"PAUL LAFARGUE","14 RUE PAUL LAFARGUE - 92062",48.88558764307915,2.246780247316581,0,
4025147,,"WALLACE - JAURES","29 R EUGENE EICHENBERGER - 92062",48.88097822577583,2.2368545622460583,0,
4025146,,"ROUSSELLE","FACE 59 RUE DE LA REPUBLIQUE - 92062",48.88615114877273,2.243304155685305,0,
4025159,,"PALISSY","198 RUE DE LA REPUBLIQUE - 92062",48.88463762429675,2.228425692075591,0,
4025150,,"ILE DE PUTEAUX","ALLEE GEORGES HASSAUX - 92062",48.8784594456576,2.245075829970116,0,
