route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1368616,1927748,1019277480858552,,10,0,
1368616,1927749,1019277490858552,,10,0,
1368616,1927750,1019277500858552,,10,0,
1368616,1927751,1019277510858552,,10,0,
1368616,1927752,1019277520858552,,10,0,
1368616,1927748,1119277480858552,,11,0,
1368616,1927749,1119277490858552,,11,0,
1368616,1927750,1119277500858552,,11,0,
1368616,1927751,1119277510858552,,11,0,
1368616,1927752,1119277520858552,,11,0,
1368616,1927748,119277480858552,,1,0,
1368616,1927749,119277490858552,,1,0,
1368616,1927750,119277500858552,,1,0,
1368616,1927751,119277510858552,,1,0,
1368616,1927752,119277520858552,,1,0,
1368616,1927748,1219277480858552,,12,0,
1368616,1927749,1219277490858552,,12,0,
1368616,1927750,1219277500858552,,12,0,
1368616,1927751,1219277510858552,,12,0,
1368616,1927752,1219277520858552,,12,0,
1368616,1927748,1319277480858552,,13,0,
1368616,1927749,1319277490858552,,13,0,
1368616,1927750,1319277500858552,,13,0,
1368616,1927751,1319277510858552,,13,0,
1368616,1927752,1319277520858552,,13,0,
1368616,1927748,1419277480858552,,14,0,
1368616,1927750,1419277500858552,,14,0,
1368616,1927751,1419277510858552,,14,0,
1368616,1927752,1419277520858552,,14,0,
1368616,1927748,1519277480858552,,15,0,
1368616,1927750,1519277500858552,,15,0,
1368616,1927751,1519277510858552,,15,0,
1368616,1927752,1519277520858552,,15,0,
1368616,1927748,219277480858552,,2,0,
1368616,1927749,219277490858552,,2,0,
1368616,1927750,219277500858552,,2,0,
1368616,1927751,219277510858552,,2,0,
1368616,1927752,219277520858552,,2,0,
1368616,1927748,319277480858552,,3,0,
1368616,1927749,319277490858552,,3,0,
1368616,1927750,319277500858552,,3,0,
1368616,1927751,319277510858552,,3,0,
1368616,1927752,319277520858552,,3,0,
1368616,1927748,419277480858552,,4,0,
1368616,1927749,419277490858552,,4,0,
1368616,1927750,419277500858552,,4,0,
1368616,1927751,419277510858552,,4,0,
1368616,1927752,419277520858552,,4,0,
1368616,1927748,519277480858552,,5,0,
1368616,1927749,519277490858552,,5,0,
1368616,1927750,519277500858552,,5,0,
1368616,1927751,519277510858552,,5,0,
1368616,1927752,519277520858552,,5,0,
1368616,1927748,619277480858552,,6,0,
1368616,1927749,619277490858552,,6,0,
