service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1944809,0,0,0,0,0,0,0,20151019,20151231
1944808,0,0,0,0,0,0,0,20151111,20151220
1944807,0,0,0,0,0,0,0,20151011,20151227
1944806,0,0,0,0,0,0,0,20151024,20151226
1944805,0,0,0,0,0,0,0,20151019,20151231
1944804,0,0,0,0,0,0,0,20151111,20151220
11944808,0,0,0,0,0,0,0,20151112,20151221
1925141,0,0,0,0,0,0,0,20151010,20151219
1944812,0,0,0,0,0,0,0,20151019,20151231
11944809,0,0,0,0,0,0,0,20151020,20160101
1925124,0,0,0,0,0,0,0,20151012,20151214
1944813,0,0,0,0,0,0,0,20151024,20151226
11944806,0,0,0,0,0,0,0,20151025,20151227
1944810,0,0,0,0,0,0,0,20151024,20151226
11944807,0,0,0,0,0,0,0,20151012,20151228
1925126,0,0,0,0,0,0,0,20151007,20151218
1944811,0,0,0,0,0,0,0,20151111,20151220
1925006,0,0,0,0,0,0,0,20151010,20151219
1925002,0,0,0,0,0,0,0,20151012,20151214
11925124,0,0,0,0,0,0,0,20151013,20151215
1925004,0,0,0,0,0,0,0,20151007,20151218
11944804,0,0,0,0,0,0,0,20151112,20151221
11944805,0,0,0,0,0,0,0,20151020,20160101
11925128,0,0,0,0,0,0,0,20151011,20151220
1925128,0,0,0,0,0,0,0,20151010,20151219
11925126,0,0,0,0,0,0,0,20151008,20151219
11925002,0,0,0,0,0,0,0,20151013,20151215
11925004,0,0,0,0,0,0,0,20151008,20151219
11925006,0,0,0,0,0,0,0,20151011,20151220
11924996,0,0,0,0,0,0,0,20151012,20151228
1925132,0,0,0,0,0,0,0,20151011,20151227
1925137,0,0,0,0,0,0,0,20151012,20151214
1924996,0,0,0,0,0,0,0,20151011,20151227
11944810,0,0,0,0,0,0,0,20151025,20151227
1925139,0,0,0,0,0,0,0,20151007,20151218
