service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1964525,0,0,0,0,0,0,0,20151007,20151218
1964524,0,0,0,0,0,0,0,20151011,20151227
1964523,0,0,0,0,0,0,0,20151010,20151212
1964522,0,0,0,0,0,0,0,20151007,20151218
1964521,0,0,0,0,0,0,0,20151011,20151227
1977393,0,0,0,0,0,0,0,20151111,20151111
1977394,0,0,0,0,0,0,0,20151019,20151231
1977395,0,0,0,0,0,0,0,20151017,20151226
1964526,0,0,0,0,0,0,0,20151010,20151212
1977396,0,0,0,0,0,0,0,20151111,20151111
1977397,0,0,0,0,0,0,0,20151019,20151231
1977398,0,0,0,0,0,0,0,20151017,20151226
