service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
12006811,0,0,0,0,0,0,0,20160103,20160131
12006810,0,0,0,0,0,0,0,20160105,20160130
1966979,0,0,0,0,0,0,0,20151019,20151231
1966983,0,0,0,0,0,0,0,20151010,20151219
1966982,0,0,0,0,0,0,0,20151024,20151226
2006810,0,0,0,0,0,0,0,20160104,20160129
2006811,0,0,0,0,0,0,0,20160102,20160130
2006812,0,0,0,0,0,0,0,20160104,20160129
2006813,0,0,0,0,0,0,0,20160102,20160130
11966979,0,0,0,0,0,0,0,20151020,20160101
11966978,0,0,0,0,0,0,0,20151012,20151228
1931130,0,0,0,0,0,0,0,20151007,20151218
11966977,0,0,0,0,0,0,0,20151011,20151220
11966976,0,0,0,0,0,0,0,20151025,20151227
11966975,0,0,0,0,0,0,0,20151020,20160101
1966981,0,0,0,0,0,0,0,20151010,20151219
11966974,0,0,0,0,0,0,0,20151012,20151228
1966980,0,0,0,0,0,0,0,20151024,20151226
12006807,0,0,0,0,0,0,0,20160105,20160130
12006806,0,0,0,0,0,0,0,20160102,20160201
12006809,0,0,0,0,0,0,0,20160102,20160201
12006808,0,0,0,0,0,0,0,20160103,20160131
11966980,0,0,0,0,0,0,0,20151025,20151227
11966981,0,0,0,0,0,0,0,20151011,20151220
2006806,0,0,0,0,0,0,0,20160101,20160131
1966977,0,0,0,0,0,0,0,20151010,20151219
1966976,0,0,0,0,0,0,0,20151024,20151226
1931125,0,0,0,0,0,0,0,20151007,20151218
1966975,0,0,0,0,0,0,0,20151019,20151231
1966974,0,0,0,0,0,0,0,20151011,20151227
11931125,0,0,0,0,0,0,0,20151008,20151219
11931128,0,0,0,0,0,0,0,20151008,20151219
1931128,0,0,0,0,0,0,0,20151007,20151218
2006807,0,0,0,0,0,0,0,20160104,20160129
2006808,0,0,0,0,0,0,0,20160102,20160130
