from_stop_id,to_stop_id,transfer_type,min_transfer_time
5122172,5122048,2,88
5122172,5122049,2,81
5122193,3764088,2,16
5122193,3764087,2,16
5122162,5121826,2,72
5122180,4834628,2,18
5122162,3909821,2,83
5122162,3909820,2,72
5122169,5067466,2,18
5122192,22790,2,195
5122166,5121828,2,65
5122194,5121045,2,99
5122171,5370696,2,142
5122178,4834624,2,139
5122178,4834626,2,62
5122178,4834625,2,142
5122145,5091969,2,46
5122146,4745134,2,135
5122161,5423687,2,43
5122182,5161440,2,77
5122161,5423686,2,41
5122162,5478228,2,112
5122193,2095,2,243
5122162,3909827,2,72
5122175,5161445,2,77
5122173,5370696,2,70
5122175,5151446,2,77
5122182,4834566,2,64
5122175,5151445,2,77
5122175,5161446,2,77
5122173,5122051,2,70
5122171,5122051,2,142
5122147,3909824,2,27
5122174,5122048,2,142
5122173,5221775,2,70
5122151,5091966,2,63
5122161,5151455,2,72
5122193,3730668,2,90
5122165,5067462,2,90
5122179,5161441,2,18
5122192,2045,2,225
5122168,5067463,2,76
5122174,3909105,2,94
5122174,3909104,2,57
5122162,5067457,2,72
5122193,3730667,2,90
5122161,5067458,2,72
5122172,5221773,2,81
5122172,5221772,2,88
5122148,5091970,2,43
5122176,5423719,2,69
5122176,4834624,2,61
5122176,5423718,2,90
5122167,5067464,2,76
5122176,4834625,2,67
5122192,22789,2,195
5122174,5121973,2,70
5122192,4890620,2,46
5122162,5151456,2,72
5122174,5122050,2,70
5122162,5423687,2,112
5122174,5121972,2,94
5122162,5121838,2,83
5122155,5091962,2,28
5122178,5121831,2,100
5122162,5423686,2,83
5122178,5121832,2,118
5122178,5121833,2,128
5122194,5121050,2,99
5122148,5091973,2,54
5122174,5067469,2,116
5122191,5231722,2,16
5122176,3909823,2,13
5122176,3909822,2,13
5122152,3909832,2,63
5122152,3909831,2,112
5122193,5231724,2,29
5122176,5121971,2,14
5122176,5423720,2,81
5122173,5161473,2,91
5122174,5067467,2,142
5122193,5231725,2,16
5122149,3909817,2,112
5122180,5161442,2,18
5122149,3909815,2,138
5122176,3909833,2,13
5122192,4890700,2,63
5122173,3909008,2,109
5122173,3909009,2,91
5122193,4890620,2,71
5122152,3909816,2,63
5122174,5221774,2,70
5122176,5151446,2,91
5122174,5221772,2,142
5122145,5091915,2,94
5122176,5161519,2,14
5122176,5151445,2,91
5122161,5478228,2,43
5122152,3909814,2,112
5122145,5091910,2,110
5122167,5151449,2,136
5122176,3909828,2,13
5122171,5221775,2,142
5122165,5121828,2,33
5122176,5161445,2,91
5122176,5161446,2,91
5122176,5122012,2,63
5122170,5067465,2,18
5122179,4834565,2,18
5122165,5151451,2,90
5122165,5151452,2,33
5122146,4745135,2,121
5122164,5067459,2,34
5122172,5370697,2,81
5122163,5151453,2,34
5122191,5155516,2,16
5122165,5121836,2,90
5122166,5067461,2,90
5122178,5478211,2,122
5122151,3909817,2,63
5122147,5091970,2,64
5122148,5161452,2,27
5122148,5161451,2,27
5122192,3764140,2,29
5122154,5091965,2,124
5122147,5091973,2,71
5122175,1705,2,265
5122193,4890700,2,90
5122174,5161472,2,70
5122174,5161473,2,94
5122176,5478211,2,69
5122177,4834563,2,62
5122163,5067460,2,34
5122178,5161444,2,62
5122149,5150705,2,72
5122193,4890534,2,71
5122156,5091963,2,28
5122173,5067469,2,85
5122192,3730668,2,63
5122192,3730667,2,63
5122192,5231725,2,45
5122171,5067468,2,88
5122192,2095,2,225
5122150,5091976,2,138
5122192,4890534,2,46
5122176,4834560,2,61
5122176,4834561,2,67
5122181,5161440,2,114
5122176,5122052,2,63
5122163,5121837,2,34
5122175,4834625,2,113
5122164,5151454,2,34
5122175,4834624,2,126
5122173,3909105,2,91
5122149,5091966,2,112
5122146,5091915,2,94
5122173,3909104,2,109
5122146,5091910,2,110
5122173,5121972,2,91
5122193,3764139,2,29
5122166,5151452,2,65
5122173,5067470,2,70
5122176,5161474,2,63
5122177,5161443,2,62
5122192,3764088,2,45
5122190,5155517,2,16
5122192,3764087,2,45
5122193,3764140,2,0
5122153,5091964,2,124
5122145,5091974,2,11
5122145,5091973,2,136
5122150,3909814,2,138
5122146,5091974,2,11
5122146,5091973,2,136
5122161,3909821,2,41
5122187,5121050,2,87
5122150,5150705,2,87
5122178,4834561,2,142
5122178,4834560,2,139
5122174,3909009,2,94
5122178,4834562,2,62
5122176,5221776,2,63
5122181,4834566,2,62
5122181,4834567,2,62
5122181,4834630,2,62
5122181,4834631,2,62
5122178,5423718,2,100
5122178,5423719,2,122
5122182,4834630,2,64
5122187,5121045,2,107
5122177,4834627,2,62
5122174,3909008,2,57
5122161,5121838,2,41
5122176,5121833,2,63
5122146,5091969,2,46
5122176,5121832,2,75
5122176,5121831,2,90
5122175,4834561,2,113
5122172,5067467,2,88
5122150,3909831,2,138
5122180,4834564,2,18
5122176,1705,2,236
5122179,4834629,2,18
5122175,2450,2,265
5122152,5091976,2,112
5122175,4834560,2,126
5122145,4745134,2,135
5122193,22790,2,198
5122145,4745135,2,121
5122167,5121835,2,136
5122181,5161439,2,62
5122171,5067470,2,142
5122190,5231723,2,16
5122176,5221791,2,14
5122176,2450,2,236
5122152,5091967,2,63
5122178,5423720,2,117
5122197,5091962,2,126
5122164,5121827,2,34
5122193,2045,2,243
5122176,5122073,2,14
5122197,5091963,2,98
5122193,22789,2,198
