stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
5122181,,"FONTENAY - HOUDAN","FACE 7 BIS RUE VOLTAIRE - 92071",48.77839980497763,2.291043248848461,0,
5122182,,"FONTENAY - HOUDAN","110 RUE HOUDAN - 92071",48.77901994462124,2.2909610986263127,0,
5122183,,"I.U.T.","8 AVENUE CAUCHY - 92071",48.775693372987476,2.288434669412741,0,
5122184,,"I.U.T.","AVENUE CAUCHY - 92071",48.77537888720115,2.288666144670984,0,
5122185,,"CROIX BLANCHE","AVENUE SULLY PRUDHOMME - 92019",48.770569393264466,2.2865222296789733,0,
5122186,,"GRANDE VOIE DES VIGNES - ECOLE CENTRALE","AVENUE SULLY PRUDHOMME - 92019",48.76622967352003,2.2902110947246297,0,
5122187,,"CARREFOUR DE L'EUROPE","AVENUE SULLY PRUDHOMME - 92019",48.76223027618658,2.290989651202657,0,
5122188,,"CIMETIERE D'ANTONY","FACE 108 RUE DE CHATENAY - 92002",48.75907530861674,2.2906390018338043,0,
5122180,,"MAIRIE DE SCEAUX","126 RUE HOUDAN - 92071",48.77889294434602,2.2880508701269706,0,
5122145,,"PAVE BLANC","FACE 2 AVENUE REAUMUR - 92023",48.779573433391995,2.2400289462447596,0,
5122146,,"PAVE BLANC","FACE 2 AVENUE REAUMUR - 92023",48.779573433391995,2.2400289462447596,0,
5122147,,"REAUMUR","AVENUE DESCARTES - 92060",48.777515228878336,2.2400871958767454,0,
5122148,,"REAUMUR","AVENUE DESCARTES - 92060",48.777667735351535,2.239733325837988,0,
5122149,,"GALILEE","7 AVENUE DESCARTES - 92060",48.776711452918306,2.2466026986059076,0,
5122189,,"CIMETIERE D'ANTONY","106 RUE DE CHATENAY - 92002",48.75913832651803,2.290897241897779,0,
5122172,,"EDMOND ABOUT","FACE 156 AVENUE DE LA RESISTANCE - 92060",48.78356199872459,2.2777777295145034,0,
