route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1369088,1967075,1019670751042733,,10,0,
1369088,1967076,1019670761042733,,10,0,
1369088,1967075,1119670751042733,,11,0,
1369088,1967076,1119670761042733,,11,0,
1369088,1967075,119670751042733,,1,0,
1369088,1967076,119670761042733,,1,0,
1369088,1967075,1219670751042733,,12,0,
1369088,1967076,1219670761042733,,12,0,
1369088,1967075,1319670751042733,,13,0,
1369088,1967076,1319670761042733,,13,0,
1369088,1967075,1419670751042733,,14,0,
1369088,1967076,1419670761042733,,14,0,
1369088,1967075,1519670751042733,,15,0,
1369088,1967076,1519670761042733,,15,0,
1369088,1967075,1619670751042733,,16,0,
1369088,1967076,1619670761042733,,16,0,
1369088,1967075,1719670751042733,,17,0,
1369088,1967076,1719670761042733,,17,0,
1369088,1967075,1819670751042733,,18,0,
1369088,1967076,1819670761042733,,18,0,
1369088,1967075,1919670751042733,,19,0,
1369088,1967076,1919670761042733,,19,0,
1369088,1967075,2019670751042733,,20,0,
1369088,1967076,2019670761042733,,20,0,
1369088,1967075,2119670751042733,,21,0,
1369088,1967076,2119670761042733,,21,0,
1369088,1967075,219670751042733,,2,0,
1369088,1967076,219670761042733,,2,0,
1369088,1967075,2219670751042733,,22,0,
1369088,1967076,2219670761042733,,22,0,
1369088,1967075,2319670751042733,,23,0,
1369088,1967076,2319670761042733,,23,0,
1369088,1967075,2419670751042733,,24,0,
1369088,1967076,2419670761042733,,24,0,
1369088,1967075,2519670751042733,,25,0,
1369088,1967076,2519670761042733,,25,0,
1369088,1967075,2619670751042733,,26,0,
1369088,1967076,2619670761042733,,26,0,
1369088,1967075,2719670751042733,,27,0,
1369088,1967076,2719670761042733,,27,0,
1369088,1967075,2819670751042733,,28,0,
1369088,1967076,2819670761042733,,28,0,
1369088,1967075,2919670751042733,,29,0,
1369088,1967076,2919670761042733,,29,0,
1369088,1967075,3019670751042733,,30,0,
1369088,1967076,3019670761042733,,30,0,
1369088,1967075,3119670751042733,,31,0,
1369088,1967076,3119670761042733,,31,0,
1369088,1967075,319670751042733,,3,0,
1369088,1967076,319670761042733,,3,0,
1369088,1967075,3219670751042733,,32,0,
1369088,1967076,3219670761042733,,32,0,
1369088,1967075,3319670751042733,,33,0,
1369088,1967076,3319670761042733,,33,0,
1369088,1967075,3419670751042733,,34,0,
1369088,1967076,3419670761042733,,34,0,
1369088,1967075,3519670751042733,,35,0,
1369088,1967076,3519670761042733,,35,0,
1369088,1967075,3619670751042733,,36,0,
1369088,1967076,3619670761042733,,36,0,
1369088,1967075,3719670751042733,,37,0,
1369088,1967076,3719670761042733,,37,0,
1369088,1967075,3819670751042733,,38,0,
1369088,1967076,3819670761042733,,38,0,
1369088,1967075,3919670751042733,,39,0,
1369088,1967076,3919670761042733,,39,0,
1369088,1967075,4019670751042733,,40,0,
1369088,1967076,4019670761042733,,40,0,
1369088,1967075,4119670751042733,,41,0,
1369088,1967076,4119670761042733,,41,0,
1369088,1967075,419670751042733,,4,0,
1369088,1967076,419670761042733,,4,0,
1369088,1967075,4219670751042733,,42,0,
1369088,1967076,4219670761042733,,42,0,
1369088,1967075,4319670751042733,,43,0,
1369088,1967076,4319670761042733,,43,0,
1369088,1967075,4419670751042733,,44,0,
1369088,1967076,4419670761042733,,44,0,
1369088,1967075,4519670751042733,,45,0,
1369088,1967075,4619670751042733,,46,0,
1369088,1967075,4719670751042733,,47,0,
1369088,1967075,4819670751042733,,48,0,
1369088,1967075,4919670751042733,,49,0,
1369088,1967075,5019670751042733,,50,0,
1369088,1967075,5119670751042733,,51,0,
1369088,1967075,519670751042733,,5,0,
1369088,1967076,519670761042733,,5,0,
1369088,1967075,5219670751042733,,52,0,
1369088,1967075,5319670751042733,,53,0,
1369088,1967075,5419670751042733,,54,0,
1369088,1967075,5519670751042733,,55,0,
1369088,1967075,5619670751042733,,56,0,
1369088,1967075,5719670751042733,,57,0,
1369088,1967075,5819670751042733,,58,0,
1369088,1967075,619670751042733,,6,0,
1369088,1967076,619670761042733,,6,0,
1369088,1967075,719670751042733,,7,0,
1369088,1967076,719670761042733,,7,0,
1369088,1967075,819670751042733,,8,0,
1369088,1967076,819670761042733,,8,0,
1369088,1967075,919670751042733,,9,0,
1369088,1967076,919670761042733,,9,0,
1369089,1967075,1019670751030222,,10,1,
1369089,1967076,1019670761030222,,10,1,
1369089,1967075,1119670751030222,,11,1,
1369089,1967076,1119670761030222,,11,1,
1369089,1967075,119670751030222,,1,1,
1369089,1967076,119670761030222,,1,1,
1369089,1967075,1219670751030222,,12,1,
1369089,1967076,1219670761030222,,12,1,
1369089,1967075,1319670751030222,,13,1,
1369089,1967076,1319670761030222,,13,1,
1369089,1967075,1419670751030222,,14,1,
1369089,1967076,1419670761030222,,14,1,
1369089,1967075,1519670751030222,,15,1,
1369089,1967076,1519670761030222,,15,1,
1369089,1967075,1619670751030222,,16,1,
1369089,1967076,1619670761030222,,16,1,
1369089,1967075,1719670751030222,,17,1,
1369089,1967076,1719670761030222,,17,1,
1369089,1967075,1819670751030222,,18,1,
1369089,1967076,1819670761030222,,18,1,
1369089,1967075,1919670751030222,,19,1,
1369089,1967076,1919670761030222,,19,1,
1369089,1967075,2019670751030222,,20,1,
1369089,1967076,2019670761030222,,20,1,
1369089,1967075,2119670751030222,,21,1,
1369089,1967076,2119670761030222,,21,1,
1369089,1967075,219670751030222,,2,1,
1369089,1967076,219670761030222,,2,1,
1369089,1967075,2219670751030222,,22,1,
1369089,1967076,2219670761030222,,22,1,
1369089,1967075,2319670751030222,,23,1,
1369089,1967076,2319670761030222,,23,1,
1369089,1967075,2419670751030222,,24,1,
1369089,1967076,2419670761030222,,24,1,
1369089,1967075,2519670751030222,,25,1,
1369089,1967076,2519670761030222,,25,1,
1369089,1967075,2619670751030222,,26,1,
1369089,1967076,2619670761030222,,26,1,
1369089,1967075,2719670751030222,,27,1,
1369089,1967076,2719670761030222,,27,1,
1369089,1967075,2819670751030222,,28,1,
1369089,1967076,2819670761030222,,28,1,
1369089,1967075,2919670751030222,,29,1,
1369089,1967076,2919670761030222,,29,1,
1369089,1967075,3019670751030222,,30,1,
1369089,1967076,3019670761030222,,30,1,
1369089,1967075,3119670751030222,,31,1,
1369089,1967076,3119670761030222,,31,1,
1369089,1967075,319670751030222,,3,1,
1369089,1967076,319670761030222,,3,1,
1369089,1967075,3219670751030222,,32,1,
1369089,1967076,3219670761030222,,32,1,
1369089,1967075,3319670751030222,,33,1,
1369089,1967076,3319670761030222,,33,1,
1369089,1967075,3419670751030222,,34,1,
1369089,1967076,3419670761030222,,34,1,
1369089,1967075,3519670751030222,,35,1,
1369089,1967076,3519670761030222,,35,1,
1369089,1967075,3619670751030222,,36,1,
1369089,1967076,3619670761030222,,36,1,
1369089,1967075,3719670751030222,,37,1,
1369089,1967076,3719670761030222,,37,1,
1369089,1967075,3819670751030222,,38,1,
1369089,1967076,3819670761030222,,38,1,
1369089,1967075,3919670751030222,,39,1,
1369089,1967076,3919670761030222,,39,1,
1369089,1967075,4019670751030222,,40,1,
1369089,1967076,4019670761030222,,40,1,
1369089,1967075,4119670751030222,,41,1,
1369089,1967076,4119670761030222,,41,1,
1369089,1967075,419670751030222,,4,1,
1369089,1967076,419670761030222,,4,1,
1369089,1967075,4219670751030222,,42,1,
1369089,1967076,4219670761030222,,42,1,
1369089,1967075,4319670751030222,,43,1,
1369089,1967076,4319670761030222,,43,1,
1369089,1967075,4419670751030222,,44,1,
1369089,1967076,4419670761030222,,44,1,
1369089,1967075,4519670751030222,,45,1,
1369089,1967076,4519670761030222,,45,1,
1369089,1967075,4619670751030222,,46,1,
1369089,1967075,4719670751030222,,47,1,
1369089,1967075,4819670751030222,,48,1,
1369089,1967075,4919670751030222,,49,1,
1369089,1967075,5019670751030222,,50,1,
1369089,1967075,5119670751030222,,51,1,
1369089,1967075,519670751030222,,5,1,
1369089,1967076,519670761030222,,5,1,
1369089,1967075,5219670751030222,,52,1,
