from_stop_id,to_stop_id,transfer_type,min_transfer_time
3687678,3688076,2,63
3687666,5289079,2,131
3687695,2035,2,205
3748003,3687694,2,58
5231633,3687681,2,107
3687660,3688096,2,30
3687660,3688095,2,43
5231633,3687683,2,32
3687695,3685681,2,30
5231635,3687679,2,81
3687693,3685792,2,58
5231635,3687678,2,63
3687698,4028764,2,51
3687678,4459282,2,63
3687698,4028763,2,40
5231635,3687680,2,105
3687679,4036617,2,110
3687697,4028763,2,54
3687697,4028764,2,45
3687679,3688076,2,81
3687693,3685683,2,58
3687667,3689045,2,69
3687698,4028836,2,40
3687698,4028837,2,51
3687698,3685734,2,94
3687698,3685733,2,73
3687667,3689144,2,99
3687684,4199334,2,42
3687684,4199333,2,76
3687698,3689026,2,38
3687659,3688095,2,102
3687695,4036192,2,30
3687659,3688096,2,107
3687684,4199336,2,32
3687684,4199338,2,107
3687683,1993,2,268
3687684,2183,2,293
3687679,4364000,2,135
3687695,3689027,2,27
3687698,4109729,2,51
3687698,4109728,2,16
3687682,4199338,2,108
3687698,4458830,2,96
3687697,3685679,2,39
3687684,1993,2,293
3687680,3687593,2,34
3687694,3685793,2,58
3687678,4364002,2,128
3687694,3685792,2,0
3687678,4364000,2,115
3687678,4364001,2,128
3687679,3687630,2,110
3748004,3687696,2,27
3687679,3689893,2,24
3687695,4037162,2,30
3687679,3687593,2,135
3687698,3786174,2,94
3687680,4036617,2,0
3687694,3685683,2,0
3687694,3689160,2,58
3687694,3685684,2,58
3687680,4199339,2,25
3687697,3685859,2,27
3687678,3689893,2,36
3687696,4036219,2,27
3687697,4458830,2,27
3687693,3685863,2,58
3748007,3687695,2,30
4472860,3687660,2,52
3748007,3687696,2,41
3687660,5289177,2,52
4036313,3687660,2,52
3687659,4705558,2,94
3687659,4705559,2,102
3687660,3560201,2,72
3687660,4009041,2,56
3687665,3689144,2,54
3687678,4492570,2,128
3687679,4199377,2,110
3687680,3688115,2,105
3687698,5478405,2,94
3687697,3685733,2,39
3687698,5478404,2,24
3687660,3887742,2,79
3749739,3687659,2,30
3687678,3687630,2,93
5231589,3687684,2,107
5231589,3687683,2,135
5231589,3687682,2,108
3687678,4199339,2,117
3687660,3813345,2,99
3748008,3687693,2,58
3685921,3687685,2,47
3687697,4028837,2,45
3749739,3687660,2,66
3685921,3687686,2,52
4036278,3687667,2,91
3687697,3922294,2,54
4036278,3687666,2,131
3687678,2269,2,129
3687697,4036220,2,99
3687697,4037161,2,99
3687697,4037160,2,71
3687680,4459282,2,105
3687697,4109729,2,45
3687697,4109728,2,99
3687698,4037160,2,24
3687697,4028836,2,54
3687698,4037161,2,16
3687698,3747960,2,94
3687666,3689143,2,131
3687666,3689144,2,139
3687695,4458831,2,27
3687683,4036618,2,135
3687698,4798794,2,16
3687697,3747960,2,0
3687698,4036191,2,40
3687683,4459280,2,32
3687698,3747959,2,94
3687695,3685735,2,30
3687698,3689162,2,94
3687698,3685679,2,73
3687698,2035,2,206
5231590,3687684,2,32
5231590,3687681,2,135
3687679,1873,2,134
3687679,4199339,2,135
3687680,4199377,2,0
3687682,3687592,2,108
3687680,3687630,2,0
3687679,3688115,2,81
3687660,4705667,2,43
3687696,3685681,2,41
3687696,3685682,2,27
3687691,3689029,2,91
3687694,3685738,2,58
3687694,3685737,2,0
3687698,3685680,2,94
3687697,4798794,2,99
3687666,3689045,2,32
3687680,4492570,2,43
3687660,4009099,2,43
3687679,4459282,2,81
3687660,4705558,2,41
3687660,4705559,2,43
3687680,3689893,2,129
3687694,3685863,2,0
3687694,3685864,2,58
3687659,4705667,2,102
3687698,3686057,2,40
3748006,3687698,2,29
3687664,3689144,2,54
3748006,3687697,2,109
3748002,3687691,2,66
3748002,3687690,2,132
3687696,3685791,2,27
3687696,3685790,2,41
3687697,4036191,2,54
3687691,3689159,2,66
3687696,3685862,2,27
3687693,3685737,2,58
3687696,3685861,2,41
3687678,3688115,2,63
3687683,2183,2,268
3687692,3689029,2,67
3687682,4036618,2,108
3687681,4036619,2,135
3687678,4199377,2,93
3685922,3687685,2,65
3748005,3687698,2,94
3685919,3687684,2,116
3685919,3687683,2,90
3687696,4036192,2,41
3687697,5478404,2,71
3687681,4199336,2,135
3687681,4199333,2,136
3687681,4199335,2,107
3687681,4199334,2,119
3687696,4037163,2,27
3687678,4036617,2,93
3687696,4037162,2,41
3687696,3685735,2,41
