service_id,date,exception_type
1977399,20151018,1
1977399,20151025,1
1977399,20151101,1
1977399,20151220,1
1977399,20151227,1
2005089,20151009,1
2005089,20151016,1
2005089,20151106,1
2005089,20151113,1
2005089,20151120,1
2005089,20151127,1
2005089,20151204,1
2005089,20151211,1
2005089,20151218,1
11977401,20151020,1
11977401,20151021,1
11977401,20151022,1
11977401,20151023,1
11977401,20151027,1
11977401,20151028,1
11977401,20151029,1
11977401,20151030,1
11977401,20151222,1
11977401,20151223,1
11977401,20151224,1
11977401,20151229,1
11977401,20151230,1
11977401,20151231,1
11977400,20151111,1
2005087,20151224,1
2005087,20151231,1
12005077,20151012,1
12005077,20151109,1
12005077,20151112,1
12005077,20151116,1
12005077,20151123,1
12005077,20151130,1
12005077,20151207,1
12005077,20151214,1
2005077,20151011,1
2005077,20151108,1
2005077,20151111,1
2005077,20151115,1
2005077,20151122,1
2005077,20151129,1
2005077,20151206,1
2005077,20151213,1
12005089,20151010,1
12005089,20151017,1
12005089,20151107,1
12005089,20151114,1
12005089,20151121,1
12005089,20151128,1
12005089,20151205,1
12005089,20151212,1
12005089,20151219,1
2005078,20151225,1
2005080,20151007,1
2005080,20151008,1
2005080,20151012,1
2005080,20151013,1
2005080,20151014,1
2005080,20151015,1
2005080,20151102,1
2005080,20151103,1
2005080,20151104,1
2005080,20151105,1
2005080,20151109,1
2005080,20151112,1
2005080,20151116,1
2005080,20151117,1
2005080,20151118,1
2005080,20151119,1
2005080,20151123,1
2005080,20151124,1
2005080,20151125,1
2005080,20151126,1
2005080,20151130,1
2005080,20151201,1
2005080,20151202,1
2005080,20151203,1
2005080,20151207,1
2005080,20151208,1
2005080,20151209,1
2005080,20151210,1
2005080,20151214,1
2005080,20151215,1
2005080,20151216,1
2005080,20151217,1
1977403,20151023,1
1977403,20151030,1
1977402,20151017,1
1977402,20151024,1
1977402,20151031,1
1977402,20151219,1
1977402,20151226,1
1977401,20151019,1
1977401,20151020,1
1977401,20151021,1
1977401,20151022,1
1977401,20151026,1
1977401,20151027,1
1977401,20151028,1
1977401,20151029,1
1977401,20151221,1
1977401,20151222,1
1977401,20151223,1
1977401,20151228,1
1977401,20151229,1
1977401,20151230,1
1977400,20151110,1
11977399,20151019,1
11977399,20151026,1
11977399,20151102,1
11977399,20151221,1
11977399,20151228,1
2005083,20151010,1
2005083,20151107,1
2005083,20151114,1
2005083,20151121,1
2005083,20151128,1
2005083,20151205,1
2005083,20151212,1
12005080,20151008,1
12005080,20151009,1
12005080,20151013,1
12005080,20151014,1
12005080,20151015,1
12005080,20151016,1
12005080,20151103,1
12005080,20151104,1
12005080,20151105,1
12005080,20151106,1
12005080,20151110,1
12005080,20151113,1
12005080,20151117,1
12005080,20151118,1
12005080,20151119,1
12005080,20151120,1
12005080,20151124,1
12005080,20151125,1
12005080,20151126,1
12005080,20151127,1
12005080,20151201,1
12005080,20151202,1
12005080,20151203,1
12005080,20151204,1
12005080,20151208,1
12005080,20151209,1
12005080,20151210,1
12005080,20151211,1
12005080,20151215,1
12005080,20151216,1
12005080,20151217,1
12005080,20151218,1
12005087,20151225,1
12005087,20160101,1
12005078,20151226,1
12005083,20151011,1
12005083,20151108,1
12005083,20151115,1
12005083,20151122,1
12005083,20151129,1
12005083,20151206,1
12005083,20151213,1
11977402,20151018,1
11977402,20151025,1
11977402,20151101,1
11977402,20151220,1
11977402,20151227,1
11977403,20151024,1
11977403,20151031,1
