service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1936819,0,0,0,0,0,0,0,20151023,20151030
2001980,0,0,0,0,0,0,0,20151010,20151212
1936817,0,0,0,0,0,0,0,20151017,20151226
11936815,0,0,0,0,0,0,0,20151022,20151231
11936813,0,0,0,0,0,0,0,20151020,20160101
11936819,0,0,0,0,0,0,0,20151024,20151031
11936817,0,0,0,0,0,0,0,20151018,20151227
12001978,0,0,0,0,0,0,0,20151009,20151218
12001977,0,0,0,0,0,0,0,20151012,20151228
2001979,0,0,0,0,0,0,0,20151007,20151216
12001979,0,0,0,0,0,0,0,20151008,20151217
2001978,0,0,0,0,0,0,0,20151008,20151217
1936813,0,0,0,0,0,0,0,20151019,20151231
2001977,0,0,0,0,0,0,0,20151011,20151227
1936823,0,0,0,0,0,0,0,20151017,20151226
12001981,0,0,0,0,0,0,0,20151010,20151219
1936815,0,0,0,0,0,0,0,20151021,20151230
12001980,0,0,0,0,0,0,0,20151011,20151213
1936821,0,0,0,0,0,0,0,20151021,20151230
2001982,0,0,0,0,0,0,0,20151007,20151216
2001981,0,0,0,0,0,0,0,20151009,20151218
2001983,0,0,0,0,0,0,0,20151010,20151212
