service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1984123,0,0,0,0,0,0,0,20151111,20151220
11976097,0,0,0,0,0,0,0,20151018,20151227
1984126,0,0,0,0,0,0,0,20151010,20151219
1984125,0,0,0,0,0,0,0,20151007,20151218
1984124,0,0,0,0,0,0,0,20151011,20151227
11984125,0,0,0,0,0,0,0,20151008,20151219
11984126,0,0,0,0,0,0,0,20151011,20151220
11984123,0,0,0,0,0,0,0,20151112,20151221
1976097,0,0,0,0,0,0,0,20151017,20151226
11984124,0,0,0,0,0,0,0,20151012,20151228
11976095,0,0,0,0,0,0,0,20151020,20160101
1976095,0,0,0,0,0,0,0,20151019,20151231
