route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1368810,1976095,10019760950883329,,100,0,
1368810,1976097,10019760970883329,,100,0,
1368810,1984125,10019841250883329,,100,0,
1368810,1984126,10019841260883329,,100,0,
1368810,1976095,10119760950883329,,101,0,
1368810,1976097,10119760970883329,,101,0,
1368810,1984125,10119841250883329,,101,0,
1368810,1984126,10119841260883329,,101,0,
1368810,1976095,1019760950883329,,10,0,
1368810,1976097,1019760970883329,,10,0,
1368810,1984123,1019841230883329,,10,0,
1368810,1984124,1019841240883329,,10,0,
1368810,1984125,1019841250883329,,10,0,
1368810,1984126,1019841260883329,,10,0,
1368810,1976095,10219760950883329,,102,0,
1368810,1976097,10219760970883329,,102,0,
1368810,1984125,10219841250883329,,102,0,
1368810,1984126,10219841260883329,,102,0,
1368810,1976095,10319760950883329,,103,0,
1368810,1976097,10319760970883329,,103,0,
1368810,1984125,10319841250883329,,103,0,
1368810,1984126,10319841260883329,,103,0,
1368810,1976095,10419760950883329,,104,0,
1368810,1976097,10419760970883329,,104,0,
1368810,1984125,10419841250883329,,104,0,
1368810,1984126,10419841260883329,,104,0,
1368810,1976095,10519760950883329,,105,0,
1368810,1976097,10519760970883329,,105,0,
1368810,1984125,10519841250883329,,105,0,
1368810,1984126,10519841260883329,,105,0,
1368810,1976095,10619760950883329,,106,0,
1368810,1976097,10619760970883329,,106,0,
1368810,1984125,10619841250883329,,106,0,
1368810,1984126,10619841260883329,,106,0,
1368810,1976095,10719760950883329,,107,0,
1368810,1976097,10719760970883329,,107,0,
1368810,1984125,10719841250883329,,107,0,
1368810,1984126,10719841260883329,,107,0,
1368810,1976095,10819760950883329,,108,0,
1368810,1976097,10819760970883329,,108,0,
1368810,1984125,10819841250883329,,108,0,
1368810,1984126,10819841260883329,,108,0,
1368810,1976095,10919760950883329,,109,0,
1368810,1976097,10919760970883329,,109,0,
1368810,1984125,10919841250883329,,109,0,
1368810,1984126,10919841260883329,,109,0,
1368810,1976095,11019760950883329,,110,0,
1368810,1976097,11019760970883329,,110,0,
1368810,1984125,11019841250883329,,110,0,
1368810,1984126,11019841260883329,,110,0,
1368810,1976095,11119760950883329,,111,0,
1368810,1976097,11119760970883329,,111,0,
1368810,1984125,11119841250883329,,111,0,
1368810,1984126,11119841260883329,,111,0,
1368810,1976095,1119760950883329,,11,0,
1368810,1976097,1119760970883329,,11,0,
1368810,1984123,1119841230883329,,11,0,
1368810,1984124,1119841240883329,,11,0,
1368810,1984125,1119841250883329,,11,0,
1368810,1984126,1119841260883329,,11,0,
1368810,1976095,11219760950883329,,112,0,
1368810,1976097,11219760970883329,,112,0,
1368810,1984125,11219841250883329,,112,0,
1368810,1984126,11219841260883329,,112,0,
1368810,1976095,11319760950883329,,113,0,
1368810,1976097,11319760970883329,,113,0,
1368810,1984125,11319841250883329,,113,0,
1368810,1984126,11319841260883329,,113,0,
1368810,1976095,11419760950883329,,114,0,
1368810,1976097,11419760970883329,,114,0,
1368810,1984125,11419841250883329,,114,0,
1368810,1984126,11419841260883329,,114,0,
1368810,1976095,11519760950883329,,115,0,
1368810,1976097,11519760970883329,,115,0,
1368810,1984125,11519841250883329,,115,0,
1368810,1984126,11519841260883329,,115,0,
1368810,1976095,11619760950883329,,116,0,
1368810,1976097,11619760970883329,,116,0,
1368810,1984125,11619841250883329,,116,0,
1368810,1984126,11619841260883329,,116,0,
1368810,1976095,11719760950883329,,117,0,
1368810,11976097,11719760970883329,,117,0,
1368810,1984125,11719841250883329,,117,0,
1368810,1984126,11719841260883329,,117,0,
1368810,1976095,11819760950883329,,118,0,
