service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1976189,0,0,0,0,0,0,0,20151019,20151231
11976192,0,0,0,0,0,0,0,20151024,20151031
1998509,0,0,0,0,0,0,0,20151011,20151227
11998513,0,0,0,0,0,0,0,20151012,20151228
11998511,0,0,0,0,0,0,0,20151011,20151227
11998512,0,0,0,0,0,0,0,20151010,20151219
1998513,0,0,0,0,0,0,0,20151011,20151227
1998512,0,0,0,0,0,0,0,20151009,20151218
1998515,0,0,0,0,0,0,0,20151010,20151226
1998514,0,0,0,0,0,0,0,20151007,20151217
11998510,0,0,0,0,0,0,0,20151008,20151218
1998511,0,0,0,0,0,0,0,20151010,20151226
1998510,0,0,0,0,0,0,0,20151007,20151217
1976207,0,0,0,0,0,0,0,20151019,20151231
1976204,0,0,0,0,0,0,0,20151023,20151030
1976201,0,0,0,0,0,0,0,20151019,20151231
11998509,0,0,0,0,0,0,0,20151012,20151228
1976195,0,0,0,0,0,0,0,20151019,20151231
1998518,0,0,0,0,0,0,0,20151007,20151217
1998519,0,0,0,0,0,0,0,20151010,20151226
1998516,0,0,0,0,0,0,0,20151009,20151218
1976192,0,0,0,0,0,0,0,20151023,20151030
1998517,0,0,0,0,0,0,0,20151011,20151227
1976198,0,0,0,0,0,0,0,20151023,20151030
11976189,0,0,0,0,0,0,0,20151020,20160101
1998522,0,0,0,0,0,0,0,20151007,20151217
1998521,0,0,0,0,0,0,0,20151011,20151227
1976210,0,0,0,0,0,0,0,20151023,20151030
1998520,0,0,0,0,0,0,0,20151009,20151218
1998524,0,0,0,0,0,0,0,20151009,20151218
1998523,0,0,0,0,0,0,0,20151010,20151226
