trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,shape_dist_traveled
10019842570919112,22:49:00,22:49:00,3908815,1,,
10019842570919112,22:51:00,22:51:00,3908817,2,,
10019842570919112,22:53:00,22:53:00,3908819,3,,
10019842570919112,22:58:00,22:58:00,3908821,4,,
10119842570919112,23:03:00,23:03:00,3908815,1,,
10119842570919112,23:05:00,23:05:00,3908817,2,,
10119842570919112,23:07:00,23:07:00,3908819,3,,
10119842570919112,23:12:00,23:12:00,3908821,4,,
1019830760919112,07:13:00,07:13:00,3908815,1,,
1019830760919112,07:16:00,07:16:00,3908817,2,,
1019830760919112,07:19:00,07:19:00,3908819,3,,
1019830760919112,07:26:00,07:26:00,3908821,4,,
1019842560919112,09:11:00,09:11:00,3908815,1,,
1019842560919112,09:14:00,09:14:00,3908817,2,,
1019842560919112,09:16:00,09:16:00,3908819,3,,
1019842560919112,09:23:00,09:23:00,3908821,4,,
1019842570919112,07:29:00,07:29:00,3908815,1,,
1019842570919112,07:31:00,07:31:00,3908817,2,,
1019842570919112,07:33:00,07:33:00,3908819,3,,
1019842570919112,07:38:00,07:38:00,3908821,4,,
1019842580919112,08:01:00,08:01:00,3908815,1,,
1019842580919112,08:04:00,08:04:00,3908817,2,,
1019842580919112,08:05:00,08:05:00,3908819,3,,
1019842580919112,08:11:00,08:11:00,3908821,4,,
10219842570919112,23:18:00,23:18:00,3908815,1,,
10219842570919112,23:20:00,23:20:00,3908817,2,,
10219842570919112,23:22:00,23:22:00,3908819,3,,
10219842570919112,23:27:00,23:27:00,3908821,4,,
10319842570919112,23:33:00,23:33:00,3908815,1,,
10319842570919112,23:35:00,23:35:00,3908817,2,,
10319842570919112,23:37:00,23:37:00,3908819,3,,
10319842570919112,23:42:00,23:42:00,3908821,4,,
10419842570919112,23:48:00,23:48:00,3908815,1,,
10419842570919112,23:50:00,23:50:00,3908817,2,,
10419842570919112,23:52:00,23:52:00,3908819,3,,
10419842570919112,23:57:00,23:57:00,3908821,4,,
10519842570919112,00:03:00,00:03:00,3908815,1,,
10519842570919112,00:05:00,00:05:00,3908817,2,,
10519842570919112,00:07:00,00:07:00,3908819,3,,
10519842570919112,00:12:00,00:12:00,3908821,4,,
10619842570919112,00:18:00,00:18:00,3908815,1,,
10619842570919112,00:20:00,00:20:00,3908817,2,,
10619842570919112,00:22:00,00:22:00,3908819,3,,
10619842570919112,00:27:00,00:27:00,3908821,4,,
1119830760919112,07:24:00,07:24:00,3908815,1,,
1119830760919112,07:28:00,07:28:00,3908817,2,,
