service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
12006870,0,0,0,0,0,0,0,20160102,20160102
1931159,0,0,0,0,0,0,0,20151225,20151225
12006872,0,0,0,0,0,0,0,20160105,20160129
12006871,0,0,0,0,0,0,0,20160104,20160201
12006874,0,0,0,0,0,0,0,20160110,20160131
12006873,0,0,0,0,0,0,0,20160107,20160128
12006876,0,0,0,0,0,0,0,20160109,20160130
12006875,0,0,0,0,0,0,0,20160103,20160103
1931161,0,0,0,0,0,0,0,20151019,20151231
1931160,0,0,0,0,0,0,0,20151011,20151227
1931165,0,0,0,0,0,0,0,20151024,20151226
1931164,0,0,0,0,0,0,0,20151010,20151219
1931163,0,0,0,0,0,0,0,20151007,20151216
1931162,0,0,0,0,0,0,0,20151008,20151217
1931169,0,0,0,0,0,0,0,20151007,20151216
1931168,0,0,0,0,0,0,0,20151008,20151217
1931167,0,0,0,0,0,0,0,20151023,20151030
1931166,0,0,0,0,0,0,0,20151009,20151218
2006860,0,0,0,0,0,0,0,20160101,20160101
2006863,0,0,0,0,0,0,0,20160106,20160127
2006864,0,0,0,0,0,0,0,20160109,20160130
2006861,0,0,0,0,0,0,0,20160103,20160131
2006862,0,0,0,0,0,0,0,20160104,20160128
1931174,0,0,0,0,0,0,0,20151008,20151217
11931157,0,0,0,0,0,0,0,20151010,20151219
1931173,0,0,0,0,0,0,0,20151019,20151231
11931156,0,0,0,0,0,0,0,20151025,20151227
1931176,0,0,0,0,0,0,0,20151010,20151219
11931155,0,0,0,0,0,0,0,20151011,20151220
1931175,0,0,0,0,0,0,0,20151007,20151216
11931154,0,0,0,0,0,0,0,20151008,20151217
1931170,0,0,0,0,0,0,0,20151009,20151218
11931153,0,0,0,0,0,0,0,20151009,20151218
11931152,0,0,0,0,0,0,0,20151020,20160101
1931172,0,0,0,0,0,0,0,20151011,20151227
11931151,0,0,0,0,0,0,0,20151012,20151228
1931171,0,0,0,0,0,0,0,20151225,20151225
11931150,0,0,0,0,0,0,0,20151226,20151226
2006869,0,0,0,0,0,0,0,20160108,20160129
1931178,0,0,0,0,0,0,0,20151009,20151218
2006865,0,0,0,0,0,0,0,20160102,20160102
1931177,0,0,0,0,0,0,0,20151024,20151226
2006866,0,0,0,0,0,0,0,20160108,20160129
2006867,0,0,0,0,0,0,0,20160104,20160128
1931179,0,0,0,0,0,0,0,20151023,20151030
2006868,0,0,0,0,0,0,0,20160106,20160127
2006873,0,0,0,0,0,0,0,20160106,20160127
2006872,0,0,0,0,0,0,0,20160104,20160128
2006875,0,0,0,0,0,0,0,20160102,20160102
2006874,0,0,0,0,0,0,0,20160109,20160130
12006858,0,0,0,0,0,0,0,20160103,20160103
12006857,0,0,0,0,0,0,0,20160110,20160131
2006871,0,0,0,0,0,0,0,20160103,20160131
2006870,0,0,0,0,0,0,0,20160101,20160101
12006859,0,0,0,0,0,0,0,20160109,20160130
12006854,0,0,0,0,0,0,0,20160104,20160201
12006853,0,0,0,0,0,0,0,20160102,20160102
12006856,0,0,0,0,0,0,0,20160107,20160128
12006855,0,0,0,0,0,0,0,20160105,20160129
11931158,0,0,0,0,0,0,0,20151024,20151031
11931159,0,0,0,0,0,0,0,20151226,20151226
11931176,0,0,0,0,0,0,0,20151011,20151220
11931166,0,0,0,0,0,0,0,20151010,20151219
11931177,0,0,0,0,0,0,0,20151025,20151227
11931165,0,0,0,0,0,0,0,20151025,20151227
11931178,0,0,0,0,0,0,0,20151010,20151219
11931179,0,0,0,0,0,0,0,20151024,20151031
11931167,0,0,0,0,0,0,0,20151024,20151031
11931172,0,0,0,0,0,0,0,20151012,20151228
11931162,0,0,0,0,0,0,0,20151009,20151218
11931173,0,0,0,0,0,0,0,20151020,20160101
11931161,0,0,0,0,0,0,0,20151020,20160101
11931174,0,0,0,0,0,0,0,20151009,20151218
11931164,0,0,0,0,0,0,0,20151011,20151220
11931175,0,0,0,0,0,0,0,20151008,20151217
11931163,0,0,0,0,0,0,0,20151008,20151217
11931160,0,0,0,0,0,0,0,20151012,20151228
11931171,0,0,0,0,0,0,0,20151226,20151226
2006876,0,0,0,0,0,0,0,20160108,20160129
12006866,0,0,0,0,0,0,0,20160109,20160130
12006865,0,0,0,0,0,0,0,20160103,20160103
12006864,0,0,0,0,0,0,0,20160110,20160131
12006863,0,0,0,0,0,0,0,20160107,20160128
12006862,0,0,0,0,0,0,0,20160105,20160129
12006861,0,0,0,0,0,0,0,20160104,20160201
12006860,0,0,0,0,0,0,0,20160102,20160102
