from_stop_id,to_stop_id,transfer_type,min_transfer_time
4037798,4102150,2,85
3877777,4025145,2,111
4102151,4037230,2,108
3877777,4025146,2,22
3877786,4025365,2,138
4024741,3877785,2,142
4024741,3877786,2,125
4024172,4102146,2,33
4102143,4025091,2,95
4016739,4102147,2,111
4016741,4102150,2,93
4473061,3877796,2,20
4978590,3877804,2,93
4473061,3877793,2,139
4473061,3877795,2,66
4978590,3877805,2,105
4473061,3877794,2,135
4024765,3877783,2,140
4016739,3877777,2,111
4016739,3877776,2,114
4025279,4102139,2,36
4024091,4102135,2,23
4023972,3877808,2,122
4023206,3877796,2,117
4102137,4130512,2,73
4102151,4037229,2,17
4023206,3877793,2,17
4023206,3877794,2,55
4023206,3877795,2,116
3877786,4025384,2,38
4024194,3877778,2,25
3877782,4024850,2,95
4102142,4208641,2,38
4025045,3877804,2,37
4025045,3877805,2,49
3877790,4025368,2,27
4472663,3877770,2,52
4024025,4102145,2,32
4024686,3877791,2,36
4102148,4025109,2,33
4472500,3877793,2,139
4472500,3877794,2,135
4037751,3877810,2,93
4472500,3877795,2,66
4472500,3877796,2,20
3877793,3887673,2,66
3877793,3887674,2,48
4024746,3877796,2,123
4102144,4025091,2,16
3877793,3887672,2,64
4024746,3877794,2,40
4024746,3877795,2,127
4023970,3877783,2,16
4472663,3877769,2,127
3877769,4024291,2,98
3877783,4025103,2,121
4016743,3877768,2,17
4016743,3877767,2,17
5419727,4102138,2,81
4024023,3877779,2,25
5419727,4102137,2,119
3877776,4025110,2,114
4023408,3877769,2,98
4025306,4102138,2,123
4024740,4102144,2,118
3877792,4208626,2,36
4024745,4102139,2,36
3877783,4025100,2,81
3877777,4025110,2,111
4472500,4102137,2,20
4472500,4102138,2,135
4024678,4102142,2,125
4102151,2342,2,233
4024685,4102139,2,36
3877777,4025111,2,22
4009367,3877780,2,131
4472665,3877768,2,17
4472665,3877767,2,17
4009367,3877781,2,99
4024093,3877798,2,108
4024094,3877794,2,123
4024094,3877795,2,48
4024118,3877808,2,81
4024094,3877793,2,123
4024095,3877793,2,127
4024095,3877794,2,143
4023409,3877771,2,115
5419727,3877794,2,81
4023409,3877770,2,128
5419727,3877795,2,108
5419727,3877796,2,119
4024095,3877796,2,48
4024766,3877785,2,142
5419727,3877793,2,42
4024766,3877786,2,125
4102142,4208617,2,138
3877776,4025145,2,114
5653499,3877784,2,60
3877767,1803,2,233
4102148,4025144,2,33
4025045,4102132,2,49
4025241,3877799,2,23
3877790,4208620,2,27
4023410,3877810,2,93
4024774,3877791,2,36
4102145,4025123,2,32
4024440,4102138,2,81
4024440,4102137,2,119
4023967,3877778,2,25
4024439,3877795,2,124
4024439,3877796,2,126
4024439,3877793,2,19
4024439,3877794,2,60
4102145,4025155,2,32
4023205,4102138,2,123
4023369,4102150,2,81
5251796,4102132,2,87
5653471,4025366,2,137
3877780,4025089,2,32
4472665,4102151,2,17
3877808,4024849,2,122
4023368,4102151,2,52
4023158,4102138,2,55
3877803,4024387,2,126
3877803,4024386,2,126
4025279,3877792,2,36
3877783,4025158,2,121
4023158,4102137,2,117
3877783,4025159,2,16
3877796,4130512,2,73
4024765,4102144,2,140
4024765,4102143,2,72
4022938,4102147,2,111
4102149,4015825,2,92
3877783,4025126,2,16
3877783,4025135,2,81
4023970,4102143,2,95
4023970,4102144,2,16
4024120,4102144,2,81
4025059,3877804,2,37
4025059,3877805,2,49
3877804,2458,2,229
4025255,4102138,2,74
4025059,4102132,2,49
4025255,4102137,2,58
4024287,3877804,2,17
4024287,3877805,2,30
4102140,4025368,2,27
3877783,4025138,2,121
4023157,4102138,2,81
4023157,4102137,2,119
3877783,4025180,2,81
4025280,4102137,2,123
3877783,4025183,2,121
4102138,4208628,2,40
4025280,4102138,2,40
4024029,4102143,2,122
3877784,4208617,2,125
3877784,4208618,2,87
3877796,4208636,2,49
3877776,4025191,2,114
