service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1944870,0,0,0,0,0,0,0,20151221,20151231
1944871,0,0,0,0,0,0,0,20151008,20151217
1944881,0,0,0,0,0,0,0,20151008,20151217
1944882,0,0,0,0,0,0,0,20151007,20151216
1944880,0,0,0,0,0,0,0,20151221,20151231
1944885,0,0,0,0,0,0,0,20151009,20151218
1944876,0,0,0,0,0,0,0,20151023,20151030
1944867,0,0,0,0,0,0,0,20151011,20151227
1944886,0,0,0,0,0,0,0,20151023,20151030
1944868,0,0,0,0,0,0,0,20151019,20151029
1944877,0,0,0,0,0,0,0,20151011,20151227
1944883,0,0,0,0,0,0,0,20151021,20151028
1944878,0,0,0,0,0,0,0,20151019,20151029
1944884,0,0,0,0,0,0,0,20151010,20151226
1944879,0,0,0,0,0,0,0,20151109,20151113
1944872,0,0,0,0,0,0,0,20151007,20151216
1944873,0,0,0,0,0,0,0,20151021,20151028
1944874,0,0,0,0,0,0,0,20151010,20151226
1944875,0,0,0,0,0,0,0,20151009,20151218
1944869,0,0,0,0,0,0,0,20151109,20151113
