from_stop_id,to_stop_id,transfer_type,min_transfer_time
3677651,3681448,2,62
3677689,3682670,2,143
3677686,1839,2,284
3677651,3681447,2,27
3677678,2326,2,216
3677691,3682671,2,36
3677689,3682673,2,12
3677691,3682670,2,36
3677651,3681542,2,139
3677740,4208560,2,7
3677651,3681543,2,62
3677740,4208561,2,14
3677733,4208568,2,30
3677703,3682684,2,16
3677681,3677878,2,29
3677730,3681473,2,15
3677691,3682668,2,128
3677691,3682669,2,131
3677692,3682679,2,9
3677692,3682678,2,81
3677692,4208564,2,81
3677692,4208565,2,9
3677698,3681498,2,52
3677732,4208570,2,16
3677732,3682684,2,16
3677701,4208568,2,30
3677737,5231679,2,124
3677704,3681472,2,19
3677676,3677879,2,66
3677652,3681486,2,27
3677737,3682678,2,124
3677699,3681498,2,58
3677737,3682679,2,51
3677737,3681529,2,124
3677693,3682678,2,124
3677679,3677844,2,18
3677693,3682679,2,51
3677693,3681499,2,51
3677707,3681473,2,15
3677691,4208556,2,36
3677674,3677846,2,55
3677723,5250728,2,75
3677691,4208555,2,131
3677651,4208594,2,139
3677691,4208557,2,36
3677737,5231542,2,51
3677651,4208597,2,90
3677654,3681445,2,89
3677691,4208554,2,128
3677651,4208596,2,90
3677684,4208562,2,102
3677684,4208563,2,104
3677723,5250727,2,75
3677714,3681482,2,103
3677738,4208557,2,36
3677708,3681476,2,11
3677679,3677813,2,18
3677654,3681446,2,63
3677679,3677812,2,18
3677689,3681674,2,12
3677692,3681529,2,81
3677693,4208565,2,51
3677693,4208564,2,124
3677678,3677798,2,58
3677703,5231682,2,16
3677703,4208570,2,16
3677699,5231680,2,54
3677738,4208555,2,131
3677738,4208556,2,36
3677679,1859,2,217
3677738,4208554,2,128
3677678,1859,2,216
3677726,3681481,2,103
3677651,3682706,2,90
3677712,3681480,2,23
3677651,3682707,2,90
3677651,3682704,2,139
3677651,3681450,2,139
3677679,3677826,2,18
3677679,3677827,2,74
3677675,3677803,2,55
3677737,4208565,2,51
3677737,4208564,2,124
3677686,4208560,2,9
3677652,5231528,2,90
3677690,3682671,2,47
3677690,3682670,2,37
3677716,3681483,2,15
3677690,3682673,2,139
3677652,4208594,2,139
3677716,3681484,2,15
3677652,4208597,2,90
3677652,4208596,2,90
3677740,1839,2,270
3677698,4208566,2,54
3677698,4208567,2,52
3677679,3677877,2,74
3677679,3677876,2,74
3677686,2306,2,284
3677692,3681499,2,9
3677651,2516,2,265
3677687,3681607,2,9
3677687,4208561,2,9
3677688,3681604,2,12
3677677,3677801,2,39
3677687,1839,2,278
3677688,4208556,2,130
3677688,4208558,2,12
3677706,3681474,2,15
3677674,3677881,2,55
3677740,3681607,2,14
3677740,3681606,2,7
3677739,3681674,2,12
3677734,3681498,2,58
3677679,2326,2,217
3677720,5250727,2,75
3677720,5250728,2,75
3677702,3681496,2,16
3677688,3682672,2,12
3677675,3677831,2,55
3677680,3677878,2,22
3677700,3681497,2,30
3677693,5231679,2,124
3677651,1636,2,265
3677688,3682670,2,130
3677734,4208567,2,58
3677734,4208566,2,54
3677651,5231692,2,139
3677698,5231541,2,52
3677651,5231693,2,90
3677653,3681446,2,68
3677653,3681445,2,93
3677686,3682674,2,9
3677729,3681475,2,11
3677739,4208556,2,143
3677690,3681674,2,139
3677677,3677829,2,66
3677732,3681532,2,16
3677700,5231540,2,30
3677693,3681529,2,124
3677689,4208559,2,12
3677689,4208556,2,143
3677721,5250728,2,75
3677721,5250727,2,75
3677693,5231542,2,51
3677739,4208559,2,12
3677700,4208569,2,30
3677678,3677813,2,58
3677678,3677812,2,58
3677698,3681530,2,54
3677687,3681643,2,7
3677687,3682675,2,9
3677698,3682680,2,54
3677731,3681471,2,19
3677698,3682681,2,52
3677652,3681542,2,139
3677702,5231539,2,16
3677652,3681543,2,62
3677733,5231681,2,30
3677688,3681642,2,12
3677734,3682681,2,58
3677676,3677814,2,66
3677734,3682680,2,54
3677702,3682685,2,16
3677679,3677797,2,74
3677679,3677798,2,18
3677686,3681643,2,14
3677732,5231682,2,16
3677700,3682683,2,30
3677652,1636,2,265
3677702,4208571,2,16
3677701,5231681,2,30
3677676,3677801,2,47
3677676,3677800,2,66
3677699,3681530,2,54
3677680,3677799,2,22
3677703,3681532,2,16
3677689,3681605,2,12
3677699,4208566,2,54
3677699,4208567,2,58
3677678,3677826,2,58
3677701,3681531,2,30
3677687,2306,2,278
3677652,3681450,2,139
3677733,3682682,2,30
3677687,3681673,2,9
3677674,3677815,2,55
3677740,2306,2,270
3677734,5231541,2,58
3677734,5231680,2,54
3677740,3682674,2,7
3677740,3682675,2,14
3677692,5231679,2,81
3677698,5231680,2,54
3677651,3681486,2,27
3677652,3682706,2,90
3677652,3682707,2,90
3677739,3682673,2,12
3677652,3682704,2,139
3677699,3682680,2,54
3677739,3682670,2,143
3677699,3682681,2,58
3677676,3677828,2,66
3677677,3677880,2,66
3677652,3681447,2,27
3677739,3681605,2,12
3677652,3681448,2,62
3677678,3677844,2,58
3677674,3677802,2,55
3677701,3682682,2,30
3677651,5231528,2,90
3677738,3682668,2,128
3677740,3681673,2,14
3677738,3682669,2,131
3677652,2516,2,265
3677681,3677799,2,29
3677674,3677830,2,55
3677705,3681471,2,19
3677686,3681606,2,9
3677715,3681481,2,103
3677727,3681479,2,23
3677713,3681479,2,23
3677690,3681605,2,139
3677690,4208559,2,139
3677676,3677845,2,66
3677684,3682677,2,104
3677738,3682670,2,36
3677737,3681499,2,51
3677738,3682671,2,36
3677684,3682676,2,102
3677733,3681531,2,30
3677690,4208557,2,47
3677709,3681475,2,11
3677690,4208556,2,37
3677692,5231542,2,9
3677699,5231541,2,58
3677734,3681530,2,54
3677652,5231692,2,139
3677652,5231693,2,90
