route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1368652,1931253,1019312530868861,,10,0,
1368652,1931253,1119312530868861,,11,0,
1368652,1931253,119312530868861,,1,0,
1368652,1931254,119312540868861,,1,0,
1368652,1931253,1219312530868861,,12,0,
1368652,1931253,219312530868861,,2,0,
1368652,1931254,219312540868861,,2,0,
1368652,1931253,319312530868861,,3,0,
1368652,1931254,319312540868861,,3,0,
1368652,1931253,419312530868861,,4,0,
1368652,1931254,419312540868861,,4,0,
1368652,1931253,519312530868861,,5,0,
1368652,1931254,519312540868861,,5,0,
1368652,1931253,619312530868861,,6,0,
1368652,1931254,619312540868861,,6,0,
1368652,1931253,719312530868861,,7,0,
1368652,1931254,719312540868861,,7,0,
1368652,1931253,819312530868861,,8,0,
1368652,1931254,819312540868861,,8,0,
1368652,1931253,919312530868861,,9,0,
1368652,1931254,919312540868861,,9,0,
1368652,1931253,1019312530868862,,10,0,
1368652,1931254,1019312540868862,,10,0,
1368652,1931253,1119312530868862,,11,0,
1368652,1931254,1119312540868862,,11,0,
1368652,1931253,119312530868862,,1,0,
1368652,1931254,119312540868862,,1,0,
1368652,1931253,1219312530868862,,12,0,
1368652,1931254,1219312540868862,,12,0,
1368652,1931253,1319312530868862,,13,0,
1368652,1931253,1419312530868862,,14,0,
1368652,1931253,1519312530868862,,15,0,
1368652,1931253,1619312530868862,,16,0,
1368652,1931253,1719312530868862,,17,0,
1368652,1931253,1819312530868862,,18,0,
1368652,1931253,1919312530868862,,19,0,
1368652,1931253,2019312530868862,,20,0,
1368652,1931253,2119312530868862,,21,0,
1368652,1931253,219312530868862,,2,0,
1368652,1931254,219312540868862,,2,0,
1368652,1931253,2219312530868862,,22,0,
1368652,1931253,2319312530868862,,23,0,
1368652,1931253,2419312530868862,,24,0,
1368652,1931253,2519312530868862,,25,0,
1368652,1931253,2619312530868862,,26,0,
1368652,1931253,2719312530868862,,27,0,
1368652,1931253,2819312530868862,,28,0,
1368652,1931253,2919312530868862,,29,0,
1368652,1931253,3019312530868862,,30,0,
1368652,1931253,319312530868862,,3,0,
1368652,1931254,319312540868862,,3,0,
1368652,1931253,419312530868862,,4,0,
