service_id,date,exception_type
1939084,20151007,1
1939084,20151008,1
1939084,20151009,1
1939084,20151012,1
1939084,20151013,1
1939084,20151014,1
1939084,20151015,1
1939084,20151016,1
1939084,20151019,1
1939084,20151020,1
1939084,20151021,1
1939084,20151022,1
1939084,20151023,1
1939084,20151026,1
1939084,20151027,1
1939084,20151028,1
1939084,20151029,1
1939084,20151030,1
1939084,20151102,1
1939084,20151103,1
1939084,20151104,1
1939084,20151105,1
1939084,20151106,1
1939084,20151109,1
1939084,20151110,1
1939084,20151112,1
1939084,20151113,1
1939084,20151116,1
1939084,20151117,1
1939084,20151118,1
1939084,20151119,1
1939084,20151120,1
1939084,20151123,1
1939084,20151124,1
1939084,20151125,1
1939084,20151126,1
1939084,20151127,1
1939084,20151130,1
1939084,20151201,1
1939084,20151202,1
1939084,20151203,1
1939084,20151204,1
1939084,20151207,1
1939084,20151208,1
1939084,20151209,1
1939084,20151210,1
1939084,20151211,1
1939084,20151214,1
1939084,20151215,1
1939084,20151216,1
1939084,20151217,1
1939084,20151218,1
1939084,20151221,1
1939084,20151222,1
1939084,20151223,1
1939084,20151224,1
1939084,20151228,1
1939084,20151229,1
1939084,20151230,1
1939084,20151231,1
1939085,20151010,1
1939085,20151017,1
1939085,20151024,1
1939085,20151031,1
1939085,20151107,1
1939085,20151114,1
1939085,20151121,1
1939085,20151128,1
1939085,20151205,1
1939085,20151212,1
1939085,20151219,1
1939085,20151226,1
1939086,20151011,1
1939086,20151018,1
1939086,20151025,1
1939086,20151101,1
1939086,20151108,1
1939086,20151111,1
1939086,20151115,1
1939086,20151122,1
1939086,20151129,1
1939086,20151206,1
1939086,20151213,1
1939086,20151220,1
1939086,20151225,1
1939086,20151227,1
1939087,20151007,1
1939087,20151008,1
1939087,20151009,1
1939087,20151012,1
1939087,20151013,1
1939087,20151014,1
1939087,20151015,1
1939087,20151016,1
1939087,20151019,1
1939087,20151020,1
1939087,20151021,1
1939087,20151022,1
1939087,20151023,1
1939087,20151026,1
1939087,20151027,1
1939087,20151028,1
1939087,20151029,1
1939087,20151030,1
1939087,20151102,1
1939087,20151103,1
1939087,20151104,1
1939087,20151105,1
1939087,20151106,1
1939087,20151109,1
1939087,20151110,1
1939087,20151112,1
1939087,20151113,1
1939087,20151116,1
1939087,20151117,1
1939087,20151118,1
1939087,20151119,1
1939087,20151120,1
1939087,20151123,1
1939087,20151124,1
1939087,20151125,1
1939087,20151126,1
1939087,20151127,1
1939087,20151130,1
1939087,20151201,1
1939087,20151202,1
1939087,20151203,1
1939087,20151204,1
1939087,20151207,1
1939087,20151208,1
1939087,20151209,1
1939087,20151210,1
1939087,20151211,1
1939087,20151214,1
1939087,20151215,1
1939087,20151216,1
1939087,20151217,1
1939087,20151218,1
1939087,20151221,1
1939087,20151222,1
1939087,20151223,1
1939087,20151224,1
1939087,20151228,1
1939087,20151229,1
1939087,20151230,1
1939087,20151231,1
1939088,20151010,1
1939088,20151017,1
1939088,20151024,1
1939088,20151031,1
1939088,20151107,1
1939088,20151114,1
1939088,20151121,1
1939088,20151128,1
1939088,20151205,1
1939088,20151212,1
1939088,20151219,1
1939088,20151226,1
