from_stop_id,to_stop_id,transfer_type,min_transfer_time
5150623,4914774,2,58
3926163,5150616,2,34
3926164,5150644,2,36
3926164,5150645,2,48
5150638,4035684,2,67
5150249,5150676,2,20
3747970,5150644,2,36
3747970,5150645,2,47
5157443,4179730,2,17
4000540,5157426,2,100
5150699,4799005,2,127
5150249,5150675,2,109
5150699,4799004,2,119
5157443,4179731,2,13
5150684,3740979,2,81
5150626,1717,2,168
5150660,5150200,2,63
5150691,4035678,2,57
5150645,4211794,2,89
4016693,5157411,2,107
5150661,5150199,2,139
5150657,1692060,2,197
5150657,1692061,2,197
5150657,4914774,2,46
5150632,5150212,2,103
5157434,4211814,2,101
5150645,4211793,2,50
5355380,5150654,2,140
5150684,3740980,2,60
5355380,5150655,2,110
5150699,5150202,2,114
5157465,5150202,2,114
4016693,5157412,2,107
5150634,4179731,2,13
5150656,4211772,2,83
5150634,4179730,2,17
5150656,4211773,2,58
3900952,5157465,2,72
4016455,5157412,2,107
5157467,4016618,2,114
5157452,3972572,2,67
3663899,5150683,2,109
3663899,5150684,2,81
5150626,2462,2,168
5150630,3798481,2,58
5150630,3798480,2,61
4016455,5157411,2,107
5150690,3740985,2,35
4016691,5150616,2,36
5150657,4211773,2,46
5157412,3749948,2,81
5157412,3749947,2,81
5157431,4211765,2,109
5157431,4211767,2,26
5157428,4798987,2,79
5157428,4798986,2,103
5157455,3972577,2,35
3900949,5150625,2,63
5150676,140079,2,139
5150676,140078,2,139
5150670,4211764,2,71
5150633,140078,2,249
5150633,140079,2,249
4016509,5150616,2,88
5150676,5150213,2,43
5157440,5150245,2,65
3900948,5157427,2,139
5150664,4799006,2,24
5150664,4799007,2,8
5157451,3740982,2,67
4016454,5150645,2,50
5157428,4799004,2,103
5157429,5156520,2,23
4016454,5150644,2,54
5157428,4799005,2,79
5157414,4016591,2,10
5150621,4758952,2,128
4016694,5150617,2,35
5157428,2462,2,168
5157439,4211761,2,30
5151165,5150633,2,83
4016694,5150701,2,7
5150663,4799006,2,5
5157427,5150199,2,139
5157453,4179745,2,126
4016454,5150616,2,54
5150626,5150201,2,16
5157428,4009073,2,16
5150700,4574161,2,81
5150700,4574162,2,48
3926163,5150645,2,49
4016692,5150644,2,34
4016692,5150645,2,49
5157466,4758951,2,81
5157456,3740985,2,35
3926163,5150644,2,34
5157466,4758952,2,48
5151165,5157441,2,83
5150627,4798988,2,5
5150668,4211814,2,101
5150627,4798989,2,25
5151165,5157442,2,49
5150663,4798989,2,25
5150686,3972572,2,67
5150663,4798988,2,5
5157465,2462,2,127
5150641,3972579,2,90
5150641,3972578,2,83
5157432,4211765,2,90
5157431,4211814,2,8
5157440,5150212,2,74
5150686,3740981,2,67
4016510,5150616,2,54
5150674,5150212,2,74
3900949,5150660,2,63
5151245,5157442,2,25
5151245,5157441,2,113
4016693,5150701,2,30
5157423,1692060,2,197
5157454,4035683,2,21
5157423,1692061,2,197
5150669,4211763,2,71
5150637,4035686,2,117
5150637,4035687,2,109
5150647,4016592,2,66
5150647,4016591,2,63
4016694,5150646,2,35
5150666,4211814,2,20
5157457,4035678,2,57
5157455,4035680,2,35
5150699,1717,2,127
5157456,3972576,2,35
5355383,5157422,2,83
5157422,4211772,2,83
5150685,3740982,2,67
4016455,5150701,2,30
5157422,4211773,2,58
5150637,3740979,2,109
3747970,5150616,2,36
