service_id,date,exception_type
1984185,20151007,1
1984185,20151008,1
1984185,20151009,1
1984185,20151012,1
1984185,20151013,1
1984185,20151014,1
1984185,20151015,1
1984185,20151016,1
1984185,20151019,1
1984185,20151020,1
1984185,20151021,1
1984185,20151022,1
1984185,20151023,1
1984185,20151026,1
1984185,20151027,1
1984185,20151028,1
1984185,20151029,1
1984185,20151030,1
1984186,20151010,1
1984186,20151011,1
1984186,20151017,1
1984186,20151018,1
1984186,20151024,1
1984186,20151025,1
1984186,20151031,1
1984186,20151101,1
