from_stop_id,to_stop_id,transfer_type,min_transfer_time
2364,4045006,2,671
2364,4045007,2,222
3747809,4045022,2,58
4044993,3813103,2,84
3765249,4045013,2,28
4044994,2062,2,241
2364,4045008,2,633
4045025,4016341,2,65
2364,4045009,2,708
4045008,1827,2,633
3764541,4045000,2,72
3813156,4045008,2,98
3812928,4045012,2,51
2466,4045013,2,206
3926216,4045022,2,55
4037254,4045004,2,49
4726932,4044990,2,67
3764747,4045006,2,43
3442434,4045008,2,59
3893412,4045016,2,100
4472690,4045022,2,52
3748033,4045032,2,45
4016469,4045031,2,66
4045025,4016356,2,41
4016470,4045030,2,19
5018330,4045034,2,18
3887757,4044998,2,14
4473151,4045005,2,62
4045022,4459240,2,42
4045017,1897,2,239
4045003,3764638,2,54
4044993,4459258,2,104
4044993,4459257,2,75
4045027,1791,2,203
4473150,4045006,2,98
4045022,4459239,2,94
5138160,4045025,2,49
4037292,4045013,2,90
3764757,4045008,2,59
4035562,4044988,2,54
3442433,4045008,2,38
3740303,4045028,2,47
3687473,4045008,2,98
4472692,4045022,2,108
3765440,4045016,2,100
4045031,2547,2,201
4036922,4045003,2,58
4045023,3749686,2,83
3687419,4045011,2,54
3748031,4044988,2,45
3687417,4045010,2,48
4045023,3749687,2,104
3740518,4045021,2,44
4008427,4045018,2,100
3764737,4045021,2,44
4996981,4044993,2,21
5657270,4045023,2,83
2112,4044994,2,241
5138188,4045005,2,99
4045009,5289107,2,24
4016525,4045031,2,66
4473116,4045022,2,46
4045003,3764624,2,84
1954,4044988,2,194
3926196,4045012,2,43
3343761,4045017,2,239
3666672,4044988,2,27
2112,4044993,2,197
4473028,4045007,2,79
3747908,4045034,2,45
4016500,4045030,2,102
4996981,4044994,2,105
3764785,4045008,2,38
3687251,4044994,2,54
2363,4045009,2,288
2363,4045008,2,213
3812975,4045008,2,62
3343781,4044991,2,252
2363,4045007,2,225
5657269,4045023,2,104
2363,4045006,2,251
4045006,5289150,2,63
3687251,4044993,2,75
4045032,3749678,2,49
4726963,4045022,2,66
4037287,4045018,2,24
4472559,4045022,2,46
4035562,4045034,2,65
5151510,4045007,2,31
4037000,4045009,2,24
3666772,4044988,2,27
4045009,2366,2,708
4036303,4044990,2,67
4726949,4044994,2,105
3666673,4044988,2,26
4726949,4044993,2,21
4037295,4045010,2,48
3764710,4045008,2,59
3887776,4045010,2,48
4045007,2366,2,222
3343785,4044993,2,197
4473117,4045022,2,46
3813040,4045005,2,62
3343785,4044994,2,241
3740502,4044988,2,26
4044993,4036643,2,50
3687252,4044994,2,58
3687252,4044993,2,50
2294,4044989,2,234
3887812,4045006,2,43
4726708,4045012,2,92
3740294,4045034,2,31
4037360,4045022,2,92
4037243,4044993,2,104
4044993,3813079,2,104
4045034,5018141,2,25
3747835,4044993,2,104
4045021,1715,2,206
3764711,4045006,2,60
4045012,3813063,2,51
2206,4044998,2,219
3926194,4045011,2,54
4045012,3813062,2,92
4036861,4044988,2,27
1898,4044989,2,234
4045009,1827,2,708
4044994,4036643,2,58
4044994,4036642,2,64
3747975,4045031,2,66
4044994,2111,2,241
3893410,4045017,2,21
4472872,4044990,2,67
4996967,4044988,2,70
4045005,3764968,2,62
4045007,5289109,2,79
4045004,4472997,2,49
4045034,5018140,2,43
5158081,4045022,2,94
2376,4044990,2,198
2208,4045034,2,203
4037361,4045022,2,42
3343786,4044993,2,197
3343786,4044994,2,241
5158082,4045022,2,92
4037258,4045000,2,20
1166833,4044996,2,225
4037253,4045005,2,62
5018331,4045034,2,77
4211803,4045032,2,45
3765153,4045022,2,94
3687439,4044991,2,81
4726733,4045012,2,92
1824,4045007,2,225
5018392,4045034,2,18
1824,4045006,2,251
3687415,4045009,2,24
1824,4045009,2,288
3687078,4044993,2,50
4037280,4045025,2,54
1824,4045008,2,213
3687078,4044994,2,58
2468,4045022,2,228
5018392,4044988,2,40
1951,4044998,2,219
3807582,4045013,2,90
4045003,4770191,2,84
4037251,4045007,2,61
4045022,4473192,2,108
3764730,4045018,2,24
4044998,3926338,2,36
3747909,4045034,2,27
3740304,4045027,2,59
4045022,4473191,2,64
4045022,4473190,2,64
4044996,2211,2,225
3747868,4044994,2,64
4044996,2210,2,225
3807585,4045012,2,92
4473144,4045003,2,54
4009617,4045007,2,8
3666561,4044988,2,27
3765209,4045012,2,45
1767,4044990,2,198
3666621,4045034,2,13
4037260,4044998,2,36
1952,4044998,2,219
4045022,4036749,2,42
4045003,4770174,2,54
4045022,4036747,2,94
4045022,4036748,2,80
2502,4045005,2,192
4037297,4045008,2,98
4010691,4045028,2,47
3749921,4045025,2,44
3442432,4045008,2,62
3813116,4045008,2,104
5151511,4045007,2,79
4726948,4044994,2,64
1953,4045034,2,203
2208,4044988,2,194
3740302,4045029,2,40
3813116,4045006,2,58
4211806,4045034,2,43
3687412,4045007,2,61
1766,4044990,2,198
4037780,4045015,2,107
4045002,3764972,2,19
4044996,3813082,2,70
4022886,4045016,2,100
4036998,4045010,2,48
4036979,4045034,2,88
4045008,5289108,2,98
3666724,4044988,2,27
5150763,4044996,2,57
3740501,4044988,2,18
2076,4044988,2,194
3749916,4045022,2,94
4044996,4035990,2,107
4045022,4036661,2,80
4036993,4045013,2,90
4008426,4045018,2,84
3764795,4045022,2,64
4473029,4045007,2,18
5151512,4045007,2,18
3926192,4045010,2,48
4044988,4035916,2,35
4044988,4035915,2,70
4008475,4045015,2,107
4726762,4045008,2,98
3765218,4045016,2,82
4211807,4045034,2,43
4997021,4044993,2,104
4996980,4044994,2,64
4045007,1827,2,222
5138025,4045025,2,49
4037189,4044993,2,75
2209,4044988,2,194
4009636,4045016,2,100
4037189,4044994,2,54
3765221,4045017,2,21
4045001,3764973,2,63
4726914,4045022,2,23
3740294,4044988,2,35
4037187,4044994,2,64
3716945,4045022,2,79
4044997,3764977,2,30
3687441,4044991,2,56
5138185,4045011,2,95
4045029,2096,2,90
3807584,4045012,2,51
4996987,4044990,2,101
4045007,5121374,2,13
4045007,5121373,2,79
5138045,4045005,2,99
1733,4045012,2,197
4045007,5121372,2,8
1722,4045022,2,228
3893413,4045016,2,82
3926221,4045025,2,41
3748029,4044989,2,46
4037276,4045028,2,47
4037267,4044991,2,78
4471734,4044999,2,54
3926188,4045006,2,98
4044988,3764653,2,34
3764495,4045027,2,60
5657324,4045032,2,49
4044994,3764984,2,54
3764495,4045028,2,103
4044994,3764983,2,64
3740307,4045025,2,45
4044990,2527,2,198
4045008,2366,2,633
4472774,4045022,2,80
3812976,4045008,2,104
4010690,4045029,2,40
2442,4045010,2,232
4009643,4045021,2,16
4211807,4044988,2,21
4472870,4044988,2,36
1826,4045006,2,251
1826,4045007,2,225
4036979,4044988,2,74
4045021,2460,2,206
4045007,3764966,2,31
4045020,3749695,2,65
3813114,4045008,2,20
4035815,4044988,2,35
1826,4045008,2,213
3813114,4045006,2,79
1826,4045009,2,288
4045007,5122008,2,14
3812976,4045006,2,58
3687413,4045006,2,63
4037259,4044999,2,20
4045007,5122006,2,44
3926246,4045008,2,98
3687413,4045008,2,37
4045007,5122007,2,79
4045003,3764970,2,27
1692,4045005,2,192
4036978,4045034,2,45
4037284,4045021,2,44
4726938,4044994,2,104
4037283,4045022,2,94
3343762,4045017,2,239
1721,4045013,2,206
3893424,4045011,2,36
4045020,4023041,2,89
3716893,4044998,2,59
4036921,4045004,2,49
4035561,4045034,2,45
4044994,3813102,2,64
4044994,3813103,2,40
5158076,4045025,2,44
4037255,4045003,2,27
4045008,5289150,2,37
2110,4045031,2,201
3740300,4045031,2,69
5158083,4045022,2,42
4044998,3764976,2,36
4037535,4044996,2,107
3666673,4045034,2,13
3887778,4045009,2,24
3666672,4045034,2,32
4044994,4459257,2,54
4996968,4044988,2,87
2209,4045034,2,203
1957,4045033,2,282
3666725,4044988,2,26
3749914,4045021,2,44
4726763,4045007,2,79
4044988,4035731,2,21
3716879,4045015,2,107
4044988,4035730,2,21
4472870,4045034,2,38
4035815,4045034,2,31
3764772,4045018,2,24
4045003,3764668,2,84
4009671,4045021,2,16
2411,4045012,2,197
3807564,4045034,2,45
3813115,4045006,2,43
4044988,3764608,2,54
4037269,4044989,2,46
4044988,3764607,2,34
4010689,4045030,2,41
5454884,4045000,2,72
3765429,4045012,2,45
4472560,4045022,2,46
3749663,4045027,2,59
4045025,2406,2,234
4044993,3748094,2,84
4008888,4045022,2,64
3748027,4044990,2,92
4045025,2405,2,234
2530,4045003,2,197
4045031,2086,2,201
3764554,4045028,2,36
4037257,4045001,2,63
4996994,4045034,2,45
2061,4045031,2,201
2212,4045033,2,282
4037275,4045029,2,40
3666620,4045034,2,32
4035816,4045034,2,31
4473147,4045008,2,98
3687076,4044992,2,39
4035816,4044988,2,35
4045026,2120,2,266
4037261,4044997,2,30
4045020,4022956,2,89
4037272,4045032,2,45
3926190,4045009,2,24
4045032,3811225,2,49
2377,4044990,2,198
5121381,4045007,2,31
3813039,4045006,2,98
4045022,1724,2,228
4009622,4045010,2,48
3740295,4044988,2,74
3740301,4045030,2,41
2126,4045033,2,282
4045020,4008213,2,89
4045001,3893392,2,107
4037289,4045016,2,100
3343784,4044992,2,200
3807565,4045034,2,65
1650,4045003,2,197
4472868,4044989,2,46
4037188,4044993,2,50
4037188,4044994,2,58
1953,4044988,2,194
3926220,4045025,2,44
5018331,4044988,2,64
4473112,4045020,2,93
4036978,4044988,2,70
4036934,4045031,2,69
4035561,4044988,2,70
3747978,4045034,2,45
1825,4045009,2,708
1166840,4045022,2,228
1825,4045007,2,222
4037288,4045017,2,21
1825,4045008,2,633
4045020,4473186,2,93
4009635,4045016,2,82
1825,4045006,2,671
3747871,4044992,2,53
2213,4045033,2,282
3740295,4045034,2,88
4009620,4045009,2,24
4045008,3764995,2,38
3747834,4044994,2,104
4472685,4045020,2,93
4016526,4045030,2,19
4036879,4045005,2,99
3749665,4045028,2,65
4472871,4045034,2,38
4045022,2469,2,228
4045020,2358,2,244
3343777,4044990,2,198
4010686,4045032,2,45
4045020,2359,2,244
3747837,4044996,2,107
4044998,3673584,2,71
4473119,4045022,2,108
4044998,3673583,2,50
4010692,4045027,2,59
4045026,4016283,2,107
3764767,4045021,2,44
4045026,4016284,2,86
3666620,4044988,2,27
4739210,4045022,2,79
4045004,3764969,2,49
4472555,4045020,2,93
4996990,4044989,2,46
2125,4045034,2,203
4044990,967988,2,198
3749915,4045022,2,55
4037359,4045022,2,94
4044990,967989,2,198
4045022,5018192,2,94
4044990,5289167,2,67
5454918,4045000,2,20
4996983,4044992,2,20
5158075,4045025,2,54
4045008,3764994,2,62
2365,4045007,2,225
