service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1944755,0,0,0,0,0,0,0,20151023,20151030
1936097,0,0,0,0,0,0,0,20151009,20151218
1936089,0,0,0,0,0,0,0,20151010,20151226
1936086,0,0,0,0,0,0,0,20151011,20151227
11944752,0,0,0,0,0,0,0,20151020,20160101
11936089,0,0,0,0,0,0,0,20151011,20151227
11944753,0,0,0,0,0,0,0,20151024,20151031
1944752,0,0,0,0,0,0,0,20151019,20151231
1944753,0,0,0,0,0,0,0,20151023,20151030
1944754,0,0,0,0,0,0,0,20151019,20151231
11936092,0,0,0,0,0,0,0,20151012,20151228
11936095,0,0,0,0,0,0,0,20151011,20151227
11936097,0,0,0,0,0,0,0,20151010,20151219
11936086,0,0,0,0,0,0,0,20151012,20151228
11983080,0,0,0,0,0,0,0,20151008,20151218
1983080,0,0,0,0,0,0,0,20151007,20151217
11936091,0,0,0,0,0,0,0,20151010,20151219
1983081,0,0,0,0,0,0,0,20151007,20151217
1936092,0,0,0,0,0,0,0,20151011,20151227
1936091,0,0,0,0,0,0,0,20151009,20151218
11944755,0,0,0,0,0,0,0,20151024,20151031
11944754,0,0,0,0,0,0,0,20151020,20160101
11983081,0,0,0,0,0,0,0,20151008,20151218
1936095,0,0,0,0,0,0,0,20151010,20151226
