service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2000186,0,0,0,0,0,0,0,20151009,20151211
11984114,0,0,0,0,0,0,0,20151025,20151101
2000184,0,0,0,0,0,0,0,20151007,20151209
2000185,0,0,0,0,0,0,0,20151010,20151212
2000182,0,0,0,0,0,0,0,20151009,20151211
2000183,0,0,0,0,0,0,0,20151008,20151214
2000180,0,0,0,0,0,0,0,20151007,20151209
2000181,0,0,0,0,0,0,0,20151010,20151212
11984116,0,0,0,0,0,0,0,20151024,20151031
12000180,0,0,0,0,0,0,0,20151008,20151210
12000182,0,0,0,0,0,0,0,20151010,20151212
12000181,0,0,0,0,0,0,0,20151011,20151213
1984114,0,0,0,0,0,0,0,20151024,20151031
1984116,0,0,0,0,0,0,0,20151023,20151030
1984110,0,0,0,0,0,0,0,20151019,20151029
12000178,0,0,0,0,0,0,0,20151012,20151214
12000179,0,0,0,0,0,0,0,20151009,20151215
11984110,0,0,0,0,0,0,0,20151020,20151030
2000179,0,0,0,0,0,0,0,20151008,20151214
2000178,0,0,0,0,0,0,0,20151011,20151213
