from_stop_id,to_stop_id,transfer_type,min_transfer_time
3619405,5478422,2,23
3619424,3718028,2,143
3619424,3718026,2,59
3619408,3619394,2,8
3619408,3619395,2,90
3619431,3718090,2,112
3619424,3718030,2,89
3619430,3718023,2,120
3619425,3718114,2,13
3619405,3619432,2,32
3619413,4036228,2,21
3619426,4036235,2,102
3619423,3619450,2,19
3619404,3619474,2,32
3619404,3619473,2,10
3619423,3619452,2,135
3619405,1904,2,234
3619423,4180941,2,85
3619430,3743468,2,120
3619407,4036225,2,21
3619407,3619475,2,21
3619405,3619837,2,56
3619419,3743478,2,29
3619422,3743507,2,19
3619431,3718072,2,112
3619427,3718075,2,128
3619431,3743502,2,112
3619425,3619452,2,119
3619408,3619633,2,84
3619424,3683474,2,143
3619422,3718115,2,74
3619417,3743514,2,27
3619417,3743513,2,27
3619420,3743509,2,35
3619423,4036233,2,19
3619418,3743511,2,29
3619427,4036177,2,128
3619424,4614424,2,59
3619424,4614421,2,89
3619405,2300,2,234
3619425,3743472,2,59
3619420,4036179,2,35
3619405,3619473,2,36
3619406,3619476,2,21
3619419,4036231,2,29
3619421,3743510,2,35
3619424,3718115,2,143
3619424,3718114,2,72
3619426,3718113,2,126
3619410,3619635,2,61
3619429,4036235,2,139
3619405,5478461,2,143
3619413,3687020,2,73
3619423,3683474,2,85
3619425,4614423,2,59
3619425,4614421,2,139
3619423,4557336,2,135
3619409,4036226,2,84
3619405,4036187,2,143
3619405,4036224,2,23
3619412,4035937,2,58
3619412,4035936,2,89
3619413,3687019,2,46
3619415,4036229,2,51
3619427,3718026,2,128
3619425,3718030,2,139
3619430,3718072,2,120
3619425,3718027,2,59
3619427,3743471,2,128
3619417,3619444,2,27
3619423,4557331,2,85
3619410,4036184,2,61
3619424,4180940,2,59
3619427,4614424,2,128
3619424,4180941,2,143
3619406,5478460,2,121
3619409,3619632,2,84
3619423,3743508,2,19
3619411,3619438,2,61
3619423,3718115,2,85
3619414,4036182,2,51
3619410,3619439,2,61
3619408,4036185,2,84
3619429,3743470,2,139
3619418,4036180,2,29
3619421,3619448,2,35
3619421,3743476,2,35
3619412,3619441,2,21
3619431,3718023,2,112
3619405,3619629,2,17
3619407,3619434,2,21
3619430,4036236,2,120
3619423,3718028,2,85
3619411,3619634,2,61
3619412,4036183,2,21
3619426,4180939,2,122
3619422,3683474,2,74
3619415,3619442,2,51
3619411,4036227,2,61
3619431,3743468,2,112
3619407,3619630,2,21
3619406,3619435,2,21
3619416,4036181,2,27
3619425,4557333,2,139
3619425,4557336,2,119
3619417,3743480,2,27
3619404,4036224,2,54
3619431,4036236,2,112
3619409,3619395,2,19
3619426,4614425,2,139
3619409,3619394,2,87
3619429,3743504,2,139
3619424,4036177,2,59
3619404,3619390,2,45
3619404,3619391,2,32
3619426,4036176,2,122
3619407,4036186,2,118
3619425,3743506,2,59
3619429,3718089,2,139
3619404,3619670,2,32
3619418,3743477,2,29
3619423,3683550,2,135
3619417,4036230,2,27
3619412,3687020,2,89
3619421,4036232,2,35
3619404,1904,2,223
3619429,3718074,2,139
3619425,3718076,2,59
3619407,3619392,2,21
3619425,3718079,2,139
3619424,3743505,2,59
3619417,3743479,2,27
3619425,3718087,2,139
3619424,3743471,2,59
3619425,3718088,2,59
3619408,3619437,2,84
3619406,3619631,2,21
3619427,3718114,2,122
3619422,3718077,2,74
3619422,3743473,2,19
3619430,3718090,2,120
3619414,3619443,2,51
3619424,3718087,2,89
3619430,3743502,2,120
3619404,3619433,2,32
3619424,3683550,2,97
3619420,3619449,2,35
3619426,3743503,2,122
3619406,4036186,2,121
3619418,3619447,2,29
3619426,3743504,2,102
3619426,3718073,2,122
3619426,3718074,2,102
3619425,4036234,2,59
3619422,4180941,2,74
3619424,3718077,2,143
3619424,3718075,2,59
3619424,3718079,2,89
3619427,4180940,2,128
3619413,3619636,2,46
3619406,3619393,2,21
3619423,3718077,2,85
3619404,3619838,2,32
3619404,3619837,2,25
3619413,3619637,2,73
3619422,4036178,2,19
3619423,3743474,2,19
3619416,3619445,2,27
3619424,4557333,2,89
3619425,3683550,2,119
3619413,3619440,2,21
3619424,4557331,2,143
3619404,3619629,2,16
3619422,4557331,2,74
3619424,3683549,2,89
3619404,5478422,2,54
3619424,4557336,2,97
3619426,3743469,2,122
3619423,4614465,2,85
3619427,3743505,2,128
3619409,3619477,2,84
3619407,5478460,2,118
3619409,3619436,2,84
3619412,3687019,2,58
3619422,3619451,2,19
3619419,3619446,2,29
3619412,3619637,2,89
3619420,3743475,2,35
3619412,3619636,2,58
3619404,2300,2,223
3619413,4035937,2,46
3619426,3718025,2,102
3619422,3718028,2,74
3619426,3718089,2,102
3619426,3718024,2,122
3619413,4035936,2,73
3619405,3619390,2,13
3619426,3743470,2,102
3619429,3718025,2,139
3619425,3683549,2,139
3619408,3619478,2,84
3619424,4614465,2,143
3619422,4614465,2,74
3619424,3619452,2,97
3619419,3743512,2,29
