from_stop_id,to_stop_id,transfer_type,min_transfer_time
4723863,3619696,2,99
4037564,3619718,2,93
4037564,3619719,2,142
3718117,3619742,2,33
3686991,3619735,2,43
3686991,3619736,2,77
3686986,3619728,2,64
3686991,3619737,2,120
3686579,3619708,2,45
3686986,3619729,2,50
3686991,3619738,2,101
3686579,3619707,2,40
3619770,3619730,2,63
3619772,3619730,2,63
4037564,3619717,2,111
4037564,3619720,2,143
3718086,5150150,2,73
3619377,3619739,2,63
3619772,3619739,2,112
3619291,3619731,2,144
3718117,5150150,2,53
3619893,3619713,2,141
3687040,3619738,2,101
3687040,3619737,2,120
3687040,3619736,2,77
3687040,3619735,2,43
3619878,3619730,2,63
4180943,5150150,2,21
4037568,3619704,2,31
3686744,3619696,2,99
3686744,3619697,2,66
5478356,5150150,2,85
3619875,3619734,2,72
3686578,3619708,2,34
3686578,3619707,2,30
3718032,5150150,2,38
3619875,3619737,2,131
3619768,3619731,2,144
5478333,3619697,2,66
4614419,3619742,2,29
5478333,3619696,2,99
3619877,3619732,2,144
3687036,3619733,2,83
5478274,3619697,2,66
3687036,3619734,2,15
5150708,3619733,2,138
3620267,3619704,2,12
5150708,3619735,2,115
5478274,3619696,2,99
3619894,3619714,2,54
3619895,3619713,2,54
5478356,3619742,2,65
3619769,3619732,2,144
3619287,3619738,2,129
3619287,3619737,2,137
3620261,3619716,2,136
3619287,3619735,2,44
5150708,3619738,2,23
5150708,3619737,2,19
4614420,3619742,2,35
3619285,3619735,2,69
3619285,3619736,2,108
3619292,3619732,2,144
3619285,3619737,2,40
3619285,3619738,2,21
3718081,5150150,2,73
5478355,5150150,2,85
4037506,3619720,2,87
5478355,3619742,2,65
3620259,3619720,2,87
3619898,3619739,2,63
4037505,3619716,2,136
2143,3619742,2,224
4037506,3619719,2,99
3620259,3619719,2,99
4798790,5150150,2,16
3619290,3619737,2,18
5478453,3619689,2,85
3619290,3619738,2,15
3619290,3619735,2,107
5478453,3619688,2,94
3619290,3619736,2,144
3619771,3619730,2,96
3718031,5150150,2,21
4037503,3619741,2,127
3619767,3619734,2,72
3619892,3619715,2,117
3619767,3619737,2,131
3619892,3619716,2,107
4723886,5150150,2,85
3619293,3619730,2,63
3619766,3619733,2,89
3619766,3619734,2,23
3683476,5150150,2,21
3718086,3619742,2,54
3686576,3619706,2,11
4723885,5150150,2,85
3619286,3619735,2,119
4723885,3619742,2,65
3619286,3619737,2,15
3619286,3619738,2,35
3686577,3619705,2,11
3687037,3619728,2,64
3687037,3619729,2,50
3620265,3619741,2,127
4557335,3619742,2,8
3619830,3619728,2,63
4037502,3619704,2,12
4614420,5150150,2,14
3619289,3619733,2,106
3619289,3619734,2,42
2024,3619742,2,224
3619286,3619733,2,120
3619288,3619738,2,91
3619876,3619731,2,144
3619288,3619736,2,44
3686987,3619729,2,60
3619288,3619737,2,104
3718032,3619742,2,18
3686987,3619728,2,66
3343818,3619739,2,200
3343817,3619730,2,204
3718081,3619742,2,54
3343817,3619739,2,200
3343818,3619730,2,204
5478452,3619689,2,40
5478452,3619688,2,24
3686992,3619735,2,44
4798790,3619742,2,8
3686992,3619737,2,137
3686992,3619738,2,129
4614419,5150150,2,9
3343819,3619718,2,283
4557335,5150150,2,16
3343819,3619717,2,298
3619831,3619728,2,64
3718080,5150150,2,21
3620258,3619720,2,143
5150707,3619733,2,138
4723886,3619742,2,65
5150707,3619735,2,115
2024,5150150,2,218
3619874,3619734,2,23
3619874,3619733,2,89
4723863,3619697,2,66
3620258,3619718,2,93
3620258,3619717,2,111
4557334,5150150,2,21
5150707,3619737,2,19
3343825,3619718,2,283
3343825,3619717,2,298
5150707,3619738,2,23
3620266,3619704,2,31
2143,5150150,2,218
3619831,3619729,2,25
3620258,3619719,2,142
