service_id,date,exception_type
2006814,20160101,1
2006814,20160103,1
2006814,20160110,1
2006814,20160117,1
2006814,20160124,1
2006814,20160131,1
2006814,20160207,1
2006814,20160214,1
2006814,20160221,1
2006814,20160228,1
2006814,20160306,1
2006814,20160313,1
2006814,20160320,1
2006814,20160327,1
2006814,20160328,1
2006815,20160104,1
2006815,20160105,1
2006815,20160106,1
2006815,20160107,1
2006815,20160108,1
2006815,20160111,1
2006815,20160112,1
2006815,20160113,1
2006815,20160114,1
2006815,20160115,1
2006815,20160118,1
2006815,20160119,1
2006815,20160120,1
2006815,20160121,1
2006815,20160122,1
2006815,20160125,1
2006815,20160126,1
2006815,20160127,1
2006815,20160128,1
2006815,20160129,1
2006815,20160201,1
2006815,20160202,1
2006815,20160203,1
2006815,20160204,1
2006815,20160205,1
2006815,20160208,1
2006815,20160209,1
2006815,20160210,1
2006815,20160211,1
2006815,20160212,1
2006815,20160215,1
2006815,20160216,1
2006815,20160217,1
2006815,20160218,1
2006815,20160219,1
2006815,20160222,1
2006815,20160223,1
2006815,20160224,1
2006815,20160225,1
2006815,20160226,1
2006815,20160229,1
2006815,20160301,1
2006815,20160302,1
2006815,20160303,1
2006815,20160304,1
2006815,20160307,1
2006815,20160308,1
2006815,20160309,1
2006815,20160310,1
2006815,20160311,1
2006815,20160314,1
2006815,20160315,1
2006815,20160316,1
2006815,20160317,1
2006815,20160318,1
2006815,20160321,1
2006815,20160322,1
2006815,20160323,1
2006815,20160324,1
2006815,20160325,1
2006815,20160329,1
2006815,20160330,1
2006815,20160331,1
2006816,20160102,1
2006816,20160109,1
2006816,20160116,1
2006816,20160123,1
2006816,20160130,1
2006816,20160206,1
2006816,20160213,1
2006816,20160220,1
2006816,20160227,1
2006816,20160305,1
2006816,20160312,1
2006816,20160319,1
2006816,20160326,1
1966984,20151011,1
1966984,20151018,1
1966984,20151025,1
1966984,20151101,1
1966984,20151108,1
1966984,20151111,1
1966984,20151115,1
1966984,20151122,1
1966984,20151129,1
1966984,20151206,1
1966984,20151213,1
1966984,20151220,1
1966984,20151225,1
1966984,20151227,1
1966987,20151010,1
1966987,20151017,1
1966987,20151024,1
1966987,20151031,1
1966987,20151107,1
1966987,20151114,1
1966987,20151121,1
1966987,20151128,1
1966987,20151205,1
1966987,20151212,1
1966987,20151219,1
1966987,20151226,1
1966986,20151019,1
1966986,20151020,1
1966986,20151021,1
1966986,20151022,1
1966986,20151023,1
1966986,20151026,1
1966986,20151027,1
1966986,20151028,1
1966986,20151029,1
1966986,20151030,1
1966986,20151221,1
1966986,20151222,1
1966986,20151223,1
1966986,20151224,1
1966986,20151228,1
1966986,20151229,1
1966986,20151230,1
1966986,20151231,1
1931133,20151007,1
1931133,20151008,1
1931133,20151009,1
1931133,20151012,1
1931133,20151013,1
1931133,20151014,1
1931133,20151015,1
1931133,20151016,1
1931133,20151102,1
1931133,20151103,1
1931133,20151104,1
1931133,20151105,1
1931133,20151106,1
1931133,20151109,1
1931133,20151110,1
1931133,20151112,1
1931133,20151113,1
1931133,20151116,1
1931133,20151117,1
1931133,20151118,1
1931133,20151119,1
1931133,20151120,1
1931133,20151123,1
1931133,20151124,1
1931133,20151125,1
1931133,20151126,1
1931133,20151127,1
1931133,20151130,1
1931133,20151201,1
1931133,20151202,1
1931133,20151203,1
1931133,20151204,1
1931133,20151207,1
1931133,20151208,1
1931133,20151209,1
1931133,20151210,1
1931133,20151211,1
1931133,20151214,1
1931133,20151215,1
1931133,20151216,1
1931133,20151217,1
1931133,20151218,1
