service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
11962209,0,0,0,0,0,0,0,20151025,20151101
1983150,0,0,0,0,0,0,0,20151012,20151130
1962209,0,0,0,0,0,0,0,20151024,20151031
1983151,0,0,0,0,0,0,0,20151007,20151125
1962205,0,0,0,0,0,0,0,20151019,20151030
1983156,0,0,0,0,0,0,0,20151008,20151127
1983157,0,0,0,0,0,0,0,20151010,20151128
1983158,0,0,0,0,0,0,0,20151012,20151130
1983159,0,0,0,0,0,0,0,20151007,20151125
1983152,0,0,0,0,0,0,0,20151008,20151127
1983153,0,0,0,0,0,0,0,20151010,20151128
11962205,0,0,0,0,0,0,0,20151020,20151031
1983155,0,0,0,0,0,0,0,20151012,20151130
1983149,0,0,0,0,0,0,0,20151011,20151129
11983151,0,0,0,0,0,0,0,20151008,20151126
1962215,0,0,0,0,0,0,0,20151019,20151030
11983149,0,0,0,0,0,0,0,20151012,20151130
11983152,0,0,0,0,0,0,0,20151009,20151128
11983153,0,0,0,0,0,0,0,20151011,20151129
11983150,0,0,0,0,0,0,0,20151013,20151201
1983161,0,0,0,0,0,0,0,20151012,20151130
1983162,0,0,0,0,0,0,0,20151007,20151125
1962217,0,0,0,0,0,0,0,20151024,20151031
1983160,0,0,0,0,0,0,0,20151008,20151127
1962219,0,0,0,0,0,0,0,20151019,20151030
1983167,0,0,0,0,0,0,0,20151008,20151127
1983168,0,0,0,0,0,0,0,20151010,20151128
1983165,0,0,0,0,0,0,0,20151012,20151130
1962239,0,0,0,0,0,0,0,20151019,20151030
1983147,0,0,0,0,0,0,0,20151008,20151127
1983166,0,0,0,0,0,0,0,20151007,20151125
1983148,0,0,0,0,0,0,0,20151010,20151128
1983163,0,0,0,0,0,0,0,20151008,20151127
1983145,0,0,0,0,0,0,0,20151012,20151130
1983164,0,0,0,0,0,0,0,20151010,20151128
1983146,0,0,0,0,0,0,0,20151007,20151125
1944560,0,0,0,0,0,0,0,20151007,20151014
1962224,0,0,0,0,0,0,0,20151019,20151030
1962225,0,0,0,0,0,0,0,20151024,20151031
