service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1931252,0,0,0,0,0,0,0,20151010,20151226
2008555,0,0,0,0,0,0,0,20160102,20160130
1931250,0,0,0,0,0,0,0,20151011,20151227
1931251,0,0,0,0,0,0,0,20151011,20151227
2008552,0,0,0,0,0,0,0,20160102,20160130
2008551,0,0,0,0,0,0,0,20160104,20160129
2008554,0,0,0,0,0,0,0,20160101,20160131
2008553,0,0,0,0,0,0,0,20160101,20160131
1931244,0,0,0,0,0,0,0,20151011,20151227
1931245,0,0,0,0,0,0,0,20151007,20151218
2008550,0,0,0,0,0,0,0,20160102,20160130
1931246,0,0,0,0,0,0,0,20151019,20151231
1931247,0,0,0,0,0,0,0,20151010,20151226
1931248,0,0,0,0,0,0,0,20151007,20151218
1931249,0,0,0,0,0,0,0,20151019,20151231
2008548,0,0,0,0,0,0,0,20160101,20160131
2008549,0,0,0,0,0,0,0,20160104,20160129
