service_id,date,exception_type
1937373,20151007,1
1937373,20151008,1
1937373,20151009,1
1937373,20151012,1
1937373,20151013,1
1937373,20151014,1
1937373,20151015,1
1937373,20151016,1
1937373,20151019,1
1937373,20151020,1
1937373,20151021,1
1937373,20151022,1
1937373,20151023,1
1937373,20151026,1
1937373,20151027,1
1937373,20151028,1
1937373,20151029,1
1937373,20151030,1
1937373,20151102,1
1937373,20151103,1
1937373,20151104,1
1937373,20151105,1
1937373,20151106,1
1937373,20151109,1
1937373,20151110,1
1937373,20151112,1
1937373,20151113,1
1937373,20151116,1
1937373,20151117,1
1937373,20151118,1
1937373,20151119,1
1937373,20151120,1
1937373,20151123,1
1937373,20151124,1
1937373,20151125,1
1937373,20151126,1
1937373,20151127,1
1937373,20151130,1
1937373,20151201,1
1937373,20151202,1
1937373,20151203,1
1937373,20151204,1
1937373,20151207,1
1937373,20151208,1
1937373,20151209,1
1937373,20151210,1
1937373,20151211,1
1937373,20151214,1
1937373,20151215,1
1937373,20151216,1
1937373,20151217,1
1937373,20151218,1
1937373,20151221,1
1937373,20151222,1
1937373,20151223,1
1937373,20151224,1
1937373,20151228,1
1937373,20151229,1
1937373,20151230,1
1937373,20151231,1
1937369,20151007,1
1937369,20151008,1
1937369,20151009,1
1937369,20151012,1
1937369,20151013,1
1937369,20151014,1
1937369,20151015,1
1937369,20151016,1
1937369,20151019,1
1937369,20151020,1
1937369,20151021,1
1937369,20151022,1
1937369,20151023,1
1937369,20151026,1
1937369,20151027,1
1937369,20151028,1
1937369,20151029,1
1937369,20151030,1
1937369,20151102,1
1937369,20151103,1
1937369,20151104,1
1937369,20151105,1
1937369,20151106,1
1937369,20151109,1
1937369,20151110,1
1937369,20151112,1
1937369,20151113,1
1937369,20151116,1
1937369,20151117,1
1937369,20151118,1
1937369,20151119,1
1937369,20151120,1
1937369,20151123,1
1937369,20151124,1
1937369,20151125,1
1937369,20151126,1
1937369,20151127,1
1937369,20151130,1
1937369,20151201,1
1937369,20151202,1
1937369,20151203,1
1937369,20151204,1
1937369,20151207,1
1937369,20151208,1
1937369,20151209,1
1937369,20151210,1
1937369,20151211,1
1937369,20151214,1
1937369,20151215,1
1937369,20151216,1
1937369,20151217,1
1937369,20151218,1
1937369,20151221,1
1937369,20151222,1
1937369,20151223,1
1937369,20151224,1
1937369,20151228,1
1937369,20151229,1
1937369,20151230,1
1937369,20151231,1
1937368,20151007,1
1937368,20151008,1
1937368,20151009,1
1937368,20151012,1
1937368,20151013,1
1937368,20151014,1
1937368,20151015,1
1937368,20151016,1
1937368,20151019,1
1937368,20151020,1
1937368,20151021,1
1937368,20151022,1
1937368,20151023,1
1937368,20151026,1
1937368,20151027,1
1937368,20151028,1
1937368,20151029,1
1937368,20151030,1
