stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
3718011,,"COLOMBE - HARDELET","FACE 55 R DU BOIS L'ABBE - 94017",48.81022006804893,2.5422584065375267,0,
3718010,,"COLOMBE - HARDELET","59 R DU BOIS L'ABBE - 94017",48.81034580258984,2.542313335117928,0,
3718009,,"ROND-POINT DU CHATEAU","13 R DE L'ABREUVOIR - 94017",48.8103316422497,2.545293432999597,0,
3718003,,"PLACE DE LA RESISTANCE","PLACE DE LA RESISTANCE - 94017",48.81403046676577,2.5575835585876816,0,
3718004,,"PAUL VENZAC","FACE 78 RUE DU PLESSIS TREVISE - 94017",48.81129225052951,2.5559253363655947,0,
3718002,,"PLACE DE LA RESISTANCE","PLACE DE LA RESISTANCE - 94017",48.81403046676577,2.5575835585876816,0,
3718007,,"CHATEAUDUN","38 RUE DU PLESSIS TREVISE - 94017",48.81150662059484,2.5517212682018378,0,
3718008,,"ROND-POINT DU CHATEAU","FACE 13 R DE L'ABREUVOIR - 94017",48.8104575894782,2.5452258975293547,0,
3718005,,"PAUL VENZAC","FACE 16 AVENUE PAUL VENZAC - 94017",48.81142543777465,2.556810436968841,0,
3718006,,"CHATEAUDUN","33-35 RUE DU PLESSIS TREVISE - 94017",48.81156828189472,2.552415548105238,0,
3718020,,"MUSEE DE LA RESISTANCE","FACE 87 AVENUE MARX DORMOY - 94017",48.80654286951804,2.526704679451085,0,
3718022,,"MARTELET","FACE 30 AVENUE MARX DORMOY - 94017",48.81079518388607,2.5202699488603515,0,
3718021,,"LA CASCADE","59 AVENUE MARX DORMOY - 94017",48.808496295953304,2.524765932868587,0,
3718016,,"LES MORDACS","FACE 8 AVENUE DU 11 NOVEMBRE 1918 - 94017",48.80906834632684,2.537736110172869,0,
3718017,,"LES MORDACS","AVENUE DU 11 NOVEMBRE 1918 - 94017",48.808618224470386,2.5381698136887874,0,
3718018,,"FORT DE CHAMPIGNY","AVENUE MARX DORMOY - 94017",48.806201108282245,2.53240473152121,0,
3718019,,"MUSEE DE LA RESISTANCE","87 AVENUE MARX DORMOY - 94017",48.80702898783379,2.526216596540736,0,
3718012,,"RUE DU BOIS L'ABBE - LOUISE COLLET","R DU BOIS L'ABBE - 94017",48.81113225531142,2.539676447681396,0,
3718013,,"RUE DU BOIS L'ABBE - LOUISE COLLET","20 R DU BOIS L'ABBE - 94017",48.81088865939043,2.540219823910816,0,
3718014,,"11 NOVEMBRE 1918","FACE 22 AV DU 11 NOVEMBRE 1918 - 94017",48.81114673079737,2.5364241396969507,0,
3718015,,"11 NOVEMBRE 1918","22 AVENUE DU 11 NOVEMBRE 1918 - 94017",48.811254036529974,2.536751149327536,0,
3718033,,"FORT DE CHAMPIGNY","FACE 2 AVENUE MAURICE THOREZ - 94019",48.806027291317086,2.534254613211186,0,
3718032,,"CHAMPIGNY - SAINT-MAUR RER","RUE ROCHAMBEAU - 94068",48.80708002919739,2.510391672574071,0,
3718031,,"CHAMPIGNY - SAINT-MAUR RER","PISTE GARE ROUTIERE - 94068",48.80711639570117,2.5101060436758766,0,
3718030,,"MARCHE DE CHAMPIGNY-SUR-MARNE","4 BIS RUE ALBERT THOMAS - 94017",48.81248980165499,2.51099488416213,0,
3718029,,"MARCHE DE CHAMPIGNY-SUR-MARNE","FACE 4 BIS RUE ALBERT THOMAS - 94017",48.81197817551925,2.510530485291293,0,
3718027,,"MAIRIE DE CHAMPIGNY","32 RUE LOUIS TALAMONI - 94017",48.81313554348275,2.511936047825764,0,
3718028,,"MAIRIE DE CHAMPIGNY - MARCHE","RUE GEORGES DIMITROV - 94017",48.813165663031356,2.509772359937948,0,
3718025,,"RUE DU MONUMENT","FACE 1 RUE MARX DORMOY - 94017",48.81226731242885,2.515580204948953,0,
3718026,,"MAIRIE DE CHAMPIGNY","43 RUE LOUIS TALAMONI - 94017",48.81317916036105,2.5128343715435313,0,
3718023,,"MARTELET","38-40 AVENUE MARX DORMOY - 94017",48.81025489203839,2.520934834992837,0,
3718024,,"RUE DU MONUMENT","1 AVENUE MARX DORMOY - 94017",48.812500911822575,2.5156354416957813,0,
3718040,,"COLLEGE ALBERT CAMUS - ZA PONROY","AVENUE MAURICE BERTEAUX - 94059",48.804798613299376,2.5723891460903743,0,
3718041,,"COLLEGE ALBERT CAMUS - ZA PONROY","4-6 AVENUE SAINT PIERRE - 94059",48.805390890678495,2.5728544572704126,0,
3718042,,"CENTRE COMMERCIAL DE PINCEVENT","AVENUE CHAMPLAIN - 94019",48.79527519230832,2.5611362659209886,0,
3718043,,"CENTRE COMMERCIAL DE PINCEVENT","AVENUE CHAMPLAIN - 94019",48.79506847200073,2.561135374665352,0,
3718044,,"LYCEE CHAMPLAIN","RUE DES BORDES - 94019",48.79857520334873,2.5555180518712635,0,
3718035,,"PLACE DE VERDUN","PL VERDUN - 94059",48.80532308289604,2.584134114369526,0,
3718034,,"PLACE DE VERDUN","1 AVENUE GONZALVE - 94059",48.805167857355826,2.585303550313021,0,
3718037,,"AVENUE BERTRAND","FACE 76 AVENUE JEAN KIFFER - 94059",48.80618275823874,2.5813079588492873,0,
3718036,,"AVENUE BERTRAND","73 AVENUE JEAN KIFFER - 94059",48.80633566166769,2.581254249718296,0,
3718039,,"AVENUE ARDOUIN","51 AVENUE JEAN KIFFER - 94059",48.8062135699128,2.574967266918578,0,
3718038,,"AVENUE ARDOUIN","51 AVENUE JEAN KIFFER - 94059",48.80637518638514,2.575049648846353,0,
3718050,,"JEAN DE LA FONTAINE","RUE JEAN DE LA FONTAINE - 94019",48.805543085784315,2.559139529965281,0,
3718051,,"JEAN DE LA FONTAINE","RUE JEAN DE LA FONTAINE - 94019",48.805498654101186,2.5588672050966967,0,
3718055,,"HOUDON","RUE CARPEAUX - 94017",48.80743241791221,2.5532284494216233,0,
3718052,,"BOIS L'ABBE","ROUTE DU PLESSIS TREVISE - 94019",48.80690402627174,2.5571042790841676,0,
3718053,,"BOIS L'ABBE","ROUTE DU PLESSIS TREVISE - 94019",48.806768958429736,2.5572397779127702,0,
3718048,,"JEAN MERMOZ","RUE RABELAIS - 94019",48.802865021891,2.5540938436982032,0,
3718047,,"CHAMPLAIN - PAGNOL","FACE 15 RUE CLEMENT ADER - 94019",48.798803649845276,2.553464658344232,0,
3718046,,"CHAMPLAIN - PAGNOL","15 RUE CLEMENT ADER - 94019",48.79875831497821,2.55368214924742,0,
3718045,,"LYCEE CHAMPLAIN","RUE DES BORDES - 94019",48.79847608769021,2.555653684306482,0,
3718049,,"JEAN MERMOZ","RUE RABELAIS - 94019",48.802865567028014,2.5537945127382238,0,
3743517,,"CLAUDE BERNARD","2 RUE JACQUES SOLOMON - 94017",48.804622389298956,2.546427109100898,0,
3718111,,"LA CASCADE","59 AVENUE MARX DORMOY - 94017",48.808496295953304,2.524765932868587,0,
3743518,,"COLLEGE BOILEAU","ROUTE DU PLESSIS TREVISE - 94019",48.8053443321774,2.554825354314781,0,
3718112,,"MARTELET.","FACE 30 AVENUE MARX DORMOY - 94017",48.81071404297491,2.5204329599768447,0,
3743515,,"FORT DE CHAMPIGNY","ROUTE DE LA LIBERATION - 94019",48.805516067822516,2.53359954975718,0,
3718113,,"RUE DU MONUMENT.","1 AVENUE MARX DORMOY - 94017",48.81245572828767,2.5157985890662338,0,
3743516,,"RABELAIS","AVENUE BOILEAU - 94017",48.803393584967345,2.550068617897763,0,
3718114,,"MAIRIE DE CHAMPIGNY.","43 RUE LOUIS TALAMONI - 94017",48.81313392039415,2.513038349469217,0,
3718115,,"MAIRIE DE CHAMPIGNY - MARCHE","RUE GEORGES DIMITROV - 94017",48.813165663031356,2.509772359937948,0,
3718116,,"MARCHE.","FACE 4 BIS RUE ALBERT THOMAS - 94017",48.81184347836069,2.5104483853296258,0,
3718117,,"CHAMPIGNY - SAINT-MAUR RER.","PISTE GARE ROUTIERE - 94068",48.807025805427855,2.5105955986551045,0,
3718063,,"RUE DES FUSILLES DE CHATEAUBRIANT","67 ROUTE DE LA LIBERATION - 94019",48.79963823044856,2.544080540001482,0,
3718064,,"RUE DES FUSILLES DE CHATEAUBRIANT","FACE 39 ROUTE DE LA LIBERATION - 94019",48.79960320040546,2.5435497977978447,0,
3718065,,"AVENUE GEORGES","11 BIS ROUTE DE LA LIBERATION - 94019",48.802225242332476,2.5397233570433895,0,
3718066,,"AVENUE GEORGES","22 ROUTE DE LA LIBERATION - 94019",48.80191963408518,2.5397357710998154,0,
3718060,,"RABELAIS","AVENUE BOILEAU - 94019",48.80327671942918,2.5500817450343187,0,
3718061,,"GROUPE SCOLAIRE ROUSSEAU","35 RUE DU PLESSIS TREVISE - 94019",48.8009974528633,2.5480315676302205,0,
3718062,,"GROUPE SCOLAIRE ROUSSEAU","ROUTE DU PLESSIS - 94019",48.80059300170557,2.5480299257631347,0,
3718057,,"RODIN","PLACE RODIN - 94017",48.80636069242165,2.549441253048244,0,
3718056,,"HOUDON","RUE CARPEAUX - 94017",48.80731582399052,2.553091892152662,0,
3718059,,"CLAUDE BERNARD","19 AVENUE BOILEAU - 94019",48.80418174889629,2.546561397788981,0,
3718058,,"RODIN","FACE 3 RUE JACQUES SOLOMON - 94017",48.80599270326873,2.54915400470061,0,
3743510,,"GUITTARD","42 AVENUE JEAN JAURES - 94017",48.81497727135156,2.5062399860581337,0,
