service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1939690,0,0,0,0,0,0,0,20151011,20151227
1949019,0,0,0,0,0,0,0,20151024,20151226
1939693,0,0,0,0,0,0,0,20151011,20151227
1939692,0,0,0,0,0,0,0,20151010,20151219
11939692,0,0,0,0,0,0,0,20151011,20151220
1949018,0,0,0,0,0,0,0,20151019,20151030
11939690,0,0,0,0,0,0,0,20151012,20151228
1949020,0,0,0,0,0,0,0,20151019,20151030
1983095,0,0,0,0,0,0,0,20151007,20151218
1949021,0,0,0,0,0,0,0,20151024,20151226
1983096,0,0,0,0,0,0,0,20151221,20151231
11949019,0,0,0,0,0,0,0,20151025,20151227
1983093,0,0,0,0,0,0,0,20151007,20151218
11949018,0,0,0,0,0,0,0,20151020,20151031
1983094,0,0,0,0,0,0,0,20151221,20151231
11983093,0,0,0,0,0,0,0,20151008,20151219
1939695,0,0,0,0,0,0,0,20151010,20151219
11983094,0,0,0,0,0,0,0,20151222,20160101
