service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1936952,0,0,0,0,0,0,0,20151226,20151226
11936951,0,0,0,0,0,0,0,20151018,20151220
11936952,0,0,0,0,0,0,0,20151227,20151227
1936947,0,0,0,0,0,0,0,20151007,20151218
1936948,0,0,0,0,0,0,0,20151019,20151224
11936950,0,0,0,0,0,0,0,20151011,20151213
1936946,0,0,0,0,0,0,0,20151011,20151227
1936950,0,0,0,0,0,0,0,20151010,20151212
1936951,0,0,0,0,0,0,0,20151017,20151219
11936949,0,0,0,0,0,0,0,20151229,20160101
1936949,0,0,0,0,0,0,0,20151228,20151231
11936948,0,0,0,0,0,0,0,20151020,20151225
11936947,0,0,0,0,0,0,0,20151008,20151219
11936946,0,0,0,0,0,0,0,20151012,20151228
