service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
12000147,0,0,0,0,0,0,0,20151025,20151227
2000143,0,0,0,0,0,0,0,20151018,20151227
2000142,0,0,0,0,0,0,0,20151011,20151213
12000142,0,0,0,0,0,0,0,20151012,20151214
12000144,0,0,0,0,0,0,0,20151008,20151219
2000146,0,0,0,0,0,0,0,20151010,20151219
12000143,0,0,0,0,0,0,0,20151019,20151228
2000147,0,0,0,0,0,0,0,20151024,20151226
12000146,0,0,0,0,0,0,0,20151011,20151220
2000144,0,0,0,0,0,0,0,20151007,20151218
12000145,0,0,0,0,0,0,0,20151020,20160101
2000145,0,0,0,0,0,0,0,20151019,20151231
