service_id,date,exception_type
12005189,20151008,1
12005189,20151015,1
12005189,20151105,1
12005189,20151119,1
12005189,20151126,1
12005189,20151203,1
12005189,20151210,1
12005189,20151217,1
2005183,20151009,1
2005183,20151016,1
2005183,20151106,1
2005183,20151113,1
2005183,20151120,1
2005183,20151127,1
2005183,20151204,1
2005183,20151211,1
2005183,20151218,1
2005184,20151011,1
2005184,20151018,1
2005184,20151025,1
2005184,20151101,1
2005184,20151108,1
2005184,20151111,1
2005184,20151115,1
2005184,20151122,1
2005184,20151129,1
2005184,20151206,1
2005184,20151213,1
2005184,20151220,1
2005184,20151227,1
2005181,20151224,1
2005181,20151231,1
11977412,20151020,1
11977412,20151021,1
11977412,20151022,1
11977412,20151023,1
11977412,20151027,1
11977412,20151028,1
11977412,20151029,1
11977412,20151030,1
11977412,20151222,1
11977412,20151223,1
11977412,20151224,1
11977412,20151229,1
11977412,20151230,1
11977412,20151231,1
2005180,20151010,1
2005180,20151017,1
2005180,20151024,1
2005180,20151031,1
2005180,20151107,1
2005180,20151114,1
2005180,20151121,1
2005180,20151128,1
2005180,20151205,1
2005180,20151212,1
2005180,20151219,1
2005180,20151226,1
11977410,20151111,1
1977406,20151110,1
2005189,20151007,1
2005189,20151014,1
2005189,20151104,1
2005189,20151118,1
2005189,20151125,1
2005189,20151202,1
2005189,20151209,1
2005189,20151216,1
1977414,20151019,1
1977414,20151020,1
1977414,20151021,1
1977414,20151022,1
1977414,20151026,1
1977414,20151027,1
1977414,20151028,1
1977414,20151029,1
1977414,20151221,1
1977414,20151222,1
1977414,20151223,1
1977414,20151228,1
1977414,20151229,1
1977414,20151230,1
1977415,20151023,1
1977415,20151030,1
1977412,20151019,1
1977412,20151020,1
1977412,20151021,1
1977412,20151022,1
1977412,20151026,1
1977412,20151027,1
1977412,20151028,1
1977412,20151029,1
1977412,20151221,1
1977412,20151222,1
1977412,20151223,1
1977412,20151228,1
1977412,20151229,1
1977412,20151230,1
2005187,20151008,1
2005187,20151012,1
2005187,20151013,1
2005187,20151015,1
2005187,20151102,1
2005187,20151103,1
2005187,20151105,1
2005187,20151109,1
2005187,20151112,1
2005187,20151116,1
2005187,20151117,1
2005187,20151119,1
2005187,20151123,1
2005187,20151124,1
2005187,20151126,1
2005187,20151130,1
2005187,20151201,1
2005187,20151203,1
2005187,20151207,1
2005187,20151208,1
2005187,20151210,1
2005187,20151214,1
2005187,20151215,1
2005187,20151217,1
1977413,20151023,1
1977413,20151030,1
2005185,20151225,1
1977410,20151110,1
2005178,20151007,1
2005178,20151014,1
2005178,20151104,1
2005178,20151118,1
2005178,20151125,1
2005178,20151202,1
2005178,20151209,1
2005178,20151216,1
2005176,20151008,1
2005176,20151012,1
2005176,20151013,1
2005176,20151015,1
2005176,20151102,1
2005176,20151103,1
2005176,20151105,1
2005176,20151109,1
2005176,20151112,1
2005176,20151116,1
2005176,20151117,1
2005176,20151119,1
2005176,20151123,1
2005176,20151124,1
2005176,20151126,1
2005176,20151130,1
2005176,20151201,1
2005176,20151203,1
2005176,20151207,1
2005176,20151208,1
2005176,20151210,1
2005176,20151214,1
2005176,20151215,1
2005176,20151217,1
2005175,20151225,1
2005174,20151011,1
2005174,20151018,1
2005174,20151025,1
2005174,20151101,1
2005174,20151108,1
2005174,20151111,1
2005174,20151115,1
2005174,20151122,1
2005174,20151129,1
2005174,20151206,1
2005174,20151213,1
2005174,20151220,1
2005174,20151227,1
12005180,20151011,1
12005180,20151018,1
12005180,20151025,1
12005180,20151101,1
12005180,20151108,1
12005180,20151115,1
12005180,20151122,1
12005180,20151129,1
12005180,20151206,1
12005180,20151213,1
12005180,20151220,1
12005180,20151227,1
11977415,20151024,1
11977415,20151031,1
12005181,20151225,1
12005181,20160101,1
11977413,20151024,1
11977413,20151031,1
12005183,20151010,1
12005183,20151017,1
12005183,20151107,1
12005183,20151114,1
12005183,20151121,1
12005183,20151128,1
12005183,20151205,1
12005183,20151212,1
12005183,20151219,1
11977414,20151020,1
11977414,20151021,1
11977414,20151022,1
11977414,20151023,1
11977414,20151027,1
11977414,20151028,1
11977414,20151029,1
11977414,20151030,1
11977414,20151222,1
11977414,20151223,1
11977414,20151224,1
11977414,20151229,1
11977414,20151230,1
11977414,20151231,1
12005184,20151012,1
12005184,20151019,1
12005184,20151026,1
12005184,20151102,1
12005184,20151109,1
12005184,20151112,1
12005184,20151116,1
12005184,20151123,1
12005184,20151130,1
12005184,20151207,1
12005184,20151214,1
12005184,20151221,1
12005184,20151228,1
12005185,20151226,1
12005187,20151009,1
12005187,20151013,1
12005187,20151014,1
12005187,20151016,1
12005187,20151103,1
12005187,20151104,1
12005187,20151106,1
12005187,20151110,1
12005187,20151113,1
12005187,20151117,1
12005187,20151118,1
12005187,20151120,1
12005187,20151124,1
12005187,20151125,1
12005187,20151127,1
12005187,20151201,1
12005187,20151202,1
12005187,20151204,1
12005187,20151208,1
12005187,20151209,1
12005187,20151211,1
12005187,20151215,1
12005187,20151216,1
12005187,20151218,1
2005193,20151009,1
2005193,20151016,1
2005193,20151106,1
2005193,20151113,1
2005193,20151120,1
2005193,20151127,1
2005193,20151204,1
2005193,20151211,1
2005193,20151218,1
12005178,20151008,1
12005178,20151015,1
12005178,20151105,1
12005178,20151119,1
12005178,20151126,1
12005178,20151203,1
12005178,20151210,1
12005178,20151217,1
2005190,20151010,1
2005190,20151017,1
2005190,20151024,1
2005190,20151031,1
2005190,20151107,1
2005190,20151114,1
2005190,20151121,1
2005190,20151128,1
2005190,20151205,1
2005190,20151212,1
2005190,20151219,1
2005190,20151226,1
2005191,20151224,1
2005191,20151231,1
12005190,20151011,1
12005190,20151018,1
12005190,20151025,1
12005190,20151101,1
12005190,20151108,1
12005190,20151115,1
12005190,20151122,1
12005190,20151129,1
12005190,20151206,1
12005190,20151213,1
12005190,20151220,1
12005190,20151227,1
12005175,20151226,1
11977406,20151111,1
12005193,20151010,1
12005193,20151017,1
12005193,20151107,1
12005193,20151114,1
12005193,20151121,1
12005193,20151128,1
12005193,20151205,1
12005193,20151212,1
12005193,20151219,1
12005176,20151009,1
12005176,20151013,1
12005176,20151014,1
12005176,20151016,1
12005176,20151103,1
12005176,20151104,1
12005176,20151106,1
12005176,20151110,1
12005176,20151113,1
12005176,20151117,1
12005176,20151118,1
12005176,20151120,1
12005176,20151124,1
12005176,20151125,1
12005176,20151127,1
12005176,20151201,1
12005176,20151202,1
12005176,20151204,1
12005176,20151208,1
12005176,20151209,1
12005176,20151211,1
12005176,20151215,1
12005176,20151216,1
12005176,20151218,1
12005191,20151225,1
12005191,20160101,1
12005174,20151012,1
12005174,20151019,1
12005174,20151026,1
12005174,20151102,1
12005174,20151109,1
12005174,20151112,1
12005174,20151116,1
12005174,20151123,1
12005174,20151130,1
12005174,20151207,1
12005174,20151214,1
12005174,20151221,1
12005174,20151228,1
