from_stop_id,to_stop_id,transfer_type,min_transfer_time
4726739,4770182,2,98
4037784,3812921,2,96
4739201,3812924,2,56
3812928,4045012,2,51
3812964,3748041,2,96
3812964,3748042,2,96
4726729,3813119,2,99
4726729,3813118,2,103
3812930,5138220,2,101
2031,4726719,2,195
3812963,2477,2,190
3812920,4016325,2,96
5018386,4726739,2,96
3343753,4726721,2,302
3764457,4726723,2,16
3764457,4726722,2,96
4726723,4037011,2,57
4726708,3812928,2,47
3812928,4036995,2,51
3812928,4036994,2,56
3812933,1928,2,243
3812965,3748043,2,56
4035063,3812919,2,80
1666,3812963,2,190
4726729,3887782,2,17
3812957,3749884,2,33
4035063,3812918,2,80
4009539,2253,2,251
3812939,3749888,2,57
3765430,3812929,2,12
3812926,3687425,2,76
3343752,4726721,2,308
4726738,1806,2,231
3812939,3749887,2,15
3812926,3687424,2,61
3812929,2411,2,229
3812956,1691,2,197
3765430,3812928,2,55
3343746,3812942,2,319
4726739,2220,2,243
4726739,2221,2,243
4726726,2512,2,198
3812927,2312,2,226
3812939,4037011,2,57
4016484,3812919,2,53
4016484,3812918,2,53
3812948,5121361,2,15
3812926,1845,2,176
3812933,3813058,2,84
3812921,4037241,2,96
3812959,3887810,2,32
3343746,3812943,2,308
4016484,4726740,2,49
3812918,1964,2,230
3812937,3749886,2,57
3812918,1965,2,230
3812918,1966,2,230
4726733,3687421,2,104
4726733,3687420,2,92
3812922,2345,2,231
3764456,4726724,2,108
3812919,1893,2,264
4726739,2219,2,243
5018386,3812919,2,98
3812919,1892,2,264
5018386,3812918,2,98
4726725,3887786,2,36
3764458,3812941,2,105
3812918,2036,2,230
4726737,3893396,2,56
4035064,4726740,2,17
3764462,3812942,2,23
4009539,1928,2,251
3812967,3687241,2,12
3812918,3687469,2,52
3764456,3812956,2,108
3812919,4439500,2,107
3812919,4439501,2,107
3812950,5289142,2,60
4726739,3687428,2,12
4016430,3812967,2,81
3812947,3811267,2,62
4726739,1166835,2,243
3812926,3748043,2,80
4726739,1166834,2,243
3812959,1782,2,208
3812959,1781,2,208
3812922,4459251,2,45
4726739,3764811,2,81
3812919,5289160,2,97
3812922,4036766,2,45
2533,3812926,2,176
2533,3812927,2,226
4726717,5289117,2,15
4037786,4726739,2,103
3812922,3442417,2,96
4037292,4726734,2,91
4726729,3813058,2,99
3765249,4726734,2,103
3765250,3812965,2,56
4726739,3687241,2,12
4726728,1665,2,277
3812922,3926386,2,45
3812920,1966,2,218
3812920,1965,2,218
3812920,1964,2,218
4726733,4045012,2,92
2476,4726732,2,190
3812918,2155,2,230
3812951,5121360,2,45
4726738,3926386,2,45
1927,3812933,2,243
3812918,5454894,2,85
3812933,4726759,2,84
3812964,1721,2,285
3812930,1667,2,213
4008414,3812918,2,95
3812920,1166834,2,218
3812920,3442415,2,71
3812920,1166835,2,218
3812920,3442416,2,71
1666,3812930,2,213
3812954,4008303,2,89
3764458,3812938,2,16
3343753,3812942,2,279
3343753,3812943,2,302
3812930,3813061,2,36
3812921,2345,2,238
3807584,4726733,2,47
3812924,4036989,2,56
4008442,3812951,2,45
4008442,3812950,2,60
3812979,4726729,2,99
4016486,4726739,2,81
3764760,4726729,2,17
5018399,3812919,2,52
3807586,4726732,2,36
4008414,3812919,2,95
5018399,3812918,2,52
3812929,3813063,2,47
3812920,2221,2,218
3812920,2220,2,218
3812918,4439500,2,107
3765209,3812928,2,9
4726729,1928,2,251
3765209,3812929,2,50
3812918,4439501,2,107
3812919,4036768,2,98
3343754,3812943,2,302
3807582,4726734,2,91
3343754,3812942,2,279
4726734,3926198,2,91
3812918,2289,2,264
3812918,2288,2,264
3812933,2253,2,243
3812928,1733,2,220
3812918,4459253,2,53
4009539,3887782,2,17
3812948,5289143,2,15
4726740,4439501,2,12
4726733,3926195,2,92
3765429,3812928,2,9
4726740,4439500,2,12
4726740,3687086,2,91
4726719,3811267,2,62
4726716,4008865,2,50
3765429,3812929,2,50
3812951,5289117,2,15
3812951,5121377,2,15
4726719,5289144,2,44
4726717,5121377,2,15
4008479,3812922,2,45
4726740,3764660,2,50
3812919,1166835,2,230
4726732,2477,2,190
3812919,1166834,2,230
3812920,2036,2,218
4009539,4726759,2,99
3764713,4009539,2,17
4008439,3812952,2,84
3764483,3812957,2,36
3812967,3687428,2,12
3812964,3926198,2,91
3812919,4036648,2,98
4726737,5289099,2,56
3812921,3442418,2,96
3812919,5454904,2,89
4036295,4726740,2,49
3812919,5454905,2,89
4726737,4036989,2,56
3812939,4473034,2,57
3812967,3764811,2,81
3812926,3442468,2,99
3812918,5454904,2,89
3812918,5454905,2,89
4037293,3812928,2,56
4037293,3812929,2,104
3812919,4770182,2,52
3812919,4770183,2,95
2252,4726729,2,251
3343746,4726721,2,308
4009626,3812930,2,101
3812920,2219,2,218
3812920,2155,2,218
3812926,2312,2,176
3812954,4008242,2,89
3807594,3812938,2,51
3812922,1806,2,231
3807594,3812939,2,57
3765429,4726733,2,50
3812918,4037196,2,53
3812918,4037197,2,45
3812929,3926195,2,92
4726739,4016326,2,81
3765249,3812964,2,103
2476,3812930,2,213
4726716,4008242,2,50
2500,3812932,2,206
4726740,3764615,2,50
3812978,4726729,2,103
3812967,1166835,2,243
3812967,2219,2,243
3812949,5289116,2,15
3812919,4036870,2,99
3812967,1166834,2,243
4008479,4726738,2,45
4726738,3442417,2,96
