service_id,date,exception_type
1994652,20151010,1
1994652,20151107,1
1994652,20151114,1
1994652,20151121,1
1994652,20151128,1
1994652,20151205,1
1994652,20151212,1
1936043,20151017,1
1936043,20151024,1
1936043,20151031,1
1936043,20151219,1
1936043,20151226,1
1994651,20151007,1
1994651,20151008,1
1994651,20151009,1
1994651,20151013,1
1994651,20151014,1
1994651,20151015,1
1994651,20151016,1
1994651,20151103,1
1994651,20151104,1
1994651,20151105,1
1994651,20151106,1
1994651,20151110,1
1994651,20151112,1
1994651,20151113,1
1994651,20151117,1
1994651,20151118,1
1994651,20151119,1
1994651,20151120,1
1994651,20151124,1
1994651,20151125,1
1994651,20151126,1
1994651,20151127,1
1994651,20151201,1
1994651,20151202,1
1994651,20151203,1
1994651,20151204,1
1994651,20151208,1
1994651,20151209,1
1994651,20151210,1
1994651,20151211,1
1994651,20151215,1
1994651,20151216,1
1994651,20151217,1
1994651,20151218,1
1994650,20151228,1
1936048,20151020,1
1936048,20151021,1
1936048,20151022,1
1936048,20151023,1
1936048,20151027,1
1936048,20151028,1
1936048,20151029,1
1936048,20151030,1
1936048,20151107,1
1936048,20151114,1
1936048,20151121,1
1936048,20151128,1
1936048,20151205,1
1936048,20151212,1
1936048,20151222,1
1936048,20151223,1
1936048,20151224,1
1936046,20151019,1
1936046,20151026,1
1936046,20151221,1
11936041,20151021,1
11936041,20151022,1
11936041,20151023,1
11936041,20151024,1
11936041,20151028,1
11936041,20151029,1
11936041,20151030,1
11936041,20151031,1
11936041,20151223,1
11936041,20151224,1
11936041,20151225,1
1994648,20151011,1
1994648,20151018,1
1994648,20151025,1
1994648,20151101,1
1994648,20151108,1
1994648,20151111,1
1994648,20151115,1
1994648,20151122,1
1994648,20151129,1
1994648,20151206,1
1994648,20151213,1
1994648,20151220,1
1994648,20151225,1
1994648,20151227,1
1994649,20151012,1
1994649,20151102,1
1994649,20151109,1
1994649,20151116,1
1994649,20151123,1
1994649,20151130,1
1994649,20151207,1
1994649,20151214,1
11936043,20151018,1
11936043,20151025,1
11936043,20151101,1
11936043,20151220,1
11936043,20151227,1
1994646,20151229,1
1994646,20151230,1
1994646,20151231,1
11994652,20151011,1
11994652,20151108,1
11994652,20151115,1
11994652,20151122,1
11994652,20151129,1
11994652,20151206,1
11994652,20151213,1
1936041,20151020,1
1936041,20151021,1
1936041,20151022,1
1936041,20151023,1
1936041,20151027,1
1936041,20151028,1
1936041,20151029,1
1936041,20151030,1
1936041,20151222,1
1936041,20151223,1
1936041,20151224,1
1994647,20151010,1
1994647,20151107,1
1994647,20151114,1
1994647,20151121,1
1994647,20151128,1
1994647,20151205,1
1994647,20151212,1
1994644,20151228,1
11994650,20151229,1
11994651,20151008,1
11994651,20151009,1
11994651,20151010,1
11994651,20151014,1
11994651,20151015,1
11994651,20151016,1
11994651,20151017,1
11994651,20151104,1
11994651,20151105,1
11994651,20151106,1
11994651,20151107,1
11994651,20151111,1
11994651,20151113,1
11994651,20151114,1
11994651,20151118,1
11994651,20151119,1
11994651,20151120,1
11994651,20151121,1
11994651,20151125,1
11994651,20151126,1
11994651,20151127,1
11994651,20151128,1
11994651,20151202,1
11994651,20151203,1
11994651,20151204,1
11994651,20151205,1
11994651,20151209,1
11994651,20151210,1
11994651,20151211,1
11994651,20151212,1
11994651,20151216,1
11994651,20151217,1
11994651,20151218,1
11994651,20151219,1
1994645,20151007,1
1994645,20151008,1
1994645,20151009,1
1994645,20151013,1
1994645,20151014,1
1994645,20151015,1
1994645,20151016,1
1994645,20151103,1
1994645,20151104,1
1994645,20151105,1
1994645,20151106,1
1994645,20151110,1
1994645,20151112,1
1994645,20151113,1
1994645,20151117,1
1994645,20151118,1
1994645,20151119,1
1994645,20151120,1
1994645,20151124,1
1994645,20151125,1
1994645,20151126,1
1994645,20151127,1
1994645,20151201,1
1994645,20151202,1
1994645,20151203,1
1994645,20151204,1
1994645,20151208,1
1994645,20151209,1
1994645,20151210,1
1994645,20151211,1
1994645,20151215,1
1994645,20151216,1
1994645,20151217,1
1994645,20151218,1
11936046,20151020,1
11936046,20151027,1
11936046,20151222,1
11936048,20151021,1
11936048,20151022,1
11936048,20151023,1
11936048,20151024,1
11936048,20151028,1
11936048,20151029,1
11936048,20151030,1
11936048,20151031,1
11936048,20151108,1
11936048,20151115,1
11936048,20151122,1
11936048,20151129,1
11936048,20151206,1
11936048,20151213,1
11936048,20151223,1
11936048,20151224,1
11936048,20151225,1
1994643,20151012,1
1994643,20151102,1
1994643,20151109,1
1994643,20151116,1
1994643,20151123,1
1994643,20151130,1
1994643,20151207,1
1994643,20151214,1
1994642,20151011,1
1994642,20151018,1
1994642,20151025,1
1994642,20151101,1
1994642,20151108,1
1994642,20151111,1
