service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1994652,0,0,0,0,0,0,0,20151010,20151212
1936043,0,0,0,0,0,0,0,20151017,20151226
1994651,0,0,0,0,0,0,0,20151007,20151218
1994650,0,0,0,0,0,0,0,20151228,20151228
1936048,0,0,0,0,0,0,0,20151020,20151224
1936046,0,0,0,0,0,0,0,20151019,20151221
11936041,0,0,0,0,0,0,0,20151021,20151225
1994648,0,0,0,0,0,0,0,20151011,20151227
1994649,0,0,0,0,0,0,0,20151012,20151214
11936043,0,0,0,0,0,0,0,20151018,20151227
1994646,0,0,0,0,0,0,0,20151229,20151231
11994652,0,0,0,0,0,0,0,20151011,20151213
1936041,0,0,0,0,0,0,0,20151020,20151224
1994647,0,0,0,0,0,0,0,20151010,20151212
1994644,0,0,0,0,0,0,0,20151228,20151228
11994650,0,0,0,0,0,0,0,20151229,20151229
11994651,0,0,0,0,0,0,0,20151008,20151219
1994645,0,0,0,0,0,0,0,20151007,20151218
11936046,0,0,0,0,0,0,0,20151020,20151222
11936048,0,0,0,0,0,0,0,20151021,20151225
1994643,0,0,0,0,0,0,0,20151012,20151214
1994642,0,0,0,0,0,0,0,20151011,20151227
11994643,0,0,0,0,0,0,0,20151013,20151215
11994644,0,0,0,0,0,0,0,20151229,20151229
11994645,0,0,0,0,0,0,0,20151008,20151219
11994646,0,0,0,0,0,0,0,20151230,20160101
11936050,0,0,0,0,0,0,0,20151018,20151227
1936050,0,0,0,0,0,0,0,20151017,20151226
11994642,0,0,0,0,0,0,0,20151012,20151228
11994647,0,0,0,0,0,0,0,20151011,20151213
11994648,0,0,0,0,0,0,0,20151012,20151228
11994649,0,0,0,0,0,0,0,20151013,20151215
11936039,0,0,0,0,0,0,0,20151020,20151222
1936039,0,0,0,0,0,0,0,20151019,20151221
