from_stop_id,to_stop_id,transfer_type,min_transfer_time
4016837,5009398,2,126
4677644,5009408,2,67
5020456,3887696,2,25
4016868,5020432,2,122
5009436,4881527,2,47
4472749,5020431,2,36
5020454,3887730,2,54
4023399,5020459,2,27
5009436,4023639,2,135
4015914,5009435,2,140
5020461,4881524,2,137
4677651,5020435,2,121
5020461,4881523,2,88
4274235,5009439,2,25
4015739,5020445,2,73
5020457,4023635,2,61
4274237,5020455,2,28
5020457,4023636,2,58
5009405,5121481,2,27
5009405,5121480,2,47
4037336,5020435,2,121
5009436,4023641,2,76
5009436,4023642,2,47
4037373,5009409,2,67
4472749,5020430,2,27
4015701,5020445,2,84
4023301,5020457,2,61
4023301,5020456,2,25
5020455,3887729,2,28
5009439,3887696,2,25
4274235,5020456,2,25
4016873,5009403,2,63
4274235,5020457,2,61
4037333,5009413,2,63
5009436,3887730,2,135
5009436,3887731,2,76
4037333,5009414,2,109
4677644,5020437,2,108
4677644,5020435,2,67
5009410,4881524,2,115
4015887,5020425,2,136
4677644,5020438,2,144
4037334,5020445,2,73
5020431,1662796,2,195
4472749,5009405,2,27
4016867,5009406,2,93
5020431,1662795,2,195
4016803,5020420,2,113
5020457,3887649,2,71
5020453,3887699,2,76
5020453,3887698,2,135
4016872,5020429,2,51
5020458,3887649,2,140
4677644,5009410,2,108
4015913,5009422,2,125
4472750,5009405,2,47
5009408,4023654,2,104
4015910,5009414,2,92
4677645,5020435,2,122
4677645,5020436,2,108
5020437,3887702,2,133
5009410,3887702,2,133
5009437,3887730,2,54
4015908,5020441,2,17
4677643,5009409,2,67
4023299,5009439,2,108
4023299,5009438,2,116
5020430,1662795,2,189
5020430,1662796,2,189
5020453,4023642,2,47
4274239,5009436,2,135
5081738,5020417,2,115
4274239,5009437,2,54
5081738,5020418,2,130
5020453,4023641,2,76
4015907,5020439,2,16
5081738,5020419,2,117
4016806,5020414,2,63
4016835,5020416,2,22
4037332,5009413,2,67
5081738,5020420,2,37
4037332,5009414,2,38
5020457,3887728,2,61
4016804,5009398,2,16
5020461,3887702,2,74
4274242,5020453,2,47
4677643,5009410,2,122
4015704,5020444,2,38
4472750,5020430,2,47
4015740,5020444,2,109
4015702,5020445,2,73
