service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2000170,0,0,0,0,0,0,0,20151010,20151219
1961911,0,0,0,0,0,0,0,20151019,20151231
1961910,0,0,0,0,0,0,0,20151018,20151227
1961913,0,0,0,0,0,0,0,20151017,20151226
12000170,0,0,0,0,0,0,0,20151011,20151220
12000167,0,0,0,0,0,0,0,20151012,20151214
12000168,0,0,0,0,0,0,0,20151124,20151219
11961910,0,0,0,0,0,0,0,20151019,20151228
11961911,0,0,0,0,0,0,0,20151020,20160101
11961913,0,0,0,0,0,0,0,20151018,20151227
2000167,0,0,0,0,0,0,0,20151011,20151213
12000169,0,0,0,0,0,0,0,20151008,20151121
2000169,0,0,0,0,0,0,0,20151007,20151120
2000168,0,0,0,0,0,0,0,20151123,20151218
