service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
12005248,0,0,0,0,0,0,0,20151008,20151218
11978117,0,0,0,0,0,0,0,20151024,20151031
1978117,0,0,0,0,0,0,0,20151023,20151030
12005244,0,0,0,0,0,0,0,20151012,20151228
1978115,0,0,0,0,0,0,0,20151110,20151110
12005246,0,0,0,0,0,0,0,20151226,20151226
1978113,0,0,0,0,0,0,0,20151017,20151226
1978112,0,0,0,0,0,0,0,20151019,20151230
2005241,0,0,0,0,0,0,0,20151009,20151218
2005246,0,0,0,0,0,0,0,20151225,20151225
2005244,0,0,0,0,0,0,0,20151011,20151227
12005237,0,0,0,0,0,0,0,20151011,20151213
2005239,0,0,0,0,0,0,0,20151224,20151231
12005239,0,0,0,0,0,0,0,20151225,20160101
2005237,0,0,0,0,0,0,0,20151010,20151212
12005232,0,0,0,0,0,0,0,20151012,20151228
12005235,0,0,0,0,0,0,0,20151008,20151218
12005234,0,0,0,0,0,0,0,20151226,20151226
11978113,0,0,0,0,0,0,0,20151018,20151227
12005241,0,0,0,0,0,0,0,20151010,20151219
11978115,0,0,0,0,0,0,0,20151111,20151111
11978112,0,0,0,0,0,0,0,20151020,20151231
1978104,0,0,0,0,0,0,0,20151023,20151030
2005250,0,0,0,0,0,0,0,20151010,20151212
12005254,0,0,0,0,0,0,0,20151010,20151219
2005234,0,0,0,0,0,0,0,20151225,20151225
2005252,0,0,0,0,0,0,0,20151224,20151231
1978100,0,0,0,0,0,0,0,20151019,20151230
2005254,0,0,0,0,0,0,0,20151009,20151218
1978102,0,0,0,0,0,0,0,20151110,20151110
1978101,0,0,0,0,0,0,0,20151017,20151226
2005235,0,0,0,0,0,0,0,20151007,20151217
2005232,0,0,0,0,0,0,0,20151011,20151227
2005248,0,0,0,0,0,0,0,20151007,20151217
11978104,0,0,0,0,0,0,0,20151024,20151031
12005252,0,0,0,0,0,0,0,20151225,20160101
11978102,0,0,0,0,0,0,0,20151111,20151111
12005250,0,0,0,0,0,0,0,20151011,20151213
11978101,0,0,0,0,0,0,0,20151018,20151227
11978100,0,0,0,0,0,0,0,20151020,20151231
