service_id,date,exception_type
11983060,20151025,1
11983060,20151101,1
1984218,20151011,1
1984218,20151018,1
1984218,20151025,1
1984218,20151101,1
1984218,20151108,1
1984218,20151111,1
1984218,20151115,1
1984218,20151122,1
1984218,20151129,1
1984218,20151206,1
1984219,20151012,1
1984219,20151102,1
1984219,20151109,1
1984219,20151116,1
1984219,20151123,1
1984219,20151130,1
1984219,20151207,1
11984220,20151008,1
11984220,20151009,1
11984220,20151010,1
11984220,20151014,1
11984220,20151015,1
11984220,20151016,1
11984220,20151017,1
11984220,20151104,1
11984220,20151105,1
11984220,20151106,1
11984220,20151107,1
11984220,20151111,1
11984220,20151113,1
11984220,20151114,1
11984220,20151118,1
11984220,20151119,1
11984220,20151120,1
11984220,20151121,1
11984220,20151125,1
11984220,20151126,1
11984220,20151127,1
11984220,20151128,1
11984220,20151202,1
11984220,20151203,1
11984220,20151204,1
11984220,20151205,1
11984220,20151209,1
11984220,20151210,1
11984220,20151211,1
11984220,20151212,1
1983060,20151024,1
1983060,20151031,1
11984219,20151013,1
11984219,20151103,1
11984219,20151110,1
11984219,20151117,1
11984219,20151124,1
11984219,20151201,1
11984219,20151208,1
11984221,20151011,1
11984221,20151018,1
11984221,20151108,1
11984221,20151115,1
11984221,20151122,1
11984221,20151129,1
11984221,20151206,1
11984218,20151012,1
11984218,20151019,1
11984218,20151026,1
11984218,20151102,1
11984218,20151109,1
11984218,20151112,1
11984218,20151116,1
11984218,20151123,1
11984218,20151130,1
11984218,20151207,1
11983059,20151020,1
11983059,20151021,1
11983059,20151022,1
11983059,20151023,1
11983059,20151024,1
11983059,20151027,1
11983059,20151028,1
11983059,20151029,1
11983059,20151030,1
11983059,20151031,1
1984221,20151010,1
1984221,20151017,1
1984221,20151107,1
1984221,20151114,1
1984221,20151121,1
1984221,20151128,1
1984221,20151205,1
1984220,20151007,1
1984220,20151008,1
1984220,20151009,1
1984220,20151013,1
1984220,20151014,1
1984220,20151015,1
1984220,20151016,1
1984220,20151103,1
1984220,20151104,1
1984220,20151105,1
1984220,20151106,1
1984220,20151110,1
1984220,20151112,1
1984220,20151113,1
1984220,20151117,1
1984220,20151118,1
1984220,20151119,1
1984220,20151120,1
1984220,20151124,1
1984220,20151125,1
1984220,20151126,1
1984220,20151127,1
1984220,20151201,1
1984220,20151202,1
1984220,20151203,1
1984220,20151204,1
1984220,20151208,1
1984220,20151209,1
1984220,20151210,1
1984220,20151211,1
1983059,20151019,1
1983059,20151020,1
1983059,20151021,1
1983059,20151022,1
1983059,20151023,1
1983059,20151026,1
1983059,20151027,1
1983059,20151028,1
1983059,20151029,1
1983059,20151030,1
