service_id,date,exception_type
1944734,20151010,1
1944734,20151017,1
1944734,20151024,1
1944734,20151031,1
1944734,20151107,1
1944734,20151114,1
1944734,20151121,1
1944734,20151128,1
2005521,20151011,1
2005521,20151018,1
2005521,20151025,1
2005521,20151101,1
2005521,20151108,1
2005521,20151111,1
2005521,20151115,1
2005521,20151122,1
2005521,20151129,1
2005521,20151206,1
2005521,20151213,1
2005521,20151220,1
2005521,20151225,1
2005521,20151227,1
2005525,20151010,1
2005525,20151017,1
2005525,20151024,1
2005525,20151031,1
2005525,20151107,1
2005525,20151114,1
2005525,20151121,1
2005525,20151128,1
2005525,20151205,1
2005525,20151212,1
2005525,20151219,1
2005525,20151226,1
2005526,20151011,1
2005526,20151018,1
2005526,20151025,1
2005526,20151101,1
2005526,20151108,1
2005526,20151111,1
2005526,20151115,1
2005526,20151122,1
2005526,20151129,1
2005526,20151206,1
2005526,20151213,1
2005526,20151220,1
2005526,20151225,1
2005526,20151227,1
2005523,20151007,1
2005523,20151008,1
2005523,20151009,1
2005523,20151012,1
2005523,20151013,1
2005523,20151014,1
2005523,20151015,1
2005523,20151016,1
2005523,20151102,1
2005523,20151103,1
2005523,20151104,1
2005523,20151105,1
2005523,20151106,1
2005523,20151109,1
2005523,20151110,1
2005523,20151112,1
2005523,20151113,1
2005523,20151116,1
2005523,20151117,1
2005523,20151118,1
2005523,20151119,1
2005523,20151120,1
2005523,20151123,1
2005523,20151124,1
2005523,20151125,1
2005523,20151126,1
2005523,20151127,1
2005523,20151130,1
2005523,20151201,1
2005523,20151202,1
2005523,20151203,1
2005523,20151204,1
2005523,20151207,1
2005523,20151208,1
2005523,20151209,1
2005523,20151210,1
2005523,20151211,1
2005523,20151214,1
2005523,20151215,1
2005523,20151216,1
2005523,20151217,1
2005523,20151218,1
1964642,20151019,1
1964642,20151020,1
1964642,20151021,1
1964642,20151022,1
1964642,20151023,1
1964642,20151026,1
1964642,20151027,1
1964642,20151028,1
1964642,20151029,1
1964642,20151030,1
1964642,20151221,1
1964642,20151222,1
1964642,20151223,1
1964642,20151224,1
1964642,20151228,1
1964642,20151229,1
1964642,20151230,1
1964642,20151231,1
1964641,20151019,1
1964641,20151020,1
1964641,20151021,1
1964641,20151022,1
1964641,20151023,1
1964641,20151026,1
1964641,20151027,1
1964641,20151028,1
1964641,20151029,1
1964641,20151030,1
1964641,20151221,1
1964641,20151222,1
1964641,20151223,1
1964641,20151224,1
1964641,20151228,1
1964641,20151229,1
1964641,20151230,1
1964641,20151231,1
2005527,20151007,1
2005527,20151008,1
2005527,20151009,1
2005527,20151012,1
2005527,20151013,1
2005527,20151014,1
2005527,20151015,1
2005527,20151016,1
2005527,20151102,1
2005527,20151103,1
2005527,20151104,1
2005527,20151105,1
2005527,20151106,1
2005527,20151109,1
2005527,20151110,1
2005527,20151112,1
2005527,20151113,1
2005527,20151116,1
2005527,20151117,1
2005527,20151118,1
2005527,20151119,1
2005527,20151120,1
2005527,20151123,1
2005527,20151124,1
2005527,20151125,1
2005527,20151126,1
2005527,20151127,1
2005527,20151130,1
2005527,20151201,1
2005527,20151202,1
2005527,20151203,1
2005527,20151204,1
2005527,20151207,1
2005527,20151208,1
2005527,20151209,1
2005527,20151210,1
2005527,20151211,1
2005527,20151214,1
2005527,20151215,1
2005527,20151216,1
2005527,20151217,1
2005527,20151218,1
2005528,20151010,1
2005528,20151017,1
2005528,20151024,1
2005528,20151031,1
2005528,20151107,1
2005528,20151114,1
2005528,20151121,1
2005528,20151128,1
2005528,20151205,1
2005528,20151212,1
2005528,20151219,1
2005528,20151226,1
