service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1944927,0,0,0,0,0,0,0,20151221,20151231
1944925,0,0,0,0,0,0,0,20151019,20151029
1944935,0,0,0,0,0,0,0,20151008,20151217
1944936,0,0,0,0,0,0,0,20151007,20151216
1944937,0,0,0,0,0,0,0,20151009,20151218
1944938,0,0,0,0,0,0,0,20151019,20151029
1944939,0,0,0,0,0,0,0,20151109,20151113
1944941,0,0,0,0,0,0,0,20151008,20151217
1944940,0,0,0,0,0,0,0,20151221,20151231
1944943,0,0,0,0,0,0,0,20151021,20151028
1944942,0,0,0,0,0,0,0,20151007,20151216
1944945,0,0,0,0,0,0,0,20151023,20151030
1944944,0,0,0,0,0,0,0,20151009,20151218
1944933,0,0,0,0,0,0,0,20151023,20151030
1944934,0,0,0,0,0,0,0,20151109,20151113
1944931,0,0,0,0,0,0,0,20151010,20151226
1944930,0,0,0,0,0,0,0,20151021,20151028
