from_stop_id,to_stop_id,transfer_type,min_transfer_time
5151228,4226320,2,98
5151227,4179571,2,37
5151228,4226323,2,25
5151228,4226324,2,40
5151228,4226319,2,117
5151228,4179571,2,40
4775778,4226303,2,80
4775778,4226304,2,79
4238702,4226297,2,105
4226299,4035653,2,31
5478495,4179579,2,34
5478495,4226319,2,131
4695663,4226304,2,90
4695663,4226303,2,102
4695650,4226303,2,110
4695650,4226304,2,97
5151227,4179579,2,34
4230050,4226300,2,31
5151150,4226319,2,131
5478495,4179571,2,37
4238653,4226299,2,31
4238703,4226297,2,88
4238703,4226296,2,78
4008141,4179572,2,31
4008143,4226319,2,108
5151200,4226301,2,17
5151150,4226320,2,115
4695649,4226304,2,80
4238650,4226296,2,82
5151150,4226324,2,37
4230049,4226299,2,31
4238650,4226297,2,105
4238702,4226296,2,82
4008141,4179577,2,102
4008141,4179578,2,88
4226297,4035650,2,88
4008114,4226306,2,92
4008114,4226305,2,117
4230046,4226304,2,97
4230046,4226303,2,110
4695649,4226303,2,83
4238706,4226299,2,31
4008143,4226324,2,21
4008143,4226323,2,23
5478496,4179579,2,43
5151134,4226300,2,31
4008143,4226320,2,90
5478496,4179571,2,21
4695664,4226303,2,110
4695664,4226304,2,97
4238707,4226300,2,31
4008142,4226319,2,131
5151225,4179572,2,70
4008143,4179579,2,43
5151227,4226324,2,37
5151226,4179572,2,31
5151227,4226320,2,115
4226300,4035654,2,31
4008143,4179571,2,21
4226297,4035649,2,105
5151150,4179571,2,37
5151227,4226319,2,131
5151150,4179579,2,34
4008142,4179571,2,37
5151198,4226299,2,31
5151197,4226300,2,31
4238763,4226296,2,82
4238763,4226297,2,105
5151149,4179578,2,18
5151149,4179577,2,122
4008115,4226305,2,118
4008115,4226306,2,99
4695677,4226303,2,83
4695677,4226304,2,80
4226775,4226306,2,37
4230048,4226302,2,17
4238654,4226300,2,31
4008142,4179579,2,34
5151225,4179578,2,18
5151225,4179577,2,122
5151135,4226302,2,17
4695636,4226304,2,79
4695636,4226303,2,80
4230047,4226301,2,17
5151149,4179572,2,70
4776033,4226303,2,110
4776033,4226304,2,97
5478495,4226324,2,37
4226296,4035649,2,82
5151228,4179579,2,55
4775777,4226303,2,110
4775777,4226304,2,97
5478496,4226319,2,108
5478495,4226320,2,115
4226296,4035650,2,78
4008142,4226324,2,37
5478496,4226324,2,21
5478496,4226323,2,23
4238765,4226299,2,31
4226774,4226305,2,37
4008140,4179572,2,70
4008140,4179577,2,122
5478496,4226320,2,90
4008140,4179578,2,18
5151226,4179578,2,88
5151226,4179577,2,102
4230045,4226303,2,80
4230045,4226304,2,79
4226826,4226305,2,37
4008142,4226320,2,115
5151199,4226302,2,17
