service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1962170,0,0,0,0,0,0,0,20151023,20151030
1962167,0,0,0,0,0,0,0,20151018,20151025
1962166,0,0,0,0,0,0,0,20151018,20151025
11962170,0,0,0,0,0,0,0,20151024,20151031
1962169,0,0,0,0,0,0,0,20151024,20151031
1962168,0,0,0,0,0,0,0,20151019,20151029
1983124,0,0,0,0,0,0,0,20151011,20151129
1983128,0,0,0,0,0,0,0,20151009,20151127
1983127,0,0,0,0,0,0,0,20151010,20151128
1983126,0,0,0,0,0,0,0,20151007,20151130
1983125,0,0,0,0,0,0,0,20151011,20151129
11962168,0,0,0,0,0,0,0,20151020,20151030
11962167,0,0,0,0,0,0,0,20151019,20151026
11962169,0,0,0,0,0,0,0,20151025,20151101
11983125,0,0,0,0,0,0,0,20151012,20151130
11983126,0,0,0,0,0,0,0,20151008,20151201
11983127,0,0,0,0,0,0,0,20151011,20151129
11983128,0,0,0,0,0,0,0,20151010,20151128
