service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1937348,0,0,0,0,0,0,0,20151023,20151030
1937343,0,0,0,0,0,0,0,20151007,20151217
11937344,0,0,0,0,0,0,0,20151020,20160101
1937342,0,0,0,0,0,0,0,20151011,20151227
11937343,0,0,0,0,0,0,0,20151008,20151218
11937346,0,0,0,0,0,0,0,20151018,20151227
11937345,0,0,0,0,0,0,0,20151011,20151213
1937347,0,0,0,0,0,0,0,20151009,20151218
11937348,0,0,0,0,0,0,0,20151024,20151031
1937346,0,0,0,0,0,0,0,20151017,20151226
11937347,0,0,0,0,0,0,0,20151010,20151219
1937345,0,0,0,0,0,0,0,20151010,20151212
1937344,0,0,0,0,0,0,0,20151019,20151231
