from_stop_id,to_stop_id,transfer_type,min_transfer_time
4024953,4035030,2,72
4024960,4023655,2,105
4472483,4024965,2,20
4024915,4023620,2,60
4024936,4473167,2,132
4025301,4024936,2,8
4024377,4024936,2,134
4472484,4024966,2,45
5150173,4024933,2,94
4472485,4024966,2,89
4024961,4023655,2,134
5150173,4024934,2,97
4024906,4798868,2,90
2458,4024951,2,256
2458,4024952,2,189
4024086,4024934,2,83
4024377,4024933,2,117
4025301,4024933,2,57
4473044,4024965,2,20
4024377,4024934,2,117
2458,4024953,2,215
4024953,4035029,2,99
4024960,4130523,2,32
4024935,4035032,2,105
4024933,4473166,2,99
4024934,5150745,2,134
4024934,4024336,2,83
4024934,4024337,2,94
4025237,4024936,2,8
4025237,4024933,2,57
1831,4024936,2,278
4024960,3887684,2,32
4023774,4024906,2,90
4024915,3887661,2,60
4023774,4024905,2,90
4024906,4023484,2,66
4024918,3887715,2,69
4024915,3887662,2,105
4024906,4023485,2,90
4024966,3887680,2,89
4024925,4130520,2,14
4024926,3887665,2,20
4024970,4035030,2,72
4024979,5150172,2,64
4024916,4881539,2,111
4024955,4023485,2,90
4024936,4473166,2,80
4024955,4023484,2,66
4024918,3887708,2,69
4023701,4024955,2,67
4024917,3887662,2,134
4024934,4024324,2,117
4024917,3887663,2,72
1831,4024933,2,221
4025299,4024935,2,22
1831,4024934,2,217
4025299,4024938,2,101
4024979,4881545,2,45
4473045,4024928,2,71
1831,4024969,2,202
4473045,4024927,2,45
4024979,4881544,2,67
4025283,4024966,2,110
4024089,4024933,2,74
4024925,3887681,2,38
4024446,4024979,2,31
4024089,4024936,2,73
4024952,4035030,2,98
4023773,4024905,2,67
4023773,4024906,2,67
4024087,4024969,2,74
4024916,4023619,2,48
4024961,3887715,2,93
4037725,4024955,2,67
4024917,3887637,2,72
4024952,4035029,2,83
2458,4024970,2,215
4023702,4024955,2,90
4024933,4023607,2,111
4024915,4023655,2,105
4024966,3887666,2,45
4024933,4023609,2,74
4024923,3887682,2,63
4024933,4023608,2,67
4024926,3887681,2,20
4009351,4024906,2,93
4009351,4024905,2,93
4037724,4024955,2,90
4024368,4024967,2,13
4024462,4024979,2,74
4024915,3887684,2,32
4024462,4024978,2,94
4024087,4024979,2,74
4025234,4024935,2,22
4024933,4024337,2,36
4024961,3887708,2,93
4025234,4024938,2,101
4473046,4024966,2,89
4024087,4024978,2,94
4024086,4024969,2,67
4024924,3887682,2,70
4025300,4024933,2,59
4473044,4024925,2,20
4024377,4024979,2,128
4024966,4130519,2,89
4024462,4024969,2,74
4024928,4130519,2,70
4024928,3887680,2,70
4023819,4024906,2,67
4023819,4024905,2,67
4472483,4024925,2,20
4024960,4023619,2,32
4024384,4024943,2,76
3877805,4024952,2,90
3877805,4024953,2,75
4009352,4024955,2,72
4024384,4024944,2,63
4024960,4881538,2,60
4472484,4024928,2,71
4024960,4881539,2,105
4024916,3887716,2,48
4023700,4024955,2,144
4024086,4024979,2,67
4472637,4024955,2,67
4024377,4024978,2,134
4023774,4024955,2,90
4472484,4024927,2,45
2369,4024925,2,245
4024933,4035031,2,99
4024923,4130521,2,63
2369,4024926,2,243
4024970,4473165,2,72
4023773,4024955,2,67
4024918,3887683,2,69
4024923,3887664,2,120
4024924,4130521,2,70
4024927,4130519,2,89
4024960,4023620,2,60
4024970,4473164,2,99
4024924,3887664,2,114
4024961,4130522,2,93
1830,4024965,2,245
4024917,4130522,2,93
4024978,4024337,2,94
4025283,4024927,2,110
4024964,4130521,2,63
4473045,4024966,2,45
4024243,4024953,2,90
4024916,4023655,2,111
4024243,4024952,2,115
4024978,4023609,2,73
4024969,5150745,2,125
