service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1939757,0,0,0,0,0,0,0,20151009,20151218
11939754,0,0,0,0,0,0,0,20151020,20160101
1939756,0,0,0,0,0,0,0,20151024,20151226
11939755,0,0,0,0,0,0,0,20151011,20151220
1939755,0,0,0,0,0,0,0,20151010,20151219
11939752,0,0,0,0,0,0,0,20151012,20151228
1939754,0,0,0,0,0,0,0,20151019,20151231
11939753,0,0,0,0,0,0,0,20151008,20151218
1939753,0,0,0,0,0,0,0,20151007,20151217
1939752,0,0,0,0,0,0,0,20151011,20151227
11939756,0,0,0,0,0,0,0,20151025,20151227
11939757,0,0,0,0,0,0,0,20151010,20151219
