stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station
3740294,,"GARE DE L'EST","76 BD DE STRASBOURG - 75110",48.87568923822874,2.358114733926893,0,
3740329,,"MALESHERBES - COURCELLES","31 BOULEVARD DE COURCELLES - 75108",48.880748437414184,2.3130268622025185,0,
3740299,,"MAGENTA - MAUBEUGE - GARE DU NORD","129 BOULEVARD DE MAGENTA - 75110",48.88087584272046,2.351726002486145,0,
3740325,,"CHARLES DE GAULLE - ETOILE - WAGRAM","2 AVENUE DE WAGRAM - 75108",48.874785174138395,2.2959440504647897,0,
3740301,,"ROCHECHOUART - CLIGNANCOURT","44-46 BOULEVARD DE ROCHECHOUART - 75118",48.8834647199869,2.3460987084741514,0,
3740296,,"LA FAYETTE - MAGENTA - GARE DU NORD","110 BOULEVARD DE MAGENTA - 75110",48.878107383214136,2.354586637385039,0,
3740295,,"GARE DE L'EST","74 BOULEVARD DE STRASBOURG - 75110",48.875141086436834,2.3576921392329484,0,
3740326,,"TERNES","91 BOULEVARD DE COURCELLES - 75108",48.878201440359085,2.299238766398053,0,
3740302,,"ANVERS - SACRE COEUR","68-70 BOULEVARD DE ROCHECHOUART - 75118",48.88305144279706,2.3440273262563576,0,
3740327,,"COURCELLES","53 BOULEVARD DE COURCELLES - 75108",48.87914640724038,2.303571149548516,0,
3740298,,"MAGENTA - MAUBEUGE - GARE DU NORD","140-142 BOULEVARD DE MAGENTA - 75110",48.881334194288584,2.351712503852361,0,
3740297,,"LA FAYETTE - MAGENTA - GARE DU NORD","103 BOULEVARD DE MAGENTA - 75110",48.878916395001,2.353469578838293,0,
3740328,,"MONCEAU","BOULEVARD DE COURCELLES - 75108",48.8803341450589,2.309034539078685,0,
3740300,,"BARBES - ROCHECHOUART","168 BOULEVARD DE MAGENTA - 75110",48.88324867913404,2.3499415145297466,0,
3740306,,"PLACE DE CLICHY - CAULAINCOURT","130 BIS BOULEVARD DE CLICHY - 75118",48.88458818475614,2.329268993773359,0,
3740322,,"TROCADERO","93 AVENUE KLEBER - 75116",48.864096307085475,2.288242472786513,0,
