route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1368586,1962447,1019624470844944,,10,0,
1368586,1962448,1019624480844944,,10,0,
1368586,1983195,1019831950844944,,10,0,
1368586,1983196,1019831960844944,,10,0,
1368586,1962447,1119624470844944,,11,0,
1368586,1962448,1119624480844944,,11,0,
1368586,1983195,1119831950844944,,11,0,
1368586,1983196,1119831960844944,,11,0,
1368586,1962447,119624470844944,,1,0,
1368586,1962448,119624480844944,,1,0,
1368586,1983195,119831950844944,,1,0,
1368586,1983196,119831960844944,,1,0,
1368586,1962447,1219624470844944,,12,0,
1368586,1962448,1219624480844944,,12,0,
1368586,1983195,1219831950844944,,12,0,
1368586,1983196,1219831960844944,,12,0,
1368586,1962447,1319624470844944,,13,0,
1368586,1962448,1319624480844944,,13,0,
1368586,1983195,1319831950844944,,13,0,
1368586,1983196,1319831960844944,,13,0,
1368586,1962447,1419624470844944,,14,0,
1368586,1962448,1419624480844944,,14,0,
1368586,1983195,1419831950844944,,14,0,
1368586,1983196,1419831960844944,,14,0,
1368586,1962447,1519624470844944,,15,0,
1368586,1962448,1519624480844944,,15,0,
1368586,1983195,1519831950844944,,15,0,
1368586,1983196,1519831960844944,,15,0,
1368586,1962447,1619624470844944,,16,0,
1368586,1962448,1619624480844944,,16,0,
1368586,1983195,1619831950844944,,16,0,
1368586,1983196,1619831960844944,,16,0,
1368586,1962447,1719624470844944,,17,0,
1368586,1962448,1719624480844944,,17,0,
1368586,1983195,1719831950844944,,17,0,
1368586,1983196,1719831960844944,,17,0,
1368586,1962447,1819624470844944,,18,0,
1368586,1962448,1819624480844944,,18,0,
1368586,1983195,1819831950844944,,18,0,
1368586,1983196,1819831960844944,,18,0,
1368586,1962447,1919624470844944,,19,0,
1368586,1962448,1919624480844944,,19,0,
1368586,1983195,1919831950844944,,19,0,
1368586,1983196,1919831960844944,,19,0,
1368586,1962447,2019624470844944,,20,0,
1368586,1962448,2019624480844944,,20,0,
1368586,1983195,2019831950844944,,20,0,
1368586,1983196,2019831960844944,,20,0,
1368586,1962447,2119624470844944,,21,0,
1368586,1962448,2119624480844944,,21,0,
1368586,1983195,2119831950844944,,21,0,
1368586,1983196,2119831960844944,,21,0,
1368586,1962447,219624470844944,,2,0,
1368586,1962448,219624480844944,,2,0,
1368586,1983195,219831950844944,,2,0,
1368586,1983196,219831960844944,,2,0,
1368586,1962447,2219624470844944,,22,0,
1368586,1962448,2219624480844944,,22,0,
1368586,1983195,2219831950844944,,22,0,
1368586,1983196,2219831960844944,,22,0,
1368586,1962447,2319624470844944,,23,0,
1368586,1962448,2319624480844944,,23,0,
1368586,1983195,2319831950844944,,23,0,
1368586,1983196,2319831960844944,,23,0,
1368586,1962447,2419624470844944,,24,0,
1368586,1962448,2419624480844944,,24,0,
1368586,1983195,2419831950844944,,24,0,
1368586,1983196,2419831960844944,,24,0,
1368586,1962447,2519624470844944,,25,0,
1368586,1962448,2519624480844944,,25,0,
1368586,1983195,2519831950844944,,25,0,
1368586,1983196,2519831960844944,,25,0,
1368586,1962447,2619624470844944,,26,0,
1368586,1962448,2619624480844944,,26,0,
1368586,1983195,2619831950844944,,26,0,
1368586,1983196,2619831960844944,,26,0,
1368586,1962447,2719624470844944,,27,0,
1368586,1962448,2719624480844944,,27,0,
1368586,1983195,2719831950844944,,27,0,
1368586,1983196,2719831960844944,,27,0,
1368586,1962447,2819624470844944,,28,0,
1368586,1962448,2819624480844944,,28,0,
1368586,1983195,2819831950844944,,28,0,
1368586,1983196,2819831960844944,,28,0,
1368586,1962447,2919624470844944,,29,0,
1368586,1962448,2919624480844944,,29,0,
1368586,1983195,2919831950844944,,29,0,
1368586,1983196,2919831960844944,,29,0,
1368586,1962447,3019624470844944,,30,0,
1368586,1962448,3019624480844944,,30,0,
1368586,1983195,3019831950844944,,30,0,
1368586,1983196,3019831960844944,,30,0,
1368586,1962447,3119624470844944,,31,0,
1368586,1962448,3119624480844944,,31,0,
1368586,1983195,3119831950844944,,31,0,
1368586,1983196,3119831960844944,,31,0,
1368586,1962447,319624470844944,,3,0,
1368586,1962448,319624480844944,,3,0,
1368586,1983195,319831950844944,,3,0,
1368586,1983196,319831960844944,,3,0,
1368586,1962447,3219624470844944,,32,0,
1368586,1962448,3219624480844944,,32,0,
1368586,1983195,3219831950844944,,32,0,
1368586,1983196,3219831960844944,,32,0,
1368586,1962447,3319624470844944,,33,0,
1368586,1962448,3319624480844944,,33,0,
1368586,1983195,3319831950844944,,33,0,
1368586,1983196,3319831960844944,,33,0,
1368586,1962447,3419624470844944,,34,0,
1368586,1962448,3419624480844944,,34,0,
1368586,1983195,3419831950844944,,34,0,
