service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1944905,0,0,0,0,0,0,0,20151109,20151113
1944918,0,0,0,0,0,0,0,20151007,20151216
1944904,0,0,0,0,0,0,0,20151019,20151029
1944903,0,0,0,0,0,0,0,20151011,20151227
1944909,0,0,0,0,0,0,0,20151021,20151028
1944914,0,0,0,0,0,0,0,20151019,20151029
1944908,0,0,0,0,0,0,0,20151007,20151216
1944907,0,0,0,0,0,0,0,20151008,20151217
1944916,0,0,0,0,0,0,0,20151008,20151217
1944924,0,0,0,0,0,0,0,20151023,20151030
1944906,0,0,0,0,0,0,0,20151221,20151231
1944920,0,0,0,0,0,0,0,20151021,20151028
1944922,0,0,0,0,0,0,0,20151009,20151218
1944911,0,0,0,0,0,0,0,20151009,20151218
1944912,0,0,0,0,0,0,0,20151023,20151030
1944910,0,0,0,0,0,0,0,20151010,20151226
