service_id,date,exception_type
1944905,20151109,1
1944905,20151112,1
1944905,20151113,1
1944918,20151007,1
1944918,20151014,1
1944918,20151104,1
1944918,20151118,1
1944918,20151125,1
1944918,20151202,1
1944918,20151209,1
1944918,20151216,1
1944904,20151019,1
1944904,20151020,1
1944904,20151022,1
1944904,20151026,1
1944904,20151027,1
1944904,20151029,1
1944903,20151011,1
1944903,20151018,1
1944903,20151025,1
1944903,20151101,1
1944903,20151108,1
1944903,20151111,1
1944903,20151115,1
1944903,20151122,1
1944903,20151129,1
1944903,20151206,1
1944903,20151213,1
1944903,20151220,1
1944903,20151225,1
1944903,20151227,1
1944909,20151021,1
1944909,20151028,1
1944914,20151019,1
1944914,20151020,1
1944914,20151022,1
1944914,20151026,1
1944914,20151027,1
1944914,20151029,1
1944908,20151007,1
1944908,20151014,1
1944908,20151104,1
1944908,20151118,1
1944908,20151125,1
1944908,20151202,1
1944908,20151209,1
1944908,20151216,1
1944907,20151008,1
1944907,20151012,1
1944907,20151013,1
1944907,20151015,1
1944907,20151102,1
1944907,20151103,1
1944907,20151105,1
1944907,20151110,1
1944907,20151116,1
1944907,20151117,1
1944907,20151119,1
1944907,20151123,1
1944907,20151124,1
1944907,20151126,1
1944907,20151130,1
1944907,20151201,1
1944907,20151203,1
1944907,20151207,1
1944907,20151208,1
1944907,20151210,1
1944907,20151214,1
1944907,20151215,1
1944907,20151217,1
1944916,20151008,1
1944916,20151012,1
1944916,20151013,1
1944916,20151015,1
1944916,20151102,1
1944916,20151103,1
1944916,20151105,1
1944916,20151116,1
1944916,20151117,1
1944916,20151119,1
1944916,20151123,1
1944916,20151124,1
1944916,20151126,1
1944916,20151130,1
1944916,20151201,1
1944916,20151203,1
1944916,20151207,1
1944916,20151208,1
1944916,20151210,1
1944916,20151214,1
1944916,20151215,1
1944916,20151217,1
1944924,20151023,1
1944924,20151030,1
1944906,20151221,1
1944906,20151222,1
1944906,20151223,1
1944906,20151224,1
1944906,20151228,1
1944906,20151229,1
1944906,20151230,1
1944906,20151231,1
1944920,20151021,1
1944920,20151028,1
1944922,20151009,1
1944922,20151016,1
1944922,20151106,1
1944922,20151120,1
1944922,20151127,1
1944922,20151204,1
1944922,20151211,1
1944922,20151218,1
1944911,20151009,1
1944911,20151016,1
1944911,20151106,1
1944911,20151120,1
1944911,20151127,1
1944911,20151204,1
1944911,20151211,1
1944911,20151218,1
1944912,20151023,1
1944912,20151030,1
1944910,20151010,1
1944910,20151017,1
1944910,20151024,1
1944910,20151031,1
1944910,20151107,1
1944910,20151114,1
1944910,20151121,1
1944910,20151128,1
1944910,20151205,1
1944910,20151212,1
1944910,20151219,1
1944910,20151226,1
