service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
11876885,0,0,0,0,0,0,0,20151012,20151214
11876886,0,0,0,0,0,0,0,20151019,20151228
11876889,0,0,0,0,0,0,0,20151020,20160101
11876895,0,0,0,0,0,0,0,20151025,20151227
1876886,0,0,0,0,0,0,0,20151018,20151227
1876889,0,0,0,0,0,0,0,20151019,20151231
1876885,0,0,0,0,0,0,0,20151011,20151213
1876892,0,0,0,0,0,0,0,20151012,20151214
1876893,0,0,0,0,0,0,0,20151007,20151218
1876894,0,0,0,0,0,0,0,20151010,20151219
1876895,0,0,0,0,0,0,0,20151024,20151226
11876893,0,0,0,0,0,0,0,20151008,20151219
11876894,0,0,0,0,0,0,0,20151011,20151220
11876892,0,0,0,0,0,0,0,20151013,20151215
