service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1962336,0,0,0,0,0,0,0,20151024,20151031
1983175,0,0,0,0,0,0,0,20151007,20151125
1983174,0,0,0,0,0,0,0,20151008,20151130
1962335,0,0,0,0,0,0,0,20151019,20151030
1983177,0,0,0,0,0,0,0,20151011,20151129
1983176,0,0,0,0,0,0,0,20151010,20151128
1983179,0,0,0,0,0,0,0,20151007,20151125
1983178,0,0,0,0,0,0,0,20151008,20151130
1983180,0,0,0,0,0,0,0,20151010,20151128
1962337,0,0,0,0,0,0,0,20151019,20151030
1962338,0,0,0,0,0,0,0,20151024,20151031
1983173,0,0,0,0,0,0,0,20151011,20151129
