service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
11966831,0,0,0,0,0,0,0,20151018,20151227
11966832,0,0,0,0,0,0,0,20151024,20151031
11966826,0,0,0,0,0,0,0,20151012,20151228
11966827,0,0,0,0,0,0,0,20151008,20151218
11966828,0,0,0,0,0,0,0,20151011,20151220
1966828,0,0,0,0,0,0,0,20151010,20151219
11966829,0,0,0,0,0,0,0,20151010,20151219
1966827,0,0,0,0,0,0,0,20151007,20151217
2005871,0,0,0,0,0,0,0,20160102,20160102
1966826,0,0,0,0,0,0,0,20151011,20151227
2005870,0,0,0,0,0,0,0,20160108,20160129
1966829,0,0,0,0,0,0,0,20151009,20151218
1966830,0,0,0,0,0,0,0,20151019,20151231
1966831,0,0,0,0,0,0,0,20151017,20151226
2005869,0,0,0,0,0,0,0,20160109,20160130
2005868,0,0,0,0,0,0,0,20160104,20160128
12005870,0,0,0,0,0,0,0,20160109,20160130
2005867,0,0,0,0,0,0,0,20160101,20160131
12005871,0,0,0,0,0,0,0,20160103,20160103
1966832,0,0,0,0,0,0,0,20151023,20151030
11966830,0,0,0,0,0,0,0,20151020,20160101
12005869,0,0,0,0,0,0,0,20160110,20160131
12005867,0,0,0,0,0,0,0,20160102,20160201
12005868,0,0,0,0,0,0,0,20160105,20160129
