from_stop_id,to_stop_id,transfer_type,min_transfer_time
4996949,3750026,2,102
4996949,3750027,2,61
4996966,4035815,2,69
4996957,4035720,2,72
4996966,4035562,2,88
4996945,3900925,2,60
4996956,5468198,2,72
4996945,3900926,2,80
4996956,5468197,2,61
4996966,4035561,2,83
4996955,5468195,2,12
4996945,3900924,2,60
4996966,4035816,2,69
4996964,3666676,2,27
2213,4996965,2,243
3749764,4996960,2,104
4996968,1954,2,226
4996968,1953,2,226
3807562,4996965,2,57
4996967,4035815,2,60
4996940,5355354,2,93
4996967,4035816,2,60
4996943,4035708,2,98
4996970,1910,2,269
4996960,2235,2,244
4996946,3813337,2,102
4996946,3813336,2,96
4996951,5468191,2,15
4996966,3740502,2,34
2126,4996965,2,243
4996966,3740501,2,45
4996966,4036978,2,83
4996966,4036979,2,105
5018392,4996967,2,34
5018392,4996968,2,47
2077,4996965,2,243
5018392,4996966,2,64
2125,4996967,2,207
2125,4996968,2,226
4996965,1957,2,243
2125,4996966,2,200
4996967,3666724,2,70
4996967,3666725,2,49
4996948,3750026,2,89
4996948,3750027,2,65
4996950,5468192,2,15
4996968,4036978,2,19
4996946,3900966,2,87
4996998,4996961,2,26
4996946,4035735,2,27
4996946,4035734,2,92
4996970,2235,2,269
3747906,4996965,2,57
4996967,3740501,2,54
4996967,3740502,2,49
3748031,4996966,2,44
4996968,4035561,2,19
4996966,3666725,2,34
3748031,4996968,2,61
4996968,4035562,2,106
3748031,4996967,2,40
4996947,4035734,2,56
4996966,3666724,2,13
4010663,4996945,2,60
4010663,4996946,2,78
4996963,3666727,2,27
4996934,4009059,2,77
4996968,3666772,2,90
4996948,3750040,2,77
4996964,3666565,2,27
4996968,3764607,2,103
3747978,4996967,2,83
4996968,3764608,2,106
4996968,3666620,2,90
4996949,3750040,2,72
3747978,4996968,2,103
4996968,3666621,2,69
4010665,4996971,2,48
4996968,4035731,2,99
4996966,3666772,2,13
4996968,4035730,2,99
4996940,4035707,2,21
4996960,1910,2,244
4996934,4009081,2,103
4996965,3811224,2,57
4996965,3811223,2,49
4996972,4035710,2,80
4996972,4035711,2,100
4996967,1954,2,207
4996967,1953,2,207
3749767,4996964,2,27
4010662,4996945,2,9
4010662,4996946,2,78
4996964,4035727,2,27
5018330,4996966,2,64
4996973,3900965,2,31
3749765,4996962,2,26
5018330,4996967,2,34
5018330,4996968,2,47
1958,4996965,2,243
4996935,3972553,2,79
4996940,5355395,2,21
4996934,4574181,2,81
4996934,4574182,2,130
4472871,4996968,2,78
4996967,4044988,2,70
4472871,4996967,2,69
4472871,4996966,2,71
4996966,3740295,2,105
4996966,3740294,2,69
4996966,4036862,2,105
4996997,4996964,2,27
3747908,4996967,2,83
4996956,2282,2,251
4996968,3740294,2,70
3747908,4996968,2,103
4996966,4036861,2,13
4996996,4996963,2,27
4996965,5657323,2,74
4996961,4035726,2,26
4996972,3750022,2,85
4996959,3750033,2,105
4037270,4996966,2,105
4010665,4996972,2,96
4010732,4996948,2,77
4010732,4996949,2,72
3741052,4996965,2,57
4996965,3749676,2,57
4010733,4996946,2,81
4996965,3749677,2,74
4996965,2212,2,243
4010733,4996947,2,39
4996965,3749675,2,41
4996967,3666621,2,49
4996967,3666620,2,70
4996934,4035701,2,104
4996967,5018141,2,70
4996968,4035916,2,70
4996968,4035915,2,19
4996968,5018141,2,87
4996944,3900928,2,132
4996968,5018140,2,99
4010665,4996947,2,28
4996944,3900929,2,93
4996967,5018140,2,86
4996972,3922450,2,96
4996999,4996962,2,26
4996968,3764653,2,103
4010665,4996946,2,82
4996967,3666772,2,70
4996968,4035816,2,70
4996941,5355354,2,108
3807561,4996965,2,50
4996968,4035815,2,70
4996945,3750047,2,108
4996967,4036861,2,70
4996945,3750048,2,97
4997002,4996959,2,41
4996968,3666725,2,69
4996968,3666724,2,90
4996968,3666673,2,69
4996966,3666620,2,13
4996968,3666672,2,90
4996966,3666621,2,34
4996966,3764608,2,88
4996947,3750041,2,102
3741051,4996965,2,42
4996967,4035916,2,60
3749766,4996961,2,26
4996972,3750048,2,71
4996947,3922450,2,28
4997004,4996957,2,72
4996965,3764605,2,57
4996965,3764604,2,45
4996933,4574181,2,105
4996966,3666672,2,13
4996971,4035734,2,82
4996963,5657280,2,108
2076,4996968,2,226
4996967,3764607,2,83
4996946,3922450,2,82
4010664,4996972,2,27
4996967,3764608,2,99
4010733,4996972,2,89
4010733,4996971,2,48
2076,4996966,2,200
2076,4996967,2,207
4010662,4996972,2,71
4996968,4045034,2,62
4472870,4996967,2,69
4472870,4996968,2,78
4996946,3750048,2,99
4472870,4996966,2,71
4996949,5468189,2,13
4996967,4045034,2,45
3749790,4996965,2,81
4010685,4996965,2,74
4996933,3972555,2,22
4996973,3900929,2,125
4996933,3972556,2,90
4996935,4009058,2,79
4996966,4035915,2,83
3749769,4996965,2,74
4996966,4035916,2,69
4996966,3666561,2,13
4996966,3666562,2,34
4996939,4035704,2,30
4996972,3900925,2,55
4996972,3900924,2,55
4996934,3972556,2,67
4996934,3972555,2,18
4996953,5468193,2,11
4996934,4758971,2,81
4996934,4758972,2,130
4996936,4035703,2,21
4996954,5468196,2,12
4996967,4211806,2,86
4996958,4035723,2,41
4996967,4211807,2,86
4996966,4044988,2,34
4996964,3666624,2,27
3747905,4996965,2,42
4996937,4035702,2,21
4996967,3666673,2,49
4996967,3666672,2,70
4996964,3666728,2,27
4996993,4996966,2,88
4996993,4996967,2,99
4996993,4996968,2,106
4996966,2209,2,200
4996966,2208,2,200
4996933,4758971,2,105
4996938,5355353,2,117
4996965,3749738,2,81
4996938,5355352,2,107
4996966,5018141,2,34
4996966,5018140,2,52
4996966,1954,2,200
4996968,2209,2,226
4996946,3750041,2,83
4010664,4996945,2,87
4996965,3811292,2,81
4996963,3666623,2,27
4996968,2208,2,226
4996966,1953,2,200
4996966,4211806,2,52
4996966,4211807,2,52
3741054,4996961,2,26
4996966,3666673,2,34
4996948,5468190,2,13
4996968,3666562,2,69
4996968,3666561,2,90
5018331,4996966,2,97
4996962,4035725,2,26
4996965,3764651,2,45
4996959,4035722,2,41
4996941,4035706,2,21
3807564,4996967,2,83
4996967,4035562,2,99
3741055,4996962,2,26
3807564,4996968,2,103
4996933,4035701,2,123
4996963,4035728,2,27
3741053,4996963,2,18
4010666,4996949,2,102
4010666,4996948,2,89
3741053,4996964,2,11
4997001,4996958,2,41
4996957,2282,2,184
4010663,4996972,2,54
4996946,4035711,2,72
4996946,3900926,2,27
4996946,3900925,2,80
4996946,3900924,2,80
3749768,4996963,2,27
4996967,3740294,2,60
4996946,4035710,2,87
4996967,2209,2,207
4996966,4035730,2,52
4996967,2208,2,207
4996967,3666562,2,49
