service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1971349,0,0,0,0,0,0,0,20151024,20160102
2002379,0,0,0,0,0,0,0,20151007,20151217
2002378,0,0,0,0,0,0,0,20151011,20160103
11971338,0,0,0,0,0,0,0,20151020,20160101
12002381,0,0,0,0,0,0,0,20151010,20151219
12002382,0,0,0,0,0,0,0,20151012,20160104
12002380,0,0,0,0,0,0,0,20151011,20151220
2002382,0,0,0,0,0,0,0,20151011,20160103
12002385,0,0,0,0,0,0,0,20151010,20151219
2002383,0,0,0,0,0,0,0,20151007,20151217
12002384,0,0,0,0,0,0,0,20151011,20151220
2002380,0,0,0,0,0,0,0,20151010,20151219
2002381,0,0,0,0,0,0,0,20151009,20151218
12002383,0,0,0,0,0,0,0,20151008,20151218
2002384,0,0,0,0,0,0,0,20151010,20151219
2002385,0,0,0,0,0,0,0,20151009,20151218
11971350,0,0,0,0,0,0,0,20151024,20151031
1971350,0,0,0,0,0,0,0,20151023,20151030
11971341,0,0,0,0,0,0,0,20151024,20151031
11971343,0,0,0,0,0,0,0,20151020,20160101
1971338,0,0,0,0,0,0,0,20151019,20151231
11971349,0,0,0,0,0,0,0,20151025,20160103
1971341,0,0,0,0,0,0,0,20151023,20151030
1971340,0,0,0,0,0,0,0,20151024,20160102
12002379,0,0,0,0,0,0,0,20151008,20151218
1971343,0,0,0,0,0,0,0,20151019,20151231
12002378,0,0,0,0,0,0,0,20151012,20160104
11971340,0,0,0,0,0,0,0,20151025,20160103
