service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1925578,0,0,0,0,0,0,0,20151011,20151227
1925579,0,0,0,0,0,0,0,20151007,20151218
11925578,0,0,0,0,0,0,0,20151012,20151228
11925579,0,0,0,0,0,0,0,20151008,20151219
1925652,0,0,0,0,0,0,0,20151019,20151231
11925660,0,0,0,0,0,0,0,20151012,20151228
1925580,0,0,0,0,0,0,0,20151019,20151231
11925665,0,0,0,0,0,0,0,20151025,20151227
11925661,0,0,0,0,0,0,0,20151008,20151219
11925664,0,0,0,0,0,0,0,20151011,20151220
11925663,0,0,0,0,0,0,0,20151020,20160101
11925582,0,0,0,0,0,0,0,20151025,20151227
11925580,0,0,0,0,0,0,0,20151020,20160101
11925581,0,0,0,0,0,0,0,20151011,20151220
1925648,0,0,0,0,0,0,0,20151011,20151227
1925649,0,0,0,0,0,0,0,20151007,20151218
1925581,0,0,0,0,0,0,0,20151010,20151219
1925627,0,0,0,0,0,0,0,20151024,20151226
1925582,0,0,0,0,0,0,0,20151024,20151226
1925626,0,0,0,0,0,0,0,20151010,20151219
1925663,0,0,0,0,0,0,0,20151019,20151231
1925664,0,0,0,0,0,0,0,20151010,20151219
1925665,0,0,0,0,0,0,0,20151024,20151226
1925625,0,0,0,0,0,0,0,20151019,20151231
1925660,0,0,0,0,0,0,0,20151011,20151227
1925624,0,0,0,0,0,0,0,20151007,20151218
1925661,0,0,0,0,0,0,0,20151007,20151218
