from_stop_id,to_stop_id,transfer_type,min_transfer_time
5121055,5121816,2,75
5121026,5091912,2,134
5121039,5121959,2,128
5121030,5121822,2,107
5121055,5121432,2,89
5121054,5121848,2,16
5121055,5121431,2,19
5121039,5122063,2,137
5121039,5122064,2,128
5121035,5122068,2,75
5121035,5122067,2,27
5122194,5121045,2,99
5423697,5121033,2,34
5161486,5121039,2,128
5121032,5121842,2,143
1912,5121049,2,228
1912,5121048,2,228
5121039,5121960,2,137
5423698,5121036,2,26
5423698,5121035,2,75
5423700,5121038,2,18
5423700,5121037,2,25
5121027,5091972,2,18
5121027,5091971,2,18
5121054,5121850,2,38
5121021,5067300,2,31
5423696,5121034,2,34
5121027,3909811,2,18
5121021,5121816,2,31
5121030,5121842,2,96
5121021,5067287,2,14
4745141,5121055,2,81
4745139,5121023,2,21
5121034,5122071,2,119
5121051,5121960,2,38
5121034,5122072,2,119
5161485,5121051,2,38
5478224,5121031,2,19
5423701,5121037,2,27
5161485,5121039,2,137
5121051,5121959,2,61
5121048,3730042,2,41
5121022,5067287,2,14
5121048,3730041,2,41
5121039,5221788,2,128
5121049,4377716,2,33
5121022,5121849,2,20
5121049,4377717,2,33
5122194,5121050,2,99
5121031,5121822,2,89
5121036,5122067,2,110
5121025,5121846,2,29
5121036,5122068,2,26
5121039,5221787,2,137
5121024,5121847,2,58
5423704,5121042,2,18
5121055,5067300,2,75
4745142,5121022,2,73
4745142,5121021,2,73
5121022,5067300,2,31
5122187,5121050,2,87
5478218,5121041,2,18
5121033,5122069,2,35
5121022,5121431,2,81
5121022,5121432,2,57
5121021,5121016,2,57
5121021,5121011,2,57
5121037,5122066,2,25
5121037,5122065,2,27
5122187,5121045,2,107
5121055,5121011,2,89
5121055,5121016,2,89
5121034,5122069,2,42
5423695,5121031,2,19
5121053,5121818,2,58
5121049,3730041,2,41
5121049,3730042,2,41
5121031,5121842,2,144
4745140,5121023,2,3
5121034,5122070,2,34
5121055,5121005,2,8
5423707,5121044,2,52
5423707,5121043,2,56
5121026,3909083,2,42
2237,5121048,2,228
5121026,3909082,2,42
2237,5121049,2,228
5161486,5121051,2,61
5478223,5121033,2,34
5423694,5121032,2,19
5121022,5121005,2,75
5478221,5121037,2,27
5423702,5121040,2,43
5423706,5121043,2,64
5121024,5121429,2,58
5121038,5122066,2,18
5121051,5122064,2,61
5121025,3909082,2,37
5478219,5121039,2,43
5121051,5122063,2,38
5121021,5121849,2,20
5121025,3909083,2,37
5121021,5121432,2,57
5121026,5121819,2,29
5478222,5121035,2,92
5121021,5121431,2,81
5121022,5121816,2,31
4745142,5121055,2,100
5423705,5121041,2,18
5478217,5121043,2,56
5478217,5121044,2,52
5423703,5121039,2,43
5121022,5121016,2,57
5121027,3909829,2,18
5423706,5121044,2,54
5121022,5121011,2,57
5423699,5121035,2,92
5121048,4377717,2,33
5121048,4377716,2,33
5121032,5121822,2,89
5121055,5067287,2,76
4745141,5121021,2,78
4745141,5121022,2,78
5121051,5221787,2,38
5121051,5221788,2,61
4745139,5121054,2,137
5121023,5121848,2,133
5121055,5121849,2,72
5121021,5121005,2,75
